dep_gene,paralog_gene,mean_identical_score,delta_z,direction
TIMM8A,TIMM8B,41.3613,-0.039466639720866135,g1_to_g2
RPL36A,RPL36AL,99.0566,-0.10758112875135759,g1_to_g2
RPL36AL,RPL36A,99.0566,0.06940738871780923,g2_to_g1
GRSF1,HNRNPH2,32.1133,0.23311548912897706,g2_to_g1
HNRNPH1,HNRNPH2,96.2138,0.054654660169035196,g2_to_g1
HSP90B1,TRAP1,29.5902,-0.16619881345384505,g2_to_g1
CCNQ,CCNL2,21.1414,0.19274999979310312,g1_to_g2
CCNQ,CCNL1,21.6569,0.14642442265966513,g1_to_g2
CCNL1,CCNQ,21.6569,-0.22539935290025404,g2_to_g1
PABPC1,RBMS3,21.6197,-0.002932916791178286,g2_to_g1
RABGGTB,PGGT1B,27.801,0.11563738387642214,g2_to_g1
FNTB,PGGT1B,24.21015,-0.03388866457523993,g2_to_g1
LTBP4,LTBP1,33.3354,0.7844174181075337,g2_to_g1
LTBP3,LTBP1,35.06145,0.11759021626427196,g2_to_g1
HSPA14,HSPA5,29.87105,-0.15823164143389126,g1_to_g2
HSPA5,HSPA14,29.87105,0.0012927705789199813,g2_to_g1
HSPA14,HSPA4L,22.5692,0.25263388376871054,g1_to_g2
HSPA14,HSPA9,25.9523,-0.3168829689088922,g1_to_g2
HSPA9,HSPA14,25.9523,-0.38584290145484446,g2_to_g1
HSPA14,HSPA1B,31.7223,-0.08074049620996587,g1_to_g2
HSPA14,HSPA1A,31.7223,-0.0009544263728177892,g1_to_g2
HSPA14,HYOU1,20.90775,-0.042557305527421145,g1_to_g2
HYOU1,HSPA14,20.90775,-0.23502550719825263,g2_to_g1
HSPA14,HSPA4,23.1901,-0.20505417293707767,g1_to_g2
HSPA14,HSPA8,32.4918,-0.1808138083639698,g1_to_g2
HSPA8,HSPA14,32.4918,0.032675051330051455,g2_to_g1
TMED2,TMED7,33.5099,0.25387314131053595,g2_to_g1
RNF20,RNF40,58.3097,-0.060038831523762874,g1_to_g2
RNF40,RNF20,58.3097,-0.12846797841618984,g2_to_g1
PSME1,PSME2,49.201,-0.1412596733022768,g1_to_g2
PSME2,PSME1,49.201,0.0041759658425759814,g2_to_g1
PSME1,PSME3,41.75365,0.06825404599098525,g1_to_g2
CEP85,CEP85L,33.10405,-0.004281006773145726,g2_to_g1
TSPYL5,TSPYL4,41.6371,0.3503090552057704,g2_to_g1
SET,TSPYL4,25.3074,0.22807427858967388,g2_to_g1
PSME2,PSME3,34.9208,-0.048087757231909424,g1_to_g2
MAD2L1,MAD2L2,24.5243,-0.22298721738267116,g1_to_g2
MAD2L2,MAD2L1,24.5243,-0.09703623492118472,g2_to_g1
ADSL,ASL,22.3728,0.041338092266260694,g1_to_g2
ATP5F1A,ATP5F1B,20.34275,0.054852242174988186,g1_to_g2
ATP5F1B,ATP5F1A,20.34275,-0.013251090058698678,g2_to_g1
ATP5F1A,ATP6V1B2,23.9094,-0.0964275524561974,g1_to_g2
ATP6V1B2,ATP5F1A,23.9094,-0.15770050660671237,g2_to_g1
PPP1CB,PPP3CA,33.59805,0.1033726619126705,g2_to_g1
PPP4C,PPP3CA,31.83675,0.22337099775098837,g2_to_g1
PPP2CB,PPP3CA,34.8005,0.053639425480595,g2_to_g1
PPP2CA,PPP3CA,33.7694,0.01671596854352034,g2_to_g1
PPP6C,PPP3CA,30.14885,0.09935699268602408,g2_to_g1
PPP1CA,PPP3CA,33.65785,0.11697047837436772,g2_to_g1
SMN2,SMNDC1,21.2885,0.22856751513430096,g2_to_g1
TUT1,MTPAP,22.32655,-0.0025298213393678175,g2_to_g1
BCR,ABR,56.18665,-0.040013870801060246,g1_to_g2
SLC7A5,SLC7A11,44.64445,0.01295704659110365,g2_to_g1
DNAJA3,DNAJA1,27.61335,-0.07544227727473929,g1_to_g2
DNAJA1,DNAJA3,27.61335,0.05853469610133638,g2_to_g1
DNAJA3,DNAJA2,27.0631,0.00625394879697034,g1_to_g2
TVP23C,TVP23B,95.1003,-0.26392699984135104,g2_to_g1
SPTLC1,GCAT,21.8289,-0.2555719991288452,g2_to_g1
LPIN1,LPIN2,50.28805,0.06680165521728877,g2_to_g1
UBQLN4,UBQLN2,56.18305,0.11075377280000025,g2_to_g1
CHMP5,CHMP4A,29.93335,0.12769330133249662,g2_to_g1
UBE2N,UBE2J1,25.28135,0.00936929404314679,g2_to_g1
NEDD8,UBB,36.7675,-0.5531242864904925,g1_to_g2
NEDD8,RPS27A,42.2009,1.7852584716353495,g1_to_g2
RPS27A,NEDD8,42.2009,-0.016331071238696145,g2_to_g1
NEDD8,UBA52,45.3559,1.2833896967251068,g1_to_g2
UBA52,NEDD8,45.3559,0.45667401965967236,g2_to_g1
NEDD8,UBC,30.37218,0.15883172410540283,g1_to_g2
UBC,NEDD8,30.37218,0.2653766077410322,g2_to_g1
SMARCC1,SMARCC2,59.87205,-0.07598166328030996,g1_to_g2
FAM229A,FAM229B,31.5797,-0.01590527806860896,g2_to_g1
TMEM161B,TMEM161A,48.24345,0.10963898130788809,g2_to_g1
KCTD10,TNFAIP1,70.9078,-0.16403699333761604,g2_to_g1
AP2S1,AP1S2,44.52905,-0.13710226646440926,g2_to_g1
TIMM23B,TIMM23,85.3774,-0.5775058115373563,g2_to_g1
KAT8,KAT5,35.13045,-0.1064734896396448,g1_to_g2
KAT5,KAT8,35.13045,0.17544312012883334,g2_to_g1
KAT8,KAT7,35.9086,0.06662864784504144,g1_to_g2
KAT7,KAT8,35.9086,-0.06258021312264296,g2_to_g1
KAT8,KAT6A,26.68997,-0.1331490534335339,g1_to_g2
ZNF100,ZNF430,56.69065,-0.004935964693028766,g2_to_g1
ZNF253,ZNF430,59.19475,0.0632165393487622,g2_to_g1
RHOQ,RHOD,39.5238,0.013452072386056758,g2_to_g1
RAC1,RHOD,47.85715,0.31308193573764026,g2_to_g1
RAC3,RHOD,47.35865,-0.12188377907463852,g2_to_g1
CDC42,RHOD,42.4894,0.17309975693038163,g2_to_g1
UBE2I,UBE2V1,24.2939,-0.06105758219514078,g2_to_g1
UBE2N,UBE2V1,29.4397,0.0241855758472901,g2_to_g1
SEH1L,SEC13,29.8708,-0.13683212786071144,g1_to_g2
SEC13,SEH1L,29.8708,-0.3094863015032248,g2_to_g1
HBS1L,TUFM,23.0567,-0.13874844810253797,g1_to_g2
TUFM,HBS1L,23.0567,0.12742133930777738,g2_to_g1
HBS1L,GSPT2,33.44505,-0.10465270925152044,g1_to_g2
HBS1L,EEF1A1,29.7372,1.602030298009497,g1_to_g2
EEF1A1,HBS1L,29.7372,-0.06331500663901142,g2_to_g1
HBS1L,GSPT1,33.3503,-0.0982873886098647,g1_to_g2
GSPT1,HBS1L,33.3503,-0.24839724853182604,g2_to_g1
ZNF100,ZNF675,42.9064,0.08449995613370377,g2_to_g1
ZNF253,ZNF675,61.9272,0.02571900657091576,g2_to_g1
KIF11,KIF3A,24.17355,-0.13780806041098773,g1_to_g2
KIF11,KIF3B,23.3137,0.3590477913385257,g1_to_g2
KIF11,KIF3C,20.5344,0.10707095413504598,g1_to_g2
DHFR,DHFR2,91.4438,0.07946523991099988,g1_to_g2
HNRNPL,HNRNPLL,52.0793,0.05385088963129629,g2_to_g1
PTBP1,HNRNPLL,27.66665,-0.12202059807560335,g2_to_g1
KDM2A,KDM2B,48.9967,0.10667488989711274,g1_to_g2
HSF1,HSF2,36.4335,0.08168502557292903,g2_to_g1
ZNF100,ZNF431,56.7609,-0.003693141332965192,g2_to_g1
ZNF253,ZNF431,60.40295,0.10921217006524295,g2_to_g1
MT2A,MT1X,90.1639,-0.5900046776666735,g1_to_g2
MT2A,MT1E,42.46805,-1.424574366172377,g1_to_g2
MT2A,MT1M,80.3279,-0.5204354270504644,g1_to_g2
SMC1A,SMC4,21.8271,-0.5777838976715709,g1_to_g2
SMC4,SMC1A,21.8271,-0.3734147850979263,g2_to_g1
PDCD2,PDCD2L,26.5063,0.056213543228155825,g2_to_g1
HDAC3,HDAC2,55.4782,-0.21188907121496203,g2_to_g1
UQCRC2,PMPCB,24.8771,-0.2179081799569898,g1_to_g2
PMPCB,UQCRC2,24.8771,-0.002269679343160428,g2_to_g1
UQCRC2,PMPCA,25.08485,-0.13362027338634316,g1_to_g2
PMPCA,UQCRC2,25.08485,-0.05170909654146079,g2_to_g1
UQCRC2,UQCRC1,20.3815,0.08776726791648588,g1_to_g2
UQCRC1,UQCRC2,20.3815,-0.014037958940323628,g2_to_g1
CCT2,CCT3,28.52095,-0.39858568203814615,g1_to_g2
CCT3,CCT2,28.52095,-0.5432206483893633,g2_to_g1
CCT2,CCT5,32.71475,-0.9045570059509304,g1_to_g2
CCT5,CCT2,32.71475,-0.6887292357497454,g2_to_g1
CCT2,TCP1,33.55965,-0.43762083538682556,g1_to_g2
TCP1,CCT2,33.55965,-0.14156852088501462,g2_to_g1
CCT2,HSPD1,20.78255,-1.0055057202353894,g1_to_g2
HSPD1,CCT2,20.78255,-0.45197717271378046,g2_to_g1
CCT2,CCT4,29.79555,-0.5938733332987445,g1_to_g2
CCT4,CCT2,29.79555,-0.643952378850484,g2_to_g1
CCT2,CCT7,33.0259,-0.45939442267139946,g1_to_g2
CCT7,CCT2,33.0259,-0.6587914916091204,g2_to_g1
PSMA3,PSMA1,25.1025,0.8288314460006614,g1_to_g2
PSMA1,PSMA3,25.1025,0.5599483930850581,g2_to_g1
PSMA3,PSMA2,27.4535,0.7538903988145579,g1_to_g2
PSMA2,PSMA3,27.4535,0.4564593815589503,g2_to_g1
PSMA3,PSMA4,27.91075,0.6369956331265991,g1_to_g2
PSMA4,PSMA3,27.91075,0.4036072575831965,g2_to_g1
PSMA3,PSMA5,31.07315,1.0021478869025415,g1_to_g2
PSMA5,PSMA3,31.07315,0.28556297061687264,g2_to_g1
PSMA3,PSMA6,29.15115,0.617017014101685,g1_to_g2
PSMA6,PSMA3,29.15115,0.35388190386539253,g2_to_g1
CHMP1A,CHMP1B,55.6994,0.15579113578737283,g2_to_g1
CHMP2A,CHMP1B,29.0654,2.7801430991882135,g2_to_g1
BCLAF1,THRAP3,38.7335,0.3754945742660381,g1_to_g2
THRAP3,BCLAF1,38.7335,1.0858672349364498,g2_to_g1
MBD3,MBD1,22.64745,-0.08056916638933427,g2_to_g1
SNRPB,SNRPN,90.0541,-0.13068603194999293,g1_to_g2
SLC35B1,SLC35B2,27.64405,-0.22913074300337868,g1_to_g2
SLC35B1,SLC35B3,24.71635,0.12221978777625526,g1_to_g2
TUFM,GSPT2,20.08785,-0.03234975684272985,g1_to_g2
TUFM,EEF1A1,30.318,-0.016716375678795605,g1_to_g2
EEF1A1,TUFM,30.318,0.0220653873469788,g2_to_g1
TUFM,GSPT1,20.3454,0.0321722385267234,g1_to_g2
GSPT1,TUFM,20.3454,0.15704073408358873,g2_to_g1
MKRN1,MKRN2,42.32215,-0.09691241649158586,g1_to_g2
MLLT6,MLLT10,43.59675,0.21565529825121094,g2_to_g1
ACTR5,ACTA2,28.16475,0.04391728465539367,g1_to_g2
ACTR5,ACTB,28.04175,0.019449744907279427,g1_to_g2
ACTR5,ACTG1,27.6103,-0.36532029448918857,g1_to_g2
ACTR5,ACTR6,20.44625,-0.06713348685745867,g1_to_g2
ACTR5,ACTR1B,23.2579,-0.17464545608874268,g1_to_g2
ACTR5,ACTL6A,20.09115,0.038773447565752295,g1_to_g2
ACTR5,ACTR2,24.9038,-0.019431137133953877,g1_to_g2
SFPQ,NONO,50.4104,-0.31985005521900556,g2_to_g1
BOD1L1,BOD1,29.52582,-0.022838550503365695,g2_to_g1
AP2M1,AP3M1,24.62875,0.0917193170423371,g2_to_g1
ASCC3,SNRNP200,39.7971,-0.11138750328951014,g1_to_g2
SNRNP200,ASCC3,39.7971,0.24165811255516018,g2_to_g1
COPS3,PSMD3,21.6073,-0.04179829589556903,g1_to_g2
PSMD3,COPS3,21.6073,-0.21473734767149347,g2_to_g1
STX5,STX3,21.34215,0.29082799799149284,g2_to_g1
PPP4C,PPP1CB,41.99765,0.027721023483452602,g1_to_g2
PPP1CB,PPP4C,41.99765,-0.28554959667962976,g2_to_g1
PPP4C,PPP5C,28.41125,0.1891016584713585,g1_to_g2
PPP4C,PPP2CB,64.93575,0.09725118579069833,g1_to_g2
PPP2CB,PPP4C,64.93575,-0.06765535546583124,g2_to_g1
PPP4C,PPP2CA,65.2604,0.05870180064498877,g1_to_g2
PPP2CA,PPP4C,65.2604,0.06348261164384894,g2_to_g1
PPP4C,PPP3CB,32.2858,-0.09120758794731676,g1_to_g2
PPP4C,PPP3CC,31.78375,-0.043004529626341534,g1_to_g2
PPP4C,PPP6C,62.0922,-0.15309638623472824,g1_to_g2
PPP6C,PPP4C,62.0922,0.004893740842817351,g2_to_g1
PPP4C,PPP1CC,42.8848,-0.1716815382788459,g1_to_g2
PPP4C,PPP1CA,42.7559,-0.1644716069729139,g1_to_g2
PPP1CA,PPP4C,42.7559,-0.22975086493534036,g2_to_g1
ING3,ING2,25.9424,-0.01857855082758201,g2_to_g1
MRPS9,RPS16,24.37385,0.22392419312331746,g1_to_g2
RPS16,MRPS9,24.37385,0.3886106960527566,g2_to_g1
YPEL5,YPEL3,25.6093,-0.24485193943210806,g2_to_g1
HIPK1,HIPK2,63.872,0.11941820644334747,g2_to_g1
HGS,STAM,22.28585,-0.026622963338517228,g2_to_g1
EIF4A3,DDX50,24.25565,-0.34290779311603936,g2_to_g1
DDX47,DDX50,20.79475,0.02851839992755021,g2_to_g1
EIF4A1,DDX50,25.0204,-0.15808648545689022,g2_to_g1
DDX18,DDX50,20.5156,-0.42113477666325005,g2_to_g1
DDX21,DDX50,57.9478,-0.17195185203499233,g2_to_g1
DDX24,DDX50,20.0419,-0.12272270698494349,g2_to_g1
OTX1,OTX2,61.91865,0.018654423114807847,g1_to_g2
TRAPPC1,TRAPPC4,24.0718,0.13040795874347588,g1_to_g2
TRAPPC4,TRAPPC1,24.0718,-0.03212732904089185,g2_to_g1
SRSF7,SRSF4,32.06375,-0.4112456348458811,g1_to_g2
SRSF7,SRSF1,38.2878,-0.3338211725358493,g1_to_g2
SRSF1,SRSF7,38.2878,-0.8151558149964191,g2_to_g1
SRSF7,SRSF9,32.2883,-0.26016041851701,g1_to_g2
SRSF7,SRSF3,54.071,-0.7508186408452905,g1_to_g2
SRSF3,SRSF7,54.071,-0.518686066976247,g2_to_g1
ING3,ING4,32.123,-0.029339550029880437,g1_to_g2
ING3,ING5,33.7789,-0.038135138988638156,g1_to_g2
STT3B,STT3A,57.31425,0.3646235163754542,g2_to_g1
PGAM1,BPGM,53.4164,-0.05431105845776843,g2_to_g1
EGLN2,EGLN1,42.7593,0.09542926035355777,g1_to_g2
HNRNPL,PTBP3,25.60395,-0.06517288858102312,g2_to_g1
PTBP1,PTBP3,75.74125,0.1068941538591529,g2_to_g1
ANAPC11,RNF7,33.2069,0.06816633418023299,g2_to_g1
RBX1,RNF7,44.3666,0.6156224720162125,g2_to_g1
RPL26,RPL26L1,98.6207,-0.13951367414556443,g1_to_g2
RPL26L1,RPL26,98.6207,0.2082515314955694,g2_to_g1
CDC40,WDR25,20.679,0.6740741736542147,g1_to_g2
WDR25,CDC40,20.679,-0.0012456012583033254,g2_to_g1
STAG2,STAG1,71.18085,0.01032340333958228,g2_to_g1
CHCHD3,CHCHD6,34.2094,-0.16827959358175015,g1_to_g2
ABCB7,TAP2,21.32445,0.04360812126766317,g1_to_g2
ABCB7,ABCB10,21.8811,-0.08522327082195821,g1_to_g2
ABCB10,ABCB7,21.8811,0.13569393125413065,g2_to_g1
ABCB7,ABCB6,34.4889,-0.22303966345946089,g1_to_g2
ABCB7,TAP1,21.3335,0.11601058692993739,g1_to_g2
ABCB7,ABCB8,21.23585,-0.04943580159048836,g1_to_g2
LAMB1,NTN4,25.9348,0.46548081144797976,g2_to_g1
ARID5B,ARID5A,25.50505,-0.05532504614406767,g1_to_g2
PPP1CB,PPP3CB,33.5239,0.04635055191331328,g2_to_g1
PPP2CB,PPP3CB,33.6974,0.15669805384688795,g2_to_g1
PPP2CA,PPP3CB,32.66845,0.01320529696979345,g2_to_g1
PPP6C,PPP3CB,30.34445,0.03548497162275733,g2_to_g1
PPP1CA,PPP3CB,32.5954,0.0917858464222473,g2_to_g1
COPG1,COPG2,80.8025,-0.1846830706237457,g2_to_g1
CMPK1,AK1,35.77725,0.09811503009852739,g2_to_g1
ZDHHC7,ZDHHC9,22.17785,0.03881399859857107,g2_to_g1
KDM8,HIF1AN,21.6036,-0.08726337913674517,g1_to_g2
CPEB1,CPEB4,26.73005,0.2944551334401834,g2_to_g1
RUVBL1,RUVBL2,42.22225,-0.30206695148148216,g1_to_g2
RUVBL2,RUVBL1,42.22225,-0.4314210770606923,g2_to_g1
GATA1,GATA6,26.25265,-0.16152546629220105,g2_to_g1
UBA2,UBA3,28.4758,-0.036690083059119596,g1_to_g2
UBA3,UBA2,28.4758,0.1562223081837426,g2_to_g1
GRB2,NCK2,21.3576,-0.014751118778440287,g2_to_g1
CYP2A13,CYP2U1,35.9215,0.14779686856289537,g1_to_g2
TXN,TXN2,27.9862,0.007867548070498743,g2_to_g1
COPS6,EIF3F,21.3862,0.16562586930410292,g1_to_g2
EIF3F,COPS6,21.3862,-0.5878954700194299,g2_to_g1
COPS6,PSMD7,22.73475,-0.4873767027459018,g1_to_g2
PSMD7,COPS6,22.73475,0.2579369076527655,g2_to_g1
CUL3,CUL4B,36.29105,-0.49079600292383335,g2_to_g1
CUL2,CUL4B,26.93265,0.05997613501609661,g2_to_g1
CUL1,CUL4B,28.39055,0.07008210253776409,g2_to_g1
TKT,BCKDHB,21.4042,0.052398953994270414,g2_to_g1
SUDS3,BRMS1L,28.88035,-0.19379895005885583,g1_to_g2
SUDS3,BRMS1,22.76425,0.11423321364519115,g1_to_g2
MAP2K7,MAP2K4,42.07895,0.2959833811950655,g2_to_g1
IMP4,RPF1,28.0428,-0.27734156967624307,g1_to_g2
RPF1,IMP4,28.0428,0.23008362320081058,g2_to_g1
EXOSC6,EXOSC5,26.9681,-0.02318676589594151,g1_to_g2
EXOSC5,EXOSC6,26.9681,-0.2277496474630215,g2_to_g1
EXOSC6,EXOSC4,25.21385,0.8587169031784959,g1_to_g2
EXOSC4,EXOSC6,25.21385,0.03230247285002686,g2_to_g1
DDX19B,DDX19A,95.92485,0.03334308620855714,g1_to_g2
DDX19A,DDX19B,95.92485,-0.07953951396271945,g2_to_g1
DDX19B,DDX56,20.16655,0.037123405353878085,g1_to_g2
DDX56,DDX19B,20.16655,-0.3460005734138227,g2_to_g1
DDX19B,DDX3X,20.51005,0.04952889086338333,g1_to_g2
DDX3X,DDX19B,20.51005,0.1874221201963687,g2_to_g1
DDX19B,DDX6,25.98795,-0.0017304349209343157,g1_to_g2
DDX6,DDX19B,25.98795,-0.07210718728825809,g2_to_g1
DDX19B,DDX39A,27.46355,0.03168689293043617,g1_to_g2
DDX19B,EIF4A2,35.903,-0.026901675638957664,g1_to_g2
DDX19B,EIF4A3,32.54955,0.04266764650909373,g1_to_g2
EIF4A3,DDX19B,32.54955,-0.10754391439482928,g2_to_g1
DDX47,DDX19B,21.856,0.028074159470942016,g2_to_g1
DDX19B,DDX1,20.9781,0.05522503188291851,g1_to_g2
DDX1,DDX19B,20.9781,0.054810003561522956,g2_to_g1
DDX19B,EIF4A1,35.4957,-0.014590254024817395,g1_to_g2
EIF4A1,DDX19B,35.4957,-0.05216399841234446,g2_to_g1
DDX19B,DDX39B,27.87205,-0.058549296719810136,g1_to_g2
DDX19B,DDX20,20.13775,-0.007095121998841373,g1_to_g2
DDX20,DDX19B,20.13775,-0.27223210670277836,g2_to_g1
DDX19B,DDX24,20.6491,-0.023639503987103055,g1_to_g2
DDX24,DDX19B,20.6491,0.5691998388595844,g2_to_g1
DDX19B,DDX49,21.2062,-0.07656700307001861,g1_to_g2
DDX49,DDX19B,21.2062,0.05340992025807142,g2_to_g1
PPIL4,PPIL3,23.49455,-0.02886135589114229,g1_to_g2
PPIL4,PPIL1,22.96135,0.08488649310423241,g1_to_g2
PPIL1,PPIL4,22.96135,0.07522199272822876,g2_to_g1
PPIL4,PPIB,22.6513,0.06146867319005721,g1_to_g2
PPIL4,PPIH,23.43085,-0.03726067232021776,g1_to_g2
PPIH,PPIL4,23.43085,0.03349383517813224,g2_to_g1
PPIL4,PPIA,24.68405,-0.5048688500403211,g1_to_g2
PPIA,PPIL4,24.68405,0.06457087367486496,g2_to_g1
ABHD17A,ABHD12,22.9535,0.03688114708683525,g2_to_g1
COX10,COQ2,20.3063,0.018731597505617315,g1_to_g2
COQ2,COX10,20.3063,-0.0205371348411203,g2_to_g1
ZNF100,ZNF92,47.0574,0.06597561074573045,g2_to_g1
ZNF253,ZNF92,62.5218,-0.06350002007406706,g2_to_g1
DDX19A,DDX56,20.18905,0.05104133810639793,g1_to_g2
DDX56,DDX19A,20.18905,-0.44351769592299556,g2_to_g1
DDX19A,DDX3X,20.53495,-0.0749015727859492,g1_to_g2
DDX3X,DDX19A,20.53495,-0.24863166715636348,g2_to_g1
DDX19A,DDX6,26.4315,-0.06551385330810892,g1_to_g2
DDX6,DDX19A,26.4315,-0.19621650483145808,g2_to_g1
DDX19A,DDX39A,26.8255,0.036279212880897554,g1_to_g2
DDX19A,EIF4A2,35.71005,0.06396855761368687,g1_to_g2
DDX19A,EIF4A3,32.581,-0.03132631574900678,g1_to_g2
EIF4A3,DDX19A,32.581,-0.21781931426062678,g2_to_g1
DDX47,DDX19A,21.87825,-0.09174161012902354,g2_to_g1
DDX19A,DDX1,21.00475,0.03200997455457512,g1_to_g2
DDX1,DDX19A,21.00475,0.10730042700037862,g2_to_g1
DDX19A,EIF4A1,35.0743,0.05741362416257079,g1_to_g2
EIF4A1,DDX19A,35.0743,-0.306124131937171,g2_to_g1
DDX19A,DDX39B,27.4567,-0.030777522040387757,g1_to_g2
DDX19A,DDX24,20.3512,-0.010963207231431554,g1_to_g2
DDX24,DDX19A,20.3512,-0.0551218388570795,g2_to_g1
DDX19A,DDX49,21.22845,0.007296390333571113,g1_to_g2
DDX49,DDX19A,21.22845,-0.43431399371161555,g2_to_g1
AHCY,AHCYL1,46.63785,-0.22582665190790208,g1_to_g2
RPL39,RPL39L,92.1569,-0.7146136771342404,g1_to_g2
PSMB1,PSMB8,20.5973,-0.41999763458286626,g1_to_g2
PSMB1,PSMB9,20.9174,-0.3429586852722703,g1_to_g2
NPEPPS,ERAP1,30.86455,-0.056352242067133865,g2_to_g1
UBE2I,UBE2R2,33.172,0.03075789536546486,g2_to_g1
UBE2Z,UBE2R2,20.7283,0.1749851169736268,g2_to_g1
UBE2H,UBE2R2,24.64875,0.006640800900864773,g2_to_g1
EEF1A1,GSPT2,29.11565,-0.13547566432344654,g2_to_g1
GSPT1,GSPT2,87.27715,-0.12652350861417988,g2_to_g1
CPSF2,CPSF3,20.2816,0.16470984511341577,g1_to_g2
CPSF3,CPSF2,20.2816,-0.033446345489378124,g2_to_g1
CPSF2,INTS11,20.61805,0.20538772387573354,g1_to_g2
INTS11,CPSF2,20.61805,-0.3833351135364725,g2_to_g1
SLC25A10,SLC25A33,20.4587,-0.08562199445441365,g2_to_g1
SLC25A26,SLC25A33,20.97115,-0.05204306961968541,g2_to_g1
ABCF1,ABCF2,34.43885,-0.17434851573242877,g2_to_g1
UBE2L3,UBE2E1,31.5221,0.050965728107257746,g1_to_g2
UBE2L3,UBE2L6,54.72375,0.15433922766063077,g1_to_g2
UBE2L3,UBE2E3,30.57595,-0.15410566785957108,g1_to_g2
UBE2L3,UBE2D3,38.55905,-0.11150557465718801,g1_to_g2
UBE2D3,UBE2L3,38.55905,-0.3253405814775481,g2_to_g1
UBE2L3,UBE2D2,39.2239,0.18793906884068118,g1_to_g2
UBE2L3,UBE2D4,41.2183,-0.018334563303282127,g1_to_g2
UBE2L3,UBE2E2,30.3919,0.0023088176273561734,g1_to_g2
MOB4,MOB1B,21.3241,0.45999033957755625,g2_to_g1
HMGB3,HMGB2,70.939,-0.2176376352716873,g2_to_g1
ALYREF,POLDIP3,23.72825,0.27095252734308395,g2_to_g1
EFTUD2,EFL1,25.6542,-0.20229369712178596,g1_to_g2
EFTUD2,EEF2,37.1935,1.101299292715871,g1_to_g2
EEF2,EFTUD2,37.1935,-0.17804863087456815,g2_to_g1
PI4KA,PI4KB,22.37115,0.06777559626990785,g1_to_g2
TBPL1,TBP,31.22325,0.1478507945515258,g1_to_g2
TBP,TBPL1,31.22325,-0.0847053062931921,g2_to_g1
KIF18B,KIF18A,34.42375,-0.045324474033147384,g1_to_g2
KIF18B,KIF3A,23.7254,0.02765929126404584,g1_to_g2
KIF18B,KIF3C,21.9127,0.05300009026227949,g1_to_g2
LETM1,LETM2,37.11875,0.07773816968099428,g1_to_g2
ZDHHC7,ZDHHC6,23.80585,-0.09284237805173362,g2_to_g1
GLRX3,GLRX5,23.854,0.05410707511025696,g1_to_g2
GLRX5,GLRX3,23.854,0.025742380084613194,g2_to_g1
FCF1,UTP23,20.8531,-0.25074773026415365,g1_to_g2
UTP23,FCF1,20.8531,-0.07608931842349613,g2_to_g1
DDX56,DDX28,21.896,0.1914994950561847,g2_to_g1
DDX3X,DDX28,20.67895,0.005763698477956216,g2_to_g1
DDX52,DDX28,21.1278,-0.0989663516015683,g2_to_g1
DDX6,DDX28,22.94515,-0.19067979500004395,g2_to_g1
EIF4A3,DDX28,22.06745,-0.23789759621330842,g2_to_g1
DDX47,DDX28,26.12025,-0.11321925267883881,g2_to_g1
DDX59,DDX28,22.3645,0.08021511241486923,g2_to_g1
DDX17,DDX28,20.30865,0.10743451222470657,g2_to_g1
EIF4A1,DDX28,23.3005,-0.0005071825657908518,g2_to_g1
DDX5,DDX28,21.92725,-0.05669876084038361,g2_to_g1
DDX49,DDX28,22.16065,-0.07595831796833619,g2_to_g1
TSPYL5,TSPYL1,37.9599,0.36893311477156554,g2_to_g1
SET,TSPYL1,26.24805,0.07919763362856778,g2_to_g1
ZMYM4,ZMYM1,24.4225,0.10825446468650346,g1_to_g2
ZMYM4,ZMYM6,38.44955,-0.18600320890366745,g1_to_g2
ZMYM4,QRICH1,20.991,-0.023129457478017475,g1_to_g2
EIF5A,EIF5A2,82.737,0.2591874849669134,g1_to_g2
MCM7,MCM8,23.1026,-0.15220391126495086,g2_to_g1
MCM6,MCM8,23.36245,-0.2163004216752597,g2_to_g1
MCM3,MCM8,21.8529,-0.23310887189727508,g2_to_g1
MCM2,MCM8,24.4595,-0.42400320740562164,g2_to_g1
MCM4,MCM8,25.25415,-0.25405126186233246,g2_to_g1
ZNF292,RLF,26.64675,0.10635989867106009,g2_to_g1
CSNK1A1,CSNK1E,62.30595,-0.35511282025702084,g2_to_g1
UBE2D3,UBE2E3,54.6781,-0.3016217545571495,g2_to_g1
ADAM10,ADAM19,21.1081,-0.009489573431253517,g2_to_g1
POLR2B,POLR3B,38.85055,-0.12606203358781595,g1_to_g2
POLR3B,POLR2B,38.85055,0.4119488028397497,g2_to_g1
POLR2B,POLR1B,29.19845,-0.09026165426229664,g1_to_g2
POLR1B,POLR2B,29.19845,-0.0012362925747696023,g2_to_g1
ADAM10,ADAM12,21.23365,0.03860796653390981,g2_to_g1
GNL2,GNL3,21.36955,-0.17505859569937457,g1_to_g2
GNL3,GNL2,21.36955,-0.14850820661074696,g2_to_g1
GNL2,GNL3L,21.6034,0.12505651587699293,g1_to_g2
GNL3L,GNL2,21.6034,-0.36546957552916587,g2_to_g1
ZBTB4,ZBTB38,22.89105,0.772850442338117,g1_to_g2
IRF2BP2,IRF2BP1,37.40415,0.03877582016217415,g2_to_g1
SLC7A5,SLC7A6,46.18675,0.001885469577078206,g2_to_g1
RPL7A,NHP2,23.6793,-0.3572871426241293,g1_to_g2
