dep_gene,paralog_gene,mean_identical_score,delta_z,group,empirical_pval,empirical_fdr,rank,rank_pct,n_perturbations
CYP2A13,CYP2U1,35.9215,0.1477968685628953,Non-significant background,0.15837860426243208,0.7770394779514891,375,19.60271824359645,2393.0
PEX1,VCP,23.5344,0.1473967089863995,Non-significant background,0.06978687839531968,0.5754409412510626,376,19.6549921589127,2393.0
CCNQ,CCNL1,21.6569,0.1464244226596651,Non-significant background,0.24655244463017134,0.8734348640324403,377,19.70726607422896,2393.0
DESI1,DESI2,26.65685,0.1462043046396082,Non-significant background,0.11993313832010029,0.717232113914806,378,19.759539989545218,2393.0
DHX36,DHX57,35.2994,0.1460568843378076,Non-significant background,0.07312996239030506,0.585345682228676,379,19.811813904861474,2393.0
DHX33,DHX40,32.6473,0.1455838507847287,Non-significant background,0.23568742164646886,0.8704054780109941,380,19.86408782017773,2393.0
PPP1CB,PPP5C,27.0823,0.1455640864451057,Non-significant background,0.05014625992478061,0.4748999764163629,381,19.91636173549399,2393.0
KIF14,KIF1B,20.5449,0.1451651627985903,Non-significant background,0.15461763476807355,0.7743024484589652,382,19.96863565081025,2393.0
DDX11,BRIP1,21.4244,0.1442010544921056,Non-significant background,0.0442958629335562,0.4390569212015182,383,20.0209095661265,2393.0
HSPH1,HSPA4L,58.46345,0.1424166850391954,Non-significant background,0.3543669034684496,0.918568951673637,384,20.07318348144276,2393.0
SRSF7,SRSF5,32.69435,0.1413433214396578,Non-significant background,0.16631842875052236,0.791460582586441,385,20.125457396759018,2393.0
TFAM,HMGB1,21.7905,0.140203126702489,Non-significant background,0.041788549937317176,0.4364373567048034,386,20.177731312075274,2393.0
KPNA6,KPNA1,81.00585,0.1399914900765557,Non-significant background,0.14709569577935647,0.7565508873624927,387,20.23000522739153,2393.0
CAP1,CAP2,62.8154,0.1397703139058788,Non-significant background,0.23150856665273714,0.8683840941307571,388,20.282279142707782,2393.0
RBM15,RBM15B,41.43975,0.1393523626119041,Non-significant background,0.10363560384454659,0.6907836590753227,389,20.33455305802405,2393.0
SRSF11,SREK1,44.7579,0.1390023654129786,Non-significant background,0.1228583368157125,0.7253950565693148,390,20.386826973340305,2393.0
SLC39A7,SLC39A13,31.1381,0.1388196472301318,Non-significant background,0.3848725449226912,0.9305262977534132,391,20.43910088865656,2393.0
PEX1,NVL,22.30055,0.1385756236680138,Non-significant background,0.10739657333890514,0.7043077142200658,392,20.491374803972818,2393.0
NRBP1,NRBP2,58.55725,0.1384630966458224,Non-significant background,0.23109068115336398,0.8683840941307571,393,20.543648719289077,2393.0
PEX1,PEX6,20.87805,0.1379996929147567,Non-significant background,0.18094442122858337,0.8125508868785916,394,20.595922634605333,2393.0
NBPF3,NBPF10,42.85635,0.137585699894967,Non-significant background,0.3422482239866277,0.9167805915915881,395,20.64819654992159,2393.0
CLK2,CLK3,61.27905,0.1375101818604609,Non-significant background,0.22816548265775177,0.8640619294770826,396,20.70047046523785,2393.0
CCNB1,CCNB2,52.07795,0.1374239875567862,Non-significant background,0.03760969494358546,0.40879174106294874,397,20.752744380554105,2393.0
PCBP1,FUBP3,21.19115,0.1374000169515896,Non-significant background,0.15921437526117843,0.7770394779514891,398,20.80501829587036,2393.0
DDX55,EIF4A2,20.8245,0.1367199753697675,Non-significant background,0.5256999582114501,0.9422477548915863,399,20.857292211186618,2393.0
PABPC4,PABPC1,76.56945,0.1358320407295195,Non-significant background,0.27705808608441285,0.8882388447787528,400,20.90956612650287,2393.0
ABCB10,ABCB7,21.8811,0.1356939312541306,Non-significant background,0.1345591307981613,0.7529373463298963,401,20.961840041819137,2393.0
UBE2D3,UBE2Q2,21.7796,0.1356292402572133,Non-significant background,0.13539490179690764,0.7529373463298963,402,21.01411395713539,2393.0
NFS1,SCLY,31.7129,0.1352769822947896,Non-significant background,0.09653155035520268,0.6715085666527372,403,21.06638787245165,2393.0
MRPS5,RPS2,21.5196,0.1344716918565189,Non-significant background,0.39573756790639364,0.9305262977534132,404,21.118661787767905,2393.0
ATL2,GBP1,21.4481,0.1339918248149423,Non-significant background,0.19306310071040536,0.8279654945973374,405,21.17093570308416,2393.0
CEBPG,CEBPB,23.4348,0.1325642601671951,Non-significant background,0.4910154617634768,0.935323138842956,406,21.223209618400418,2393.0
RBMXL1,HNRNPA1,24.4231,0.1325016203748348,Non-significant background,0.08357709987463435,0.6344563176991093,407,21.27548353371667,2393.0
NMT1,NMT2,74.6482,0.1311130060701263,Non-significant background,0.21646468867530297,0.8501974680249087,408,21.327757449032937,2393.0
MOK,MAPK9,23.0139,0.1310478232456192,Non-significant background,0.11408274132887589,0.7043077142200658,409,21.38003136434919,2393.0
TRAPPC1,TRAPPC4,24.0718,0.1304079587434758,Non-significant background,0.09862097785206854,0.6762076366702764,410,21.43230527966545,2393.0
PSMD14,COPS5,29.54415,0.1289607484359294,Non-significant background,0.2026744671959883,0.8354400979968399,411,21.484579194981706,2393.0
CHMP5,CHMP4A,29.93335,0.1276933013324966,Non-significant background,0.13414124529878813,0.7529373463298963,412,21.53685311029796,2393.0
TUFM,HBS1L,23.0567,0.1274213393077773,Non-significant background,0.14709569577935647,0.7565508873624927,413,21.589127025614214,2393.0
ING3,ING1,26.2969,0.1267699490095345,Non-significant background,0.15921437526117843,0.7770394779514891,414,21.64140094093047,2393.0
PCBP2,FUBP3,20.97465,0.1266072027564335,Non-significant background,0.17843710823234435,0.8125508868785916,415,21.693674856246737,2393.0
ATP11B,ATP11A,56.5319,0.1265129389921919,Non-significant background,0.12954450480568325,0.7464416797990122,416,21.74594877156299,2393.0
METTL23,METTL21A,23.64075,0.1263639980022652,Non-significant background,0.08608441287087339,0.6432792258671125,417,21.79822268687925,2393.0
CLK2,DYRK1B,24.79745,0.1260881753924947,Non-significant background,0.5056414542415378,0.935323138842956,418,21.850496602195506,2393.0
PPP1CB,PPP3CC,33.0741,0.1259999106812756,Non-significant background,0.24905975762641036,0.8736775522413963,419,21.90277051751176,2393.0
GNL2,GNL3L,21.6034,0.1250565158769929,Non-significant background,0.12160468031759299,0.7202159549459919,420,21.955044432828014,2393.0
PPP1CA,PPP1CB,88.2819,0.1245930346830461,Non-significant background,0.11993313832010029,0.717232113914806,421,22.00731834814427,2393.0
INO80,SMARCA1,24.60515,0.1241873074000558,Non-significant background,0.16966151274550773,0.7974507957792537,422,22.059592263460537,2393.0
DDX11,ERCC2,20.0822,0.1232255476389232,Non-significant background,0.15963226076055162,0.7770394779514891,423,22.11186617877679,2393.0
DHX29,DHX16,20.1238,0.1226458342918284,Non-significant background,0.16005014625992478,0.7770962685158277,424,22.16414009409305,2393.0
HSPA8,HSPA4L,29.5907,0.1224006853643983,Non-significant background,0.381947346427079,0.9305262977534132,425,22.216414009409306,2393.0
GABPB1,GABPB2,65.382,0.1223989082151092,Non-significant background,0.15628917676556622,0.774562681742301,426,22.26868792472556,2393.0
SLC35B1,SLC35B3,24.71635,0.1222197877762552,Non-significant background,0.29251984956122024,0.8927220692318948,427,22.320961840041814,2393.0
KDM6A,KDM6B,29.05,0.1221020135903157,Non-significant background,0.42498955286251566,0.9305262977534132,428,22.37323575535807,2393.0
MEIS3,MEIS2,63.8256,0.1220092469360679,Non-significant background,0.1391558712912662,0.7562647209664551,429,22.425509670674337,2393.0
DNM1L,DNM1,38.9996,0.1219311540765025,Non-significant background,0.1316339323025491,0.7494515252820728,430,22.47778358599059,2393.0
DHX33,DHX37,29.3956,0.121576649054455,Non-significant background,0.15294609277058085,0.7719943943802668,431,22.53005750130685,2393.0
WDTC1,DCAF8,23.01065,0.1214312385173308,Non-significant background,0.2118679481821981,0.8443820518178019,432,22.582331416623106,2393.0
KAT5,KAT6B,23.601705,0.1213364651527976,Non-significant background,0.26410363560384453,0.8834913612980387,433,22.63460533193936,2393.0
SACM1L,FIG4,24.13255,0.1211529769607855,Non-significant background,0.2824905975762641,0.8927220692318948,434,22.68687924725562,2393.0
MTHFD1,MTHFD1L,60.1454,0.1210721923450294,Non-significant background,0.11199331383201003,0.7043077142200658,435,22.73915316257188,2393.0
HIPK1,HIPK2,63.872,0.1194182064433474,Non-significant background,0.24488090263267864,0.8734348640324403,436,22.791427077888137,2393.0
RPUSD4,RPUSD3,25.0559,0.119410365477849,Non-significant background,0.12787296280819055,0.7457956641831357,437,22.84370099320439,2393.0
MOG,BTN2A2,25.03465,0.1188310933704577,Non-significant background,0.3318010865022984,0.9167805915915881,438,22.89597490852065,2393.0
FKBP9,FKBP14,21.754,0.1188062859815545,Non-significant background,0.37400752193898873,0.9303984258378224,439,22.948248823836902,2393.0
DHX30,DHX36,26.4375,0.1187814025100893,Non-significant background,0.18303384872544923,0.8180928799340755,440,23.00052273915316,2393.0
EPS8L1,EPS8,38.34515,0.1187547199517631,Non-significant background,0.19933138320100294,0.8343239105323569,441,23.05279665446942,2393.0
MIPEP,NLN,23.9953,0.1178301461739465,Non-significant background,0.07312996239030506,0.585345682228676,442,23.10507056978568,2393.0
LTBP3,LTBP1,35.06145,0.1175902162642719,Non-significant background,0.3343083994985374,0.9167805915915881,443,23.157344485101937,2393.0
PPP1CA,PPP3CA,33.65785,0.1169704783743677,Non-significant background,0.27246134559130797,0.8876356265480034,444,23.20961840041819,2393.0
HCFC1,HCFC2,37.27305,0.1165495734930468,Non-significant background,0.2937735060593397,0.8927220692318948,445,23.26189231573445,2393.0
FUNDC2,FUNDC1,51.08035,0.1162182633090056,Non-significant background,0.16172168825741748,0.7792785633159689,446,23.314166231050702,2393.0
ABCB7,TAP1,21.3335,0.1160105869299373,Non-significant background,0.345591307981613,0.9167805915915881,447,23.36644014636696,2393.0
PDCD6,PEF1,34.5891,0.1156768232549159,Non-significant background,0.21688257417467613,0.8501974680249087,448,23.41871406168322,2393.0
RABGGTB,PGGT1B,27.801,0.1156373838764221,Non-significant background,0.22691182615963226,0.8640619294770826,449,23.47098797699948,2393.0
UBC,RPS27A,34.23495,0.1155417185697633,Non-significant background,0.5022983702465524,0.935323138842956,450,23.523261892315737,2393.0
ANAPC11,RBX1,37.03705,0.1149346201691794,Non-significant background,0.12035102381947346,0.717232113914806,451,23.575535807631994,2393.0
MYBL2,MYBL1,39.1687,0.1143273729107862,Non-significant background,0.10865022983702466,0.7043077142200658,452,23.62780972294825,2393.0
SUDS3,BRMS1,22.76425,0.1142332136451911,Non-significant background,0.12035102381947346,0.717232113914806,453,23.680083638264502,2393.0
MYO1H,MYO19,23.2338,0.1138631748693744,Non-significant background,0.060593397409109906,0.5442026725052922,454,23.73235755358076,2393.0
PPP1CA,PPP3CC,32.8906,0.1133532802748959,Non-significant background,0.2799832845800251,0.8882388447787528,455,23.78463146889702,2393.0
AP2S1,AP1S3,41.96085,0.1133099395023936,Non-significant background,0.15963226076055162,0.7770394779514891,456,23.83690538421328,2393.0
MEF2A,MEF2D,55.56905,0.1127906941611749,Non-significant background,0.4199749268700376,0.9305262977534132,457,23.889179299529538,2393.0
PPP1CA,PPP2CA,45.11915,0.1124886148577878,Non-significant background,0.08399498537400753,0.6351083281441755,458,23.941453214845794,2393.0
NPEPPS,LNPEP,27.55105,0.1117555669559246,Non-significant background,0.24070204763894693,0.8714073019414819,459,23.99372713016205,2393.0
SIN3A,SIN3B,51.45145,0.1117228207283635,Non-significant background,0.28374425407438364,0.8927220692318948,460,24.046001045478302,2393.0
UBQLN4,UBQLN2,56.18305,0.1107537728000002,Non-significant background,0.19180944421228582,0.8279654945973374,461,24.09827496079456,2393.0
PSMA3,PSMA7,34.20145,0.109741831680115,Non-significant background,0.11951525282072713,0.717232113914806,462,24.15054887611082,2393.0
TMEM161B,TMEM161A,48.24345,0.109638981307888,Non-significant background,0.19598829920601754,0.8294814521706009,463,24.20282279142708,2393.0
ZNF253,ZNF431,60.40295,0.1092121700652429,Non-significant background,0.21646468867530297,0.8501974680249087,464,24.255096706743338,2393.0
RBM10,RBM5,51.916,0.1091157469029825,Non-significant background,0.23944839114082742,0.8714073019414819,465,24.307370622059594,2393.0
TARDBP,PABPC4,20.24265,0.1090987922337192,Non-significant background,0.1521103217718345,0.7698069988082523,466,24.35964453737585,2393.0
ZMYM4,ZMYM1,24.4225,0.1082544646865034,Non-significant background,0.109486000835771,0.7043077142200658,467,24.41191845269211,2393.0
ZMYM4,ZMYM3,33.2285,0.1082416206795292,Non-significant background,0.18679481821980778,0.8279654945973374,468,24.46419236800836,2393.0
IMPA2,IMPA1,52.05515,0.1079995787344299,Non-significant background,0.19557041370664438,0.8294814521706009,469,24.51646628332462,2393.0
HCRTR1,OXTR,20.1869,0.1078171006574008,Non-significant background,0.3372335979941496,0.9167805915915881,470,24.56874019864088,2393.0
DHX8,DHX33,33.6232,0.1076135189317238,Non-significant background,0.10238194734642708,0.6907836590753227,471,24.621014113957138,2393.0
DDX17,DDX28,20.30865,0.1074345122247065,Non-significant background,0.16046803175929794,0.777152771533005,472,24.67328802927339,2393.0
DDX1,DDX19A,21.00475,0.1073004270003786,Non-significant background,0.14918512327622233,0.7610430422064355,473,24.72556194458965,2393.0
KIF11,KIF3C,20.5344,0.1070709541350459,Non-significant background,0.31299623903050566,0.9055213200391539,474,24.777835859905903,2393.0
CLK2,CLK4,56.1414,0.1070110349862191,Non-significant background,0.34391976598412033,0.9167805915915881,475,24.83010977522217,2393.0
PTBP1,PTBP3,75.74125,0.1068941538591529,Non-significant background,0.22398662766402005,0.8640619294770826,476,24.882383690538425,2393.0
KDM2A,KDM2B,48.9967,0.1066748898971127,Non-significant background,0.14417049728374426,0.7565508873624927,477,24.93465760585468,2393.0
E2F6,E2F4,23.6211,0.106562502700119,Non-significant background,0.11115754283326369,0.7043077142200658,478,24.986931521170938,2393.0
ZNF292,RLF,26.64675,0.10635989867106,Non-significant background,0.2791475135812787,0.8882388447787528,479,25.03920543648719,2393.0
CTBP2,CTBP1,78.97385,0.1062029679619277,Non-significant background,0.11450062682824906,0.7043077142200658,480,25.091479351803446,2393.0
PMPCA,PMPCB,30.61055,0.1054770586904711,Non-significant background,0.14458838278311742,0.7565508873624927,481,25.143753267119703,2393.0
UBE2N,UBE2G2,29.70295,0.1047823204224606,Non-significant background,0.1880484747179273,0.8279654945973374,482,25.19602718243597,2393.0
PTPN1,PTPRA,20.9198,0.1046729645670543,Non-significant background,0.17216882574174677,0.8052786397162875,483,25.248301097752226,2393.0
AP2S1,AP1S1,43.4569,0.1046582313426859,Non-significant background,0.4780610112829085,0.935323138842956,484,25.30057501306848,2393.0
PPP1CA,PPP1CC,90.97525,0.104442669024082,Non-significant background,0.07981613038027581,0.6156784573284985,485,25.352848928384734,2393.0
ZNF253,ZNF680,62.6419,0.1041924753360665,Non-significant background,0.17551190973673214,0.8125508868785916,486,25.40512284370099,2393.0
PPP1CB,PPP3CA,33.59805,0.1033726619126705,Non-significant background,0.29669870455495195,0.8938340501001939,487,25.457396759017247,2393.0
NUTF2,NXT1,23.27615,0.1031450243621993,Non-significant background,0.11366485582950271,0.7043077142200658,488,25.509670674333503,2393.0
DHX37,DHX36,20.2344,0.103050604265613,Non-significant background,0.20351023819473466,0.8354400979968399,489,25.56194458964977,2393.0
SNRNP70,SNRNP35,29.5432,0.1021595607745649,Non-significant background,0.1007104053489344,0.6880678765446839,490,25.614218504966026,2393.0
KLF7,KLF16,22.2025,0.1011477579537313,Non-significant background,0.2799832845800251,0.8882388447787528,491,25.66649242028228,2393.0
PDCD6,SRI,33.42985,0.1010301844557174,Non-significant background,0.13706644379440033,0.753603214724896,492,25.718766335598534,2393.0
TSSK3,NUAK1,25.9588,0.100989375284049,Non-significant background,0.38529043042206434,0.9305262977534132,493,25.77104025091479,2393.0
POU3F1,POU2F1,21.84125,0.1007158962841808,Non-significant background,0.289594651065608,0.8927220692318948,494,25.82331416623105,2393.0
CBX1,CBX3,71.19775,0.1002467219493924,Non-significant background,0.06142916840785625,0.5491308372160234,495,25.875588081547303,2393.0
E2F6,E2F1,29.5276,0.1001411887709239,Non-significant background,0.06686167989970748,0.5710106859291982,496,25.92786199686357,2393.0
PPP6C,PPP3CA,30.14885,0.099356992686024,Non-significant background,0.3046385290430422,0.9002642322157574,497,25.980135912179826,2393.0
RCOR1,RCOR3,53.2149,0.0992270518376384,Non-significant background,0.26744671959882993,0.8834913612980387,498,26.03240982749608,2393.0
CCNL1,CCNL2,59.6578,0.0992108288722542,Non-significant background,0.41370664437944005,0.9305262977534132,499,26.084683742812334,2393.0
CMPK1,AK1,35.77725,0.0981150300985273,Non-significant background,0.38403677392394486,0.9305262977534132,500,26.13695765812859,2393.0
ARIH1,ARIH2,32.6929,0.0979893477568671,Non-significant background,0.19473464270789803,0.8294814521706009,501,26.18923157344485,2393.0
PC,MCCC1,27.8526,0.0979655375409772,Non-significant background,0.25532804011700794,0.8762270739240936,502,26.241505488761103,2393.0
PPP4C,PPP2CB,64.93575,0.0972511857906983,Non-significant background,0.4183033848725449,0.9305262977534132,503,26.29377940407737,2393.0
ABHD17A,ABHD17C,73.30425,0.0969571866480132,Non-significant background,0.16882574174676138,0.7974410962013692,504,26.346053319393626,2393.0
PPIH,PPIL2,26.8834,0.0969302540734553,Non-significant background,0.192227329711659,0.8279654945973374,505,26.39832723470988,2393.0
DNM2,DNM1L,39.3775,0.0968034267532997,Non-significant background,0.1416631842875052,0.7565508873624927,506,26.450601150026134,2393.0
KIF14,KIF13A,20.37225,0.0966063018621823,Non-significant background,0.24780610112829085,0.8736775522413963,507,26.5028750653424,2393.0
HSPA8,HSPA9,51.05055,0.0964413871702093,Non-significant background,0.23067279565399082,0.8683840941307571,508,26.55514898065865,2393.0
YPEL1,YPEL3,77.55715,0.0961922481136683,Non-significant background,0.6481404095277894,0.9739437226261073,509,26.607422895974903,2393.0
DDX23,DDX6,20.39745,0.0961887870465244,Non-significant background,0.24613455913079815,0.8734348640324403,510,26.65969681129117,2393.0
MRPL2,RPL8,22.94315,0.0956597368895577,Non-significant background,0.5169243627246135,0.9371929174739455,511,26.71197072660742,2393.0
EGLN2,EGLN1,42.7593,0.0954292603535577,Non-significant background,0.2440451316339323,0.872632405263014,512,26.76424464192368,2393.0
RPL8,MRPL2,22.94315,0.0944380843107445,Non-significant background,0.24947764312578355,0.8736775522413963,513,26.816518557239934,2393.0
PSMC2,PSMC3,37.15775,0.0930868462363902,Non-significant background,0.07898035938152946,0.6116980870318456,514,26.8687924725562,2393.0
CPNE1,CPNE3,65.3631,0.0928041361003684,Non-significant background,0.124111993313832,0.728301359537916,515,26.92106638787245,2393.0
CCND3,CCND1,51.44935,0.0926119567611469,Non-significant background,0.46218136230672796,0.9346225645800957,516,26.97334030318871,2393.0
TMED2,TMED1,23.451,0.0925860154093243,Non-significant background,0.17216882574174677,0.8052786397162875,517,27.02561421850497,2393.0
PPP1CA,PPP3CB,32.5954,0.0917858464222473,Non-significant background,0.16966151274550773,0.7974507957792537,518,27.077888133821222,2393.0
AP2M1,AP3M1,24.62875,0.0917193170423371,Non-significant background,0.19306310071040536,0.8279654945973374,519,27.13016204913748,2393.0
TMED2,TMED4,20.6369,0.091183977223073,Non-significant background,0.3355620559966569,0.9167805915915881,520,27.182435964453735,2393.0
SH3KBP1,CD2AP,37.8985,0.0910429404188807,Non-significant background,0.2528207271207689,0.8745859873092784,521,27.23470987977,2393.0
MIER1,MIER2,31.90225,0.0908892155975291,Non-significant background,0.26744671959882993,0.8834913612980387,522,27.28698379508625,2393.0
FBXL14,FBXL2,20.9282,0.0908093887255885,Non-significant background,0.42498955286251566,0.9305262977534132,523,27.33925771040251,2393.0
KDM5C,KDM5A,50.48075,0.0897102134619042,Non-significant background,0.3648140409527789,0.9231339422522038,524,27.39153162571877,2393.0
DDX20,DDX6,20.68915,0.0894344632063831,Non-significant background,0.2574174676138738,0.8762270739240936,525,27.443805541035022,2393.0
DHX37,DHX8,24.58605,0.0891007597276117,Non-significant background,0.19389887170915168,0.8279654945973374,526,27.49607945635128,2393.0
POLR1B,POLR3B,29.98235,0.0889371355234358,Non-significant background,0.11324697033012955,0.7043077142200658,527,27.548353371667535,2393.0
NBPF3,NBPF14,44.51095,0.0887720638830125,Non-significant background,0.506059339740911,0.935323138842956,528,27.6006272869838,2393.0
EEF2,GFM2,20.69575,0.0886548418854755,Non-significant background,0.2904304220643544,0.8927220692318948,529,27.65290120230005,2393.0
FKBP9,FKBP7,20.9673,0.0882064232092279,Non-significant background,0.32887588800668616,0.9167805915915881,530,27.70517511761631,2393.0
HSD17B12,HSD17B11,20.92305,0.0880671007016924,Non-significant background,0.3313832010029252,0.9167805915915881,531,27.75744903293257,2393.0
BRD4,BRD2,42.62705,0.0879228422586283,Non-significant background,0.3648140409527789,0.9231339422522038,532,27.809722948248822,2393.0
ATP1A1,ATP2A2,29.05815,0.0878001634121084,Non-significant background,0.19389887170915168,0.8279654945973374,533,27.86199686356508,2393.0
UQCRC2,UQCRC1,20.3815,0.0877672679164858,Non-significant background,0.10823234433765148,0.7043077142200658,534,27.91427077888134,2393.0
CCNA2,CCNB1,27.5145,0.0873280679798111,Non-significant background,0.07145842039281237,0.5817019498359578,535,27.9665446941976,2393.0
MOK,MAPK14,22.98165,0.0872648907950721,Non-significant background,0.18679481821980778,0.8279654945973374,536,28.01881860951385,2393.0
SIRT7,SIRT6,34.02815,0.0862732398858031,Non-significant background,0.29795236105307144,0.8947925693791612,537,28.07109252483011,2393.0
ELOVL1,ELOVL5,33.60425,0.085796198333768,Non-significant background,0.19724195570413708,0.8310401675215716,538,28.12336644014637,2393.0
PSMA4,PSMA7,34.99335,0.0851136022408564,Non-significant background,0.14918512327622233,0.7610430422064355,539,28.175640355462622,2393.0
DNM1,DNM1L,38.9996,0.0850572213638,Non-significant background,0.1642290012536565,0.7873936827023681,540,28.22791427077888,2393.0
PPIL4,PPIL1,22.96135,0.0848864931042324,Non-significant background,0.1065608023401588,0.7043077142200658,541,28.28018818609514,2393.0
UBE2Z,CDC34,20.83335,0.0847333363342421,Non-significant background,0.34433765148349355,0.9167805915915881,542,28.33246210141139,2393.0
ISG20L2,REXO4,23.6715,0.0845530978762186,Non-significant background,0.1893021312160468,0.8279654945973374,543,28.38473601672765,2393.0
ZNF100,ZNF675,42.9064,0.0844999561337037,Non-significant background,0.17342248223986628,0.8091639232313761,544,28.43700993204391,2393.0
DHX30,DHX57,25.49,0.0843909768356332,Non-significant background,0.14709569577935647,0.7565508873624927,545,28.48928384736017,2393.0
SAMD4B,SAMD4A,62.90765,0.0831069484102324,Non-significant background,0.4216464688675303,0.9305262977534132,546,28.541557762676423,2393.0
ZNF574,ZNF160,20.6963,0.0827398212849332,Non-significant background,0.44755536982866695,0.9320727574006978,547,28.59383167799268,2393.0
RBMXL1,HNRNPA2B1,23.91045,0.0827333676127287,Non-significant background,0.06477225240284162,0.5606756508897558,548,28.646105593308945,2393.0
SLC39A10,SLC39A6,33.36795,0.0824955922614138,Non-significant background,0.42833263685750106,0.9311367435322723,549,28.69837950862519,2393.0
SRSF10,SRSF8,30.18785,0.0818891748642692,Non-significant background,0.4316757208524864,0.9320727574006978,550,28.75065342394145,2393.0
HSF1,HSF2,36.4335,0.081685025572929,Non-significant background,0.23276222315085668,0.8689965332477625,551,28.80292733925771,2393.0
PIAS4,PIAS2,42.85305,0.0808063024144548,Non-significant background,0.2849979105725031,0.8927220692318948,552,28.85520125457397,2393.0
CHMP4B,CHMP4C,64.35755,0.080760684557474,Non-significant background,0.42498955286251566,0.9305262977534132,553,28.907475169890223,2393.0
DDX59,DDX28,22.3645,0.0802151124148692,Non-significant background,0.2114500626828249,0.8443820518178019,554,28.95974908520648,2393.0
KCTD10,KCTD13,67.64325,0.0797300694026769,Non-significant background,0.38863351441704974,0.9305262977534132,555,29.012023000522746,2393.0
MTHFD1,MTHFD2L,23.31305,0.0796858936113914,Non-significant background,0.2528207271207689,0.8745859873092784,556,29.064296915838995,2393.0
NSUN4,NSUN3,31.60845,0.0795373681713289,Non-significant background,0.24279147513581278,0.8714073019414819,557,29.116570831155254,2393.0
DHFR,DHFR2,91.4438,0.0794652399109998,Non-significant background,0.2557459256163811,0.8762270739240936,558,29.16884474647151,2393.0
SET,TSPYL1,26.24805,0.0791976336285677,Non-significant background,0.44421228583368155,0.9320727574006978,559,29.22111866178777,2393.0
NAA50,NAA10,20.34495,0.0789894772131587,Non-significant background,0.33389051399916425,0.9167805915915881,560,29.273392577104023,2393.0
PLK1,PLK2,37.26285,0.0780380899919411,Non-significant background,0.44463017133305477,0.9320727574006978,561,29.32566649242028,2393.0
LETM1,LETM2,37.11875,0.0777381696809942,Non-significant background,0.23944839114082742,0.8714073019414819,562,29.377940407736546,2393.0
STX5,STX1A,21.06855,0.0771064194984949,Non-significant background,0.3564563309653155,0.9195954643998014,563,29.430214323052795,2393.0
DHX15,DHX57,24.34615,0.0765217406643876,Non-significant background,0.15754283326368576,0.7767511341067805,564,29.482488238369054,2393.0
MEX3A,MEX3C,39.04995,0.0760089647170389,Non-significant background,0.31926452152110324,0.9122595683671233,565,29.53476215368531,2393.0
NBPF3,NBPF1,49.15485,0.0759714171720238,Non-significant background,0.31132469703301296,0.9055213200391539,566,29.587036069001567,2393.0
CCNL1,CCNT2,21.2615,0.0757496208556963,Non-significant background,0.35144170497283744,0.918568951673637,567,29.639309984317823,2393.0
PPIL1,PPIL4,22.96135,0.0752219927282287,Non-significant background,0.3873798579189302,0.9305262977534132,568,29.69158389963408,2393.0
PCBP2,HNRNPK,26.30915,0.0752160445840742,Non-significant background,0.07271207689093188,0.585345682228676,569,29.743857814950346,2393.0
ETV4,ETS1,20.22705,0.0752080998293912,Non-significant background,0.21479314667781027,0.8501974680249087,570,29.796131730266595,2393.0
UBE2I,UBE2F,24.6425,0.0747109110408928,Non-significant background,0.36941078144588385,0.929845822244705,571,29.848405645582854,2393.0
DDX6,DDX1,20.18825,0.0744694121781951,Non-significant background,0.1374843292937735,0.753603214724896,572,29.90067956089911,2393.0
FBLIM1,LPP,26.7527,0.0743906703591794,Non-significant background,0.5649811951525282,0.9528238171191796,573,29.952953476215367,2393.0
ZFR,ILF3,20.2424,0.0734727862967142,Non-significant background,0.0902632678646051,0.6443045948693641,574,30.005227391531623,2393.0
MTHFD1,MTHFD2,25.1306,0.073323066417092,Non-significant background,0.21646468867530297,0.8501974680249087,575,30.05750130684788,2393.0
TFAM,HMGB3,21.30285,0.0717633199412375,Non-significant background,0.06978687839531968,0.5754409412510626,576,30.109775222164146,2393.0
PPP6C,PPP2CB,59.2859,0.0717501282850907,Non-significant background,0.47722524028416213,0.935323138842956,577,30.162049137480395,2393.0
NAA15,NAA16,70.52035,0.0717031943880451,Non-significant background,0.22732971165900542,0.8640619294770826,578,30.214323052796654,2393.0
PIK3C3,PIK3CA,21.35955,0.071202837785285,Non-significant background,0.35394901796907646,0.918568951673637,579,30.26659696811291,2393.0
ABHD17A,ABHD13,20.43745,0.0707176966319541,Non-significant background,0.40451316339323024,0.9305262977534132,580,30.318870883429167,2393.0
IPO7,IPO8,64.48195,0.070673013294044,Non-significant background,0.165482657751776,0.7894471927160784,581,30.371144798745423,2393.0
CUL1,CUL4B,28.39055,0.070082102537764,Non-significant background,0.2498955286251567,0.8736775522413963,582,30.423418714061683,2393.0
GMPPB,GMPPA,36.1111,0.0700733907690916,Non-significant background,0.26577517760133723,0.8834913612980387,583,30.475692629377946,2393.0
UBE2H,UBE2F,22.2833,0.070045506482711,Non-significant background,0.3802758044295863,0.9305262977534132,584,30.527966544694195,2393.0
DHX29,DHX36,30.48865,0.0698521433290667,Non-significant background,0.2574174676138738,0.8762270739240936,585,30.580240460010454,2393.0
RPL36AL,RPL36A,99.0566,0.0694073887178092,Non-significant background,0.5102381947346427,0.935323138842956,586,30.63251437532671,2393.0
PTPN11,PTPRA,21.70585,0.0692746452034603,Non-significant background,0.2381947346427079,0.8714073019414819,587,30.684788290642967,2393.0
