dep_gene,paralog_gene,mean_identical_score,delta_z,direction,paralog_ctrl_mean_z,paralog_ccle_log2tpm
GNG4,GNGT1,29.5315,1.0469818115234375,g2_to_g1,-0.3389076590538025,
GNG12,GNGT1,32.88285,1.07467120885849,g2_to_g1,-0.3389076590538025,
GNG3,GNGT1,29.5315,0.16627627611160278,g2_to_g1,-0.3389076590538025,
GNG2,GNGT1,30.3578,0.7138111293315887,g2_to_g1,-0.3389076590538025,
EPC1,EPC2,54.939,-0.24817025754600763,g1_to_g2,0.23669523000717163,
EPC2,EPC1,54.939,-0.0329601913690567,g2_to_g1,0.20395448803901672,
TMEM191C,TMEM191B,87.75025,0.0,g1_to_g2,-0.30500057339668274,
TMEM191B,TMEM191C,87.75025,-0.48639288544654846,g2_to_g1,0.5063798427581787,
NIT1,NIT2,34.74275,1.339568018913269,g2_to_g1,-0.6521715521812439,
XPO7,RANBP17,66.8506,0.42902635782957077,g2_to_g1,-0.11084284633398056,
BCL11A,BCL11B,60.45215,-1.4128596782684326,g1_to_g2,0.9012874960899353,
BCL11B,BCL11A,60.45215,-0.35784614086151123,g2_to_g1,0.8871620297431946,
FAM167B,C20orf202,21.91855,0.0,g2_to_g1,-0.27606505155563354,
CBLC,CBLB,34.4084,-0.5439240196719766,g2_to_g1,0.556926965713501,
CBL,CBLB,51.67275,-0.8025084882974625,g2_to_g1,0.556926965713501,
H1-0,H1-6,32.4531,0.0,g1_to_g2,-0.48665207624435425,
H1-6,H1-0,32.4531,0.7039684504270554,g2_to_g1,-0.9453775882720947,
H1-0,H1-2,38.9054,-0.4932195842266083,g1_to_g2,0.31255361437797546,
H1-2,H1-0,38.9054,1.1684776991605759,g2_to_g1,-0.9453775882720947,
H1-0,H1-3,40.654,-0.48936741054058075,g1_to_g2,0.6036239862442017,
H1-3,H1-0,40.654,1.0488658174872398,g2_to_g1,-0.9453775882720947,
H1-0,H1-4,42.2857,0.5372770763933659,g1_to_g2,-0.5943921804428101,
H1-4,H1-0,42.2857,1.1297430843114853,g2_to_g1,-0.9453775882720947,
H1-0,H1-8,21.721,0.0,g1_to_g2,-0.23923933506011963,
H1-8,H1-0,21.721,1.2205541133880615,g2_to_g1,-0.9453775882720947,
H1-0,H1-1,39.7135,1.4262903705239296,g1_to_g2,-0.11536429077386856,
H1-1,H1-0,39.7135,0.5789329707622528,g2_to_g1,-0.9453775882720947,
H1-0,H1-10,27.08605,0.7878586426377296,g1_to_g2,-0.670148491859436,
H1-10,H1-0,27.08605,0.440368115901947,g2_to_g1,-0.9453775882720947,
H1-0,H1-5,40.7125,0.3721843510866165,g1_to_g2,0.13320551812648773,
H1-5,H1-0,40.7125,2.617709517478943,g2_to_g1,-0.9453775882720947,
NUTM2B,NUTM2D,93.1632,0.0,g2_to_g1,-0.40178602933883667,
NUTM2G,NUTM2D,80.5559,2.673397958278656,g2_to_g1,-0.40178602933883667,
OSBPL8,OSBPL10,20.68695,-0.48432551324367523,g1_to_g2,0.6826915144920349,
OSBPL10,OSBPL8,20.68695,-0.25192946195602417,g2_to_g1,0.9522942900657654,
OSBPL8,OSBPL9,20.7377,-0.6734801232814789,g1_to_g2,0.31864818930625916,
OSBPL9,OSBPL8,20.7377,-1.584071695804596,g2_to_g1,0.9522942900657654,
OSBPL8,OSBPL5,54.97915,-0.243040531873703,g1_to_g2,0.09733308851718903,
AP3M1,AP1M2,30.441,0.5761905461549759,g1_to_g2,0.1564020961523056,
AP1M2,AP3M1,30.441,-1.5787188410758972,g2_to_g1,0.5390922427177429,
AP3M1,AP4M1,22.76925,-0.22444579005241394,g1_to_g2,0.2643163204193115,
AP4M1,AP3M1,22.76925,-0.892725795507431,g2_to_g1,0.5390922427177429,
AP3M1,AP2M1,24.62875,-0.7423936426639557,g1_to_g2,0.3709075450897217,
AP2M1,AP3M1,24.62875,-0.6233549788594246,g2_to_g1,0.5390922427177429,
AP3M1,AP1M1,28.30065,-0.21785257756710052,g1_to_g2,0.38663479685783386,
AP1M1,AP3M1,28.30065,-0.7121999114751816,g2_to_g1,0.5390922427177429,
AP3M1,AP3M2,84.2105,0.08780129253864288,g1_to_g2,-0.16829094290733337,
AP3M2,AP3M1,84.2105,-0.9912519454956055,g2_to_g1,0.5390922427177429,
EGFL7,EGFL8,36.79505,0.8806445896625519,g1_to_g2,-0.834425151348114,
TSPOAP1,RIMBP3C,27.79685,0.0,g2_to_g1,-0.16229987144470215,
NPY1R,NPY4R2,43.4844,0.0,g1_to_g2,-0.030019644647836685,
NPY1R,NPY4R,43.2208,0.0,g1_to_g2,-0.023966334760189056,
NPY1R,NPY2R,25.35985,0.0,g1_to_g2,-0.32325029373168945,
NPY1R,MTNR1A,21.02605,-0.059430211782455444,g1_to_g2,-0.2536047697067261,
NPY1R,TACR1,25.30585,1.3208394050598145,g1_to_g2,-0.5070221424102783,
NPY1R,NPY5R,25.7122,0.8055380210280418,g1_to_g2,0.08369246870279312,
NPY5R,NPY1R,25.7122,-0.006171137094497681,g2_to_g1,-0.24166730046272278,
NPY1R,TACR2,24.30445,0.0,g1_to_g2,-0.5222973823547363,
NPY1R,MCHR1,20.117,-2.966531276702881,g1_to_g2,2.3358888626098633,
MCHR1,NPY1R,20.117,0.5951911211013794,g2_to_g1,-0.24166730046272278,
NPY1R,GPR83,25.5864,-2.310893714427948,g1_to_g2,1.734677791595459,
NPY1R,MTNR1B,20.92975,0.0,g1_to_g2,-0.33042383193969727,
PPM1F,PPM1L,22.66095,-0.5977718234062195,g1_to_g2,0.6953144073486328,
PPM1F,ILKAP,27.57125,-0.2886267714202404,g1_to_g2,-0.057255763560533524,
ILKAP,PPM1F,27.57125,0.8149568941444159,g2_to_g1,-0.02379493974149227,
PPM1F,PPM1E,37.2114,-1.274830847978592,g1_to_g2,0.7783141732215881,
PPM1F,PPM1K,22.9868,0.2565818727016449,g1_to_g2,0.30137911438941956,
PPM1K,PPM1F,22.9868,-0.27378121949732304,g2_to_g1,-0.02379493974149227,
PPM1F,PPM1N,24.6788,-1.0244058668613434,g1_to_g2,-0.39453575015068054,
PPM1N,PPM1F,24.6788,0.5317236091941595,g2_to_g1,-0.02379493974149227,
HERC4,HERC3,56.21725,0.09760378301143646,g1_to_g2,-0.16869483888149261,
HERC4,HERC6,36.5103,0.9652042202651501,g1_to_g2,-0.017603080719709396,
HERC4,HERC5,34.15835,1.0301498994231224,g1_to_g2,0.09095648676156998,
HERC5,HERC4,34.15835,0.627915496006608,g2_to_g1,0.0197985228151083,
TAOK2,TAOK1,53.80935,-0.29899728298187256,g1_to_g2,-0.17596560716629028,
TAOK1,TAOK2,53.80935,0.03482320439070463,g2_to_g1,0.007165280170738697,
TAOK2,TAOK3,47.60175,-0.9094310849905014,g1_to_g2,0.7584210634231567,
TAOK2,STK39,20.23105,1.1762579381465912,g1_to_g2,-0.9923322796821594,
TAOK2,STK25,22.88925,0.752452939748764,g1_to_g2,-0.3842885196208954,
STK25,TAOK2,22.88925,0.0761777637526393,g2_to_g1,0.007165280170738697,
FUT10,FUT9,22.904,0.40739843249320984,g2_to_g1,-0.20427079498767853,
FUT4,FUT9,33.1734,0.6403110772371292,g2_to_g1,-0.20427079498767853,
CALHM6,CALHM5,36.2213,0.0,g1_to_g2,-0.32224512100219727,
CALHM6,CALHM3,22.8059,0.0,g1_to_g2,-0.3092553913593292,
CALHM6,CALHM1,22.7429,0.0,g1_to_g2,-0.3081769347190857,
CALHM6,CALHM4,27.981,0.0,g1_to_g2,-0.12756122648715973,
CALHM6,CALHM2,27.277,-2.087658643722534,g1_to_g2,0.8933230638504028,
CALHM2,CALHM6,27.277,0.051624029874801636,g2_to_g1,0.39049339294433594,
TOP3B,TOP3A,32.1705,0.42302423156797886,g1_to_g2,-0.0260846558958292,
TOP3A,TOP3B,32.1705,1.2599081695079803,g2_to_g1,-0.4776749312877655,
NODAL,BMP5,20.8464,0.0,g2_to_g1,-0.44248664379119873,
TGFB1,BMP5,20.2587,0.0,g2_to_g1,-0.44248664379119873,
GDF11,BMP5,20.50245,1.40144944190979,g2_to_g1,-0.44248664379119873,
PAIP2B,PAIP2,60.01535,0.3527899459004402,g1_to_g2,-0.10201985388994217,
PAIP2,PAIP2B,60.01535,0.18269146978855133,g2_to_g1,0.13991867005825043,
P4HA1,P4HA3,35.43905,0.1299985647201538,g2_to_g1,0.6744471788406372,
FAM83F,FAM83B,20.47545,0.42028987407684326,g2_to_g1,-0.906650960445404,
RBP2,FABP1,26.83925,0.0,g2_to_g1,-0.2462746649980545,
CRABP1,FABP1,28.0706,3.495674565434456,g2_to_g1,-0.2462746649980545,
CRABP2,FABP1,30.2408,0.0,g2_to_g1,-0.2462746649980545,
FABP5,FABP1,21.39395,0.0,g2_to_g1,-0.2462746649980545,
RBP1,FABP1,22.6628,0.0,g2_to_g1,-0.2462746649980545,
FABP3,FABP1,26.1678,0.0,g2_to_g1,-0.2462746649980545,
RBP5,FABP1,21.39395,0.0,g2_to_g1,-0.2462746649980545,
C1QL2,COL10A1,21.30615,-0.5226041302084923,g2_to_g1,0.6169009804725647,
C1QL1,COL10A1,22.4555,1.2354138493537903,g2_to_g1,0.6169009804725647,
OTOL1,COL10A1,29.07125,0.6712064146995544,g2_to_g1,0.6169009804725647,
COL8A2,COL10A1,51.9305,0.2722148299217224,g2_to_g1,0.6169009804725647,
DIPK1B,DIPK1A,47.4977,-1.052895575761795,g1_to_g2,0.3491502106189728,
LCN10,LCN15,25.0435,-0.03667616844177246,g1_to_g2,1.2824729681015015,
PDLIM5,PDLIM1,24.05855,-0.2786998152732849,g1_to_g2,-0.9598951935768127,
PDLIM1,PDLIM5,24.05855,-0.5930611565709114,g2_to_g1,0.6710087060928345,
PDLIM5,LDB3,37.55645,-0.2386859655380249,g1_to_g2,0.8783352971076965,
PDLIM5,PDLIM3,20.798,0.13031872361898422,g1_to_g2,0.0648866668343544,
PDLIM5,PDLIM4,22.1283,-0.7182571738958359,g1_to_g2,-0.21688546240329742,
PDLIM4,PDLIM5,22.1283,-0.984435647726059,g2_to_g1,0.6710087060928345,
PDLIM5,PDLIM7,43.4929,-0.9806741774082184,g1_to_g2,0.2524010241031647,
PDLIM7,PDLIM5,43.4929,-0.6205438934266567,g2_to_g1,0.6710087060928345,
ASCC3,HFM1,20.1424,-2.1158230304718018,g1_to_g2,0.6101405620574951,
HFM1,ASCC3,20.1424,0.08794163167476654,g2_to_g1,-0.324494868516922,
ASCC3,SNRNP200,39.7971,-0.37744128704071045,g1_to_g2,0.8984912037849426,
SNRNP200,ASCC3,39.7971,0.19334280490875244,g2_to_g1,-0.324494868516922,
COPS3,PSMD3,21.6073,-0.7879932746291161,g1_to_g2,0.11952855437994003,
PSMD3,COPS3,21.6073,0.6434306129813194,g2_to_g1,-0.06411495059728622,
TCF7L1,TCF7,38.0979,1.1997204180806875,g1_to_g2,-1.1716076135635376,
TCF7,TCF7L1,38.0979,-0.5058294981718063,g2_to_g1,0.6541465520858765,
TCF7L1,LEF1,47.1178,-0.12977945804595947,g1_to_g2,0.8500206470489502,
LEF1,TCF7L1,47.1178,-0.3761503994464874,g2_to_g1,0.6541465520858765,
TCF7L1,TCF7L2,59.6914,-1.956767737865448,g1_to_g2,0.6741696000099182,
TCF7L2,TCF7L1,59.6914,-0.3362146019935608,g2_to_g1,0.6541465520858765,
FEZF2,ZBTB49,20.91505,-0.3688250333070755,g1_to_g2,0.19647295773029327,
ZBTB49,FEZF2,20.91505,0.0,g2_to_g1,-0.10948971658945084,
FEZF2,FEZF1,52.9063,0.27140724658966064,g1_to_g2,-0.17205853760242462,
FEZF1,FEZF2,52.9063,0.0,g2_to_g1,-0.10948971658945084,
FEZF2,GFI1B,20.05445,0.0,g1_to_g2,-0.6441643834114075,
GFI1B,FEZF2,20.05445,0.0,g2_to_g1,-0.10948971658945084,
KCNIP3,GUCA1C,21.2928,0.0,g2_to_g1,-0.16979354619979858,
GUCA1A,GUCA1C,44.40715,0.0,g2_to_g1,-0.16979354619979858,
KCNIP4,GUCA1C,22.40095,0.0,g2_to_g1,-0.16979354619979858,
NCS1,GUCA1C,28.134,0.0,g2_to_g1,-0.16979354619979858,
KCNIP2,GUCA1C,23.7675,0.0,g2_to_g1,-0.16979354619979858,
HPCAL4,GUCA1C,28.05685,0.0,g2_to_g1,-0.16979354619979858,
ATP6V0A1,ATP6V0A4,62.25425,-0.38490086793899536,g2_to_g1,1.2496823072433472,
ATP6V0A2,ATP6V0A4,51.89145,-1.5007595121860504,g2_to_g1,1.2496823072433472,
TCIRG1,ATP6V0A4,47.42685,-1.8348466157913208,g2_to_g1,1.2496823072433472,
FTH1,FTMT,70.056,0.0,g2_to_g1,-0.015641802921891212,
FTL,FTMT,46.27865,0.0,g2_to_g1,-0.015641802921891212,
NSG1,NSG2,55.14145,2.6378790736198425,g2_to_g1,-0.9361655116081238,
ALCAM,MCAM,20.72165,-0.5984943583607674,g1_to_g2,0.5206984281539917,
MCAM,ALCAM,20.72165,0.6245223432779312,g2_to_g1,0.1055823415517807,
ALCAM,BCAM,22.6572,-0.8361344933509827,g1_to_g2,0.6023963093757629,
BCAM,ALCAM,22.6572,0.760988786816597,g2_to_g1,0.1055823415517807,
GALNT7,GALNT14,30.50305,-0.9402970671653748,g2_to_g1,0.48639219999313354,
GALNT11,GALNT14,37.32835,0.06578958034515381,g2_to_g1,0.48639219999313354,
GALNT12,GALNT14,35.50425,-0.08686754107475281,g2_to_g1,0.48639219999313354,
GALNT3,GALNT14,35.60945,-0.1241990327835083,g2_to_g1,0.48639219999313354,
GALNT2,GALNT14,48.2774,-0.4809481790289283,g2_to_g1,0.48639219999313354,
GALNT4,GALNT14,36.8337,0.3014172315597534,g2_to_g1,0.48639219999313354,
PPP1R14B,PPP1R14C,57.885,0.8749444708228111,g2_to_g1,-0.7555398941040039,
PPP1R14A,PPP1R14C,34.731,1.2132564187049866,g2_to_g1,-0.7555398941040039,
NR3C1,PGR,29.6031,-1.8745105564594269,g1_to_g2,1.4622219800949097,
PGR,NR3C1,29.6031,-0.21674233675003052,g2_to_g1,0.7555211782455444,
NR3C1,ESRRB,21.4613,0.5493840873241425,g1_to_g2,-0.7205509543418884,
ESRRB,NR3C1,21.4613,-0.5117266923189163,g2_to_g1,0.7555211782455444,
NR3C1,ESRRG,20.99595,-0.6035352051258087,g1_to_g2,0.4071711599826813,
ESRRG,NR3C1,20.99595,-1.0098625719547272,g2_to_g1,0.7555211782455444,
NR3C1,AR,27.4192,-0.49380385875701904,g1_to_g2,0.8141428232192993,
AR,NR3C1,27.4192,0.15853232145309448,g2_to_g1,0.7555211782455444,
NR3C1,ESRRA,21.9064,-0.7962560951709747,g1_to_g2,0.2134324610233307,
ESRRA,NR3C1,21.9064,-0.46193039417266846,g2_to_g1,0.7555211782455444,
STX3,STX2,61.352,0.13511354848742485,g1_to_g2,-0.1027170717716217,
STX2,STX3,61.352,-1.278266727924347,g2_to_g1,0.16818779706954956,
STX3,STX1A,62.7385,-0.24340131878852844,g1_to_g2,0.6251099109649658,
STX1A,STX3,62.7385,-0.37614065408706665,g2_to_g1,0.16818779706954956,
STX3,STX5,21.34215,-1.5116395950317383,g1_to_g2,0.23400652408599854,
STX5,STX3,21.34215,0.10599368810653687,g2_to_g1,0.16818779706954956,
STX3,STX12,24.08355,0.7414477318525314,g1_to_g2,-0.17208997905254364,
STX12,STX3,24.08355,0.9701756834983826,g2_to_g1,0.16818779706954956,
STX3,STX16,21.2457,-0.02730010449886322,g1_to_g2,0.18038570880889893,
STX16,STX3,21.2457,0.6502962112426758,g2_to_g1,0.16818779706954956,
STX3,STX19,29.1617,1.2030363623052835,g1_to_g2,-0.014136487618088722,
STX3,STX11,30.90315,0.0,g1_to_g2,-0.5571107268333435,
DOC2A,SYT17,20.74365,0.28494714573025703,g1_to_g2,-0.061182934790849686,
DOC2A,SYT2,26.38785,-1.7665014863014221,g1_to_g2,0.36998647451400757,
SYT2,DOC2A,26.38785,-0.6957486718893051,g2_to_g1,0.5691326260566711,
DOC2A,SYT4,22.8088,-0.6695346385240555,g1_to_g2,0.44154879450798035,
SYT4,DOC2A,22.8088,-1.4748525023460388,g2_to_g1,0.5691326260566711,
DOC2A,SYTL4,20.74965,0.22479021549224854,g1_to_g2,0.7464058995246887,
DOC2A,SYT5,26.21695,1.402436375617981,g1_to_g2,-0.7320770621299744,
DOC2A,SYT6,22.0809,-0.7360842972993851,g1_to_g2,-0.03949157893657684,
SYT6,DOC2A,22.0809,-0.43213094770908356,g2_to_g1,0.5691326260566711,
DOC2A,SYT11,22.8959,-1.1182155460119247,g1_to_g2,1.0482877492904663,
SYT11,DOC2A,22.8959,0.1987820267677307,g2_to_g1,0.5691326260566711,
DOC2A,SYT15,21.20755,0.0,g1_to_g2,-0.5584716796875,
DOC2A,SYT15B,21.20755,0.7433964610099792,g1_to_g2,0.3623036742210388,
DOC2A,RPH3A,42.56195,-0.45516104251146317,g1_to_g2,0.052584208548069,
RPH3A,DOC2A,42.56195,0.10744810104370117,g2_to_g1,0.5691326260566711,
DOC2A,SYT1,26.7832,-1.7805282697081566,g1_to_g2,0.10222729295492172,
DOC2A,DOC2B,62.8216,-1.5527153015136719,g1_to_g2,0.8257806301116943,
EIF4E3,EIF4E,25.40325,-0.44451528787612915,g1_to_g2,-0.7240388989448547,
EIF4E,EIF4E3,25.40325,-1.6742718517780304,g2_to_g1,0.4743706285953522,
EIF4E3,EIF4E1B,22.35095,-1.2202712893486023,g1_to_g2,0.46081358194351196,
EIF4E3,EIF4E2,26.91965,-1.447679340839386,g1_to_g2,0.43312495946884155,
EIF4E2,EIF4E3,26.91965,0.21235784888267517,g2_to_g1,0.4743706285953522,
PIP4P1,PIP4P2,51.758,-0.22655093669891357,g1_to_g2,0.6584460735321045,
PIP4P2,PIP4P1,51.758,0.2685873950831592,g2_to_g1,-0.2744446396827698,
NT5C,NT5M,55.6985,0.6214232593774796,g2_to_g1,0.14658139646053314,
SHISA8,SHISA7,22.3259,-0.2479473352432251,g1_to_g2,0.6752973198890686,
SHISA8,SHISA6,22.75235,0.6522406488656998,g1_to_g2,0.22205816209316254,
SHISA8,SHISA9,29.9959,-0.6634033024311066,g1_to_g2,1.1376234292984009,
SHISA9,SHISA8,29.9959,0.0,g2_to_g1,-0.5886802077293396,
JOSD1,JOSD2,52.37515,-1.4858087226748466,g1_to_g2,-0.04404652863740921,
JOSD2,JOSD1,52.37515,0.08051314949989319,g2_to_g1,0.3136119544506073,
DAAM1,FMNL2,24.81785,0.4340767115354538,g1_to_g2,0.17779947817325592,
FMNL2,DAAM1,24.81785,-0.4587654173374176,g2_to_g1,0.8285467028617859,
DAAM1,DIAPH2,22.5963,0.48959118127822876,g1_to_g2,0.6185151934623718,
DAAM1,FMNL3,24.544,-0.3648109398782253,g1_to_g2,0.38517236709594727,
FMNL3,DAAM1,24.544,-1.342395544052124,g2_to_g1,0.8285467028617859,
DAAM1,FMNL1,24.5441,0.7866146713495255,g1_to_g2,-0.9095346927642822,
FMNL1,DAAM1,24.5441,0.07575607299804688,g2_to_g1,0.8285467028617859,
DAAM1,DIAPH1,22.13405,0.5753040015697479,g1_to_g2,-0.2971436083316803,
DIAPH1,DAAM1,22.13405,-1.0868967473506927,g2_to_g1,0.8285467028617859,
MXI1,MXD1,48.6755,-0.5659243762493134,g1_to_g2,-0.17843833565711975,
MXD1,MXI1,48.6755,-0.5404812395572662,g2_to_g1,0.6688868999481201,
MXI1,MXD3,36.6867,0.8184592723846436,g1_to_g2,-0.19622057676315308,
MXD3,MXI1,36.6867,-0.9833532273769379,g2_to_g1,0.6688868999481201,
MXI1,MXD4,44.1424,0.08931779861450195,g1_to_g2,0.6870750784873962,
MXD4,MXI1,44.1424,-0.8967833667993546,g2_to_g1,0.6688868999481201,
MAMDC4,MAMDC2,20.4508,-1.080057680606842,g1_to_g2,0.9454792141914368,
SULT4A1,SULT1A2,33.1726,-0.29054683074355125,g1_to_g2,0.23666174709796906,
SULT1A2,SULT4A1,33.1726,0.33058667182922363,g2_to_g1,-0.25309982895851135,
SULT4A1,SULT1A1,32.82705,0.8991900384426117,g1_to_g2,-0.3920791447162628,
SULT1A1,SULT4A1,32.82705,0.5864051580429077,g2_to_g1,-0.25309982895851135,
SULT4A1,SULT1A3,34.5548,1.0064880102872849,g1_to_g2,0.1998097449541092,
SULT4A1,SULT1A4,34.5548,0.0,g1_to_g2,-0.24281996488571167,
SULT4A1,SULT1C3,30.6477,0.0,g1_to_g2,-0.17511290311813354,
SULT4A1,SULT6B1,24.55725,0.3848275691270828,g1_to_g2,0.22999833524227142,
SULT4A1,SULT1C4,34.84515,-0.36649027466773987,g1_to_g2,0.622012734413147,
SULT1C4,SULT4A1,34.84515,-1.1341569125652313,g2_to_g1,-0.25309982895851135,
SULT4A1,SULT2B1,27.8608,0.3086944818496704,g1_to_g2,-0.6514866352081299,
SULT4A1,SULT1C2,31.04775,-0.7064987123012543,g1_to_g2,-0.09319397807121277,
SULT4A1,SULT2A1,30.22855,0.0,g1_to_g2,-0.36644983291625977,
SULT2A1,SULT4A1,30.22855,0.22992262057960033,g2_to_g1,-0.25309982895851135,
SULT4A1,SULT1E1,33.22795,0.0,g1_to_g2,-0.13025042414665222,
TMEM39A,TMEM39B,50.8172,-0.855278804898262,g1_to_g2,0.7833579182624817,
TMEM39B,TMEM39A,50.8172,-0.8880435526371002,g2_to_g1,0.2715460956096649,
FDX1,FDX2,28.883,-1.1611579954624176,g1_to_g2,0.34695109724998474,
FDX2,FDX1,28.883,0.3902718722820282,g2_to_g1,0.2092548906803131,
TMEM132B,TMEM132E,35.8838,0.0,g2_to_g1,-0.6464584469795227,
TMEM132A,TMEM132E,32.06475,0.0,g2_to_g1,-0.6464584469795227,
PPM1B,PPM1L,21.16475,0.02105271816253662,g1_to_g2,0.6953144073486328,
PPM1B,PPM1D,20.9472,-1.0068777650594711,g1_to_g2,0.815107524394989,
PPM1D,PPM1B,20.9472,-0.4855116605758667,g2_to_g1,0.2666762173175812,
PPM1B,PPM1K,21.73015,0.07839494943618774,g1_to_g2,0.30137911438941956,
PPM1K,PPM1B,21.73015,1.1607032716274261,g2_to_g1,0.2666762173175812,
PPM1B,PPM1G,23.907,-1.856663703918457,g1_to_g2,1.4383562803268433,
PPM1G,PPM1B,23.907,-0.539401113986969,g2_to_g1,0.2666762173175812,
PPM1B,PPM1N,37.07145,0.5951938629150391,g1_to_g2,-0.39453575015068054,
PPM1N,PPM1B,37.07145,-0.12928545475006104,g2_to_g1,0.2666762173175812,
IFI35,NMI,24.98915,0.21557794511318207,g1_to_g2,0.07026486098766327,
NMI,IFI35,24.98915,-0.8140788376331329,g2_to_g1,0.34419557452201843,
HESX1,SHOX,21.6216,-0.9680517949163914,g1_to_g2,0.04635513201355934,
SHOX,HESX1,21.6216,-0.9380864500999451,g2_to_g1,0.6481022238731384,
HESX1,PAX6,20.01735,0.0,g1_to_g2,-0.524875283241272,
PAX6,HESX1,20.01735,-0.14888820052146912,g2_to_g1,0.6481022238731384,
PNPLA5,PNPLA2,33.44225,-0.6009610667824745,g1_to_g2,0.5510257482528687,
PNPLA2,PNPLA5,33.44225,0.04809126257896423,g2_to_g1,0.31518933176994324,
PNPLA5,PNPLA4,22.93505,-0.38660910725593567,g1_to_g2,-0.2858524024486542,
PNPLA4,PNPLA5,22.93505,0.4361596405506134,g2_to_g1,0.31518933176994324,
PNPLA5,PNPLA1,24.67945,0.7067078351974487,g1_to_g2,0.6932045221328735,
PPP4C,PPP1CB,41.99765,0.8178020119667053,g1_to_g2,0.9151830077171326,
PPP1CB,PPP4C,41.99765,-0.2749757468700409,g2_to_g1,-0.2697388827800751,
PPP4C,PPP5C,28.41125,-0.3706537038087845,g1_to_g2,0.13827908039093018,
PPP5C,PPP4C,28.41125,-0.3013177216053009,g2_to_g1,-0.2697388827800751,
PPP4C,PPEF1,23.2253,-0.7951861023902893,g1_to_g2,-0.7059069275856018,
PPP4C,PPP2CB,64.93575,-5.096200987696648,g1_to_g2,-0.1398114711046219,
PPP2CB,PPP4C,64.93575,-0.4223913848400116,g2_to_g1,-0.2697388827800751,
PPP4C,PPP2CA,65.2604,1.3795260339975357,g1_to_g2,0.16051553189754486,
PPP2CA,PPP4C,65.2604,0.5924952030181885,g2_to_g1,-0.2697388827800751,
PPP4C,PPP3CB,32.2858,0.05715370178222656,g1_to_g2,0.18984492123126984,
PPP3CB,PPP4C,32.2858,0.011690765619277954,g2_to_g1,-0.2697388827800751,
PPP4C,PPP3CC,31.78375,1.0992761552333832,g1_to_g2,0.2777586281299591,
PPP4C,PPEF2,23.3853,0.0,g1_to_g2,-0.35107097029685974,
PPP4C,PPP6C,62.0922,1.142861008644104,g1_to_g2,-0.6922351717948914,
PPP6C,PPP4C,62.0922,-2.2616389095783234,g2_to_g1,-0.2697388827800751,
PPP4C,PPP1CC,42.8848,1.1384552605450153,g1_to_g2,-0.0537865050137043,
PPP1CC,PPP4C,42.8848,-0.15568190813064575,g2_to_g1,-0.2697388827800751,
PPP4C,PPP1CA,42.7559,0.38574324548244476,g1_to_g2,-0.15204177796840668,
PPP1CA,PPP4C,42.7559,0.1874665766954422,g2_to_g1,-0.2697388827800751,
PLXNB1,PLXNC1,24.8328,-0.5726570710539818,g2_to_g1,0.45899876952171326,
PLXND1,PLXNC1,27.8894,0.1976158320903778,g2_to_g1,0.45899876952171326,
PLXNA1,PLXNC1,23.4784,-0.30551666021347046,g2_to_g1,0.45899876952171326,
NXPH3,NXPH2,46.9246,-1.6980401277542114,g1_to_g2,0.7182573080062866,
CYB5D2,PGRMC1,23.62765,0.5901072025299072,g1_to_g2,-0.2515941560268402,
PGRMC1,CYB5D2,23.62765,0.5018045231699944,g2_to_g1,0.10852933675050735,
CYB5D2,PGRMC2,22.33485,0.9715252805035561,g1_to_g2,0.0011415195185691118,
PGRMC2,CYB5D2,22.33485,-0.2978660836815834,g2_to_g1,0.10852933675050735,
LRAT,PLAAT2,26.8277,-3.5527936220169067,g1_to_g2,3.1799652576446533,
LRAT,PLAAT3,27.35375,0.4639129340648651,g1_to_g2,-0.19831135869026184,
PLAAT3,LRAT,27.35375,0.27841758728027344,g2_to_g1,-0.6906290650367737,
LRAT,PLAAT1,24.7205,-0.5493650212883949,g1_to_g2,0.6610957384109497,
LRAT,PLAAT4,24.0244,0.0,g1_to_g2,-0.645647406578064,
LRAT,PLAAT5,20.16325,-0.5434080064296722,g1_to_g2,1.012933611869812,
SLC43A2,SLC43A1,56.9194,1.9289960861206055,g1_to_g2,-0.19847309589385986,
SLC43A1,SLC43A2,56.9194,-0.0860714316368103,g2_to_g1,-0.07499371469020844,
ING2,ING4,35.7373,0.05155283212661743,g1_to_g2,0.7011140584945679,
ING4,ING2,35.7373,-0.8600722588598728,g2_to_g1,0.8765060305595398,
ING2,ING5,37.14285,-1.053570717573166,g1_to_g2,0.28065982460975647,
ING5,ING2,37.14285,-0.43533533811569214,g2_to_g1,0.8765060305595398,
ING2,ING3,25.9424,-0.08301335573196411,g1_to_g2,0.5293387770652771,
ING3,ING2,25.9424,-1.3762434720993042,g2_to_g1,0.8765060305595398,
IP6K1,IPMK,22.4228,-0.5870914347469807,g1_to_g2,-0.029258500784635544,
IPMK,IP6K1,22.4228,0.744791179895401,g2_to_g1,0.43333086371421814,
IP6K1,IP6K3,49.18395,2.1874173879623413,g1_to_g2,-0.6599500179290771,
IP6K1,IP6K2,47.3037,0.3766304478049278,g1_to_g2,-0.0917062982916832,
IP6K2,IP6K1,47.3037,-1.8830799758434296,g2_to_g1,0.43333086371421814,
PCYT1B,PCYT2,23.4992,0.2776415515691042,g1_to_g2,-0.30176931619644165,
PCYT2,PCYT1B,23.4992,-1.3339436650276184,g2_to_g1,0.5819215774536133,
