dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct
ZNF574,ZNF160,20.6963,0.1959927007555961,Non-significant background,7497,26.8969970939619
UBE2R2,UBE2K,25.3046,0.1957840621471405,Non-significant background,7498,26.900584795321635
MGST3,MGST2,30.77785,0.1956245899200439,Non-significant background,7499,26.904172496681376
PPID,PPIB,35.92845,0.1956221014261245,Non-significant background,7500,26.907760198041114
PTPN9,PTPN2,22.1183,0.1954270899295807,Non-significant background,7501,26.911347899400855
RND3,RHOD,34.998,0.1953651644289493,Non-significant background,7502,26.914935600760593
CBR1,DHRS7B,21.3985,0.1953648254275322,Non-significant background,7503,26.918523302120335
ACOX1,ACOXL,22.999,0.1953074838966131,Non-significant background,7504,26.92211100348007
S100A13,S100A5,37.93255,0.1952119320631027,Non-significant background,7505,26.925698704839807
SMURF1,ITCH,33.11785,0.195141464471817,Non-significant background,7506,26.929286406199548
SLC26A4,SLC26A6,37.17395,0.1951191276311874,Non-significant background,7507,26.932874107559286
SEC24B,SEC24D,25.1342,0.1946832686662674,Non-significant background,7508,26.936461808919027
SLC16A10,SLC16A7,24.0011,0.1945719085633754,Non-significant background,7509,26.94004951027876
ICAM3,ICAM1,46.16275,0.1945377625524997,Non-significant background,7510,26.943637211638503
ITPKB,ITPKC,34.1624,0.1944815218448639,Non-significant background,7511,26.94722491299824
CORO1C,CORO2A,41.75045,0.194403126835823,Non-significant background,7512,26.950812614357982
MAP3K21,MAP3K12,22.11505,0.1943612992763519,Non-significant background,7513,26.95440031571772
CRTAP,P3H4,50.212,0.1941315317526459,Non-significant background,7514,26.95798801707746
RHOBTB1,RHOC,27.46525,0.1941199526190757,Non-significant background,7515,26.961575718437196
SMARCA5,SMARCAD1,20.79245,0.1940694078803062,Non-significant background,7516,26.965163419796934
RGS18,RGS2,36.42835,0.1937781870365142,Non-significant background,7517,26.968751121156675
KIFC3,KIFC2,28.5848,0.1937138382345438,Non-significant background,7518,26.972338822516413
SLC25A12,SLC25A25,20.15835,0.1935042440891266,Non-significant background,7519,26.975926523876154
PEF1,CAPNS1,23.5705,0.1933911850210279,Non-significant background,7520,26.97951422523589
VAMP3,VAMP4,29.05675,0.1932457238435745,Non-significant background,7521,26.98310192659563
ZNF174,ZNF444,24.81795,0.193203404545784,Non-significant background,7522,26.986689627955368
RNF39,TRIM68,20.10135,0.1930320300161838,Non-significant background,7523,26.99027732931511
CPEB3,CPEB4,57.2099,0.1929215912241488,Non-significant background,7524,26.993865030674847
FOXO6,FOXO3,35.8877,0.192828357219696,Non-significant background,7525,26.99745273203459
AZGP1,MICB,22.97165,0.1927407383918762,Non-significant background,7526,27.001040433394323
KLF9,KLF5,21.0599,0.1926877386868,Non-significant background,7527,27.00462813475406
DEPDC7,DEPDC4,34.56575,0.1925749629735946,Non-significant background,7528,27.008215836113802
JUND,JUNB,41.2104,0.1925189271569252,Non-significant background,7529,27.01180353747354
RRAGA,RRAGB,93.4057,0.192463681101799,Non-significant background,7530,27.01539123883328
GNAS,GNAZ,39.89455,0.1924261152744293,Non-significant background,7531,27.018978940193016
GALNT11,GALNT7,30.8764,0.192418985068798,Non-significant background,7532,27.022566641552757
LIN28B,YBX1,29.40865,0.1921377182006836,Non-significant background,7533,27.026154342912495
KIF16B,KIF14,23.4969,0.1921333372592926,Non-significant background,7534,27.029742044272236
ETHE1,HAGHL,24.3201,0.1921247541904449,Non-significant background,7535,27.033329745631974
EPB41,FRMD5,25.0414,0.1920862197875976,Non-significant background,7536,27.036917446991716
FAM83G,FAM83E,25.4648,0.1919572502374649,Non-significant background,7537,27.04050514835145
TSC22D2,TSC22D4,26.4026,0.1918362230062484,Non-significant background,7538,27.044092849711188
SLC2A8,SLC2A1,26.63175,0.191801868379116,Non-significant background,7539,27.04768055107093
UQCRH,UQCRHL,96.7033,0.1917684897780418,Non-significant background,7540,27.051268252430667
CPNE5,CPNE8,78.5282,0.1917579472064972,Non-significant background,7541,27.05485595379041
PLAT,GZMM,20.697,0.1917186677455902,Non-significant background,7542,27.058443655150143
ITCH,HECTD2,20.93685,0.191643550992012,Non-significant background,7543,27.062031356509884
RBP2,RBP5,50.55835,0.191642090678215,Non-significant background,7544,27.065619057869622
ZMYM6,ZMYM3,20.7108,0.1915649399161338,Non-significant background,7545,27.069206759229363
NECTIN2,NECTIN1,27.68865,0.1915595009922981,Non-significant background,7546,27.0727944605891
SLCO4A1,SLCO4C1,38.5893,0.1913219057023525,Non-significant background,7547,27.076382161948843
CSF1R,FGFR4,23.09825,0.1913019567728042,Non-significant background,7548,27.079969863308577
DNAJB12,DNAJB14,51.99085,0.1911777220666408,Non-significant background,7549,27.083557564668315
ZNF44,ZNF709,59.73895,0.191077577881515,Non-significant background,7550,27.087145266028056
HSD17B10,DHRS9,20.202,0.1909457445144653,Non-significant background,7551,27.090732967387794
ZCCHC14,ZCCHC2,27.2535,0.1906922329217195,Non-significant background,7552,27.094320668747535
PSPC1,NONO,56.89615,0.1906370818614959,Non-significant background,7553,27.09790837010727
GALNT7,GALNT12,29.5135,0.1905462145805359,Non-significant background,7554,27.10149607146701
RGS10,RGS12,25.796205,0.1905133798718452,Non-significant background,7555,27.10508377282675
KCNAB2,AKR7A2,24.677,0.1902535557746887,Non-significant background,7556,27.10867147418649
MPP7,MPP1,30.47395,0.1902308538556099,Non-significant background,7557,27.112259175546228
MAP2K5,MAP2K4,31.5104,0.1902277478948235,Non-significant background,7558,27.11584687690597
ATP8A1,ATP8A2,66.8437,0.1902197822928428,Non-significant background,7559,27.119434578265704
SLC5A10,SLC5A3,43.7562,0.1900562304072082,Non-significant background,7560,27.12302227962544
ZNF701,ZNF766,50.59,0.1899083703756332,Non-significant background,7561,27.126609980985183
SLC26A6,SLC26A4,37.17395,0.1898376569151878,Non-significant background,7562,27.13019768234492
HSPA2,HSPA14,32.64865,0.1897877156734466,Non-significant background,7563,27.133785383704662
RCBTB1,RCBTB2,68.60015,0.1893556118011474,Non-significant background,7564,27.137373085064397
GMPR,GMPR2,79.36655,0.1891481205821037,Non-significant background,7565,27.140960786424138
PPP2R2B,PPP2R2D,83.7158,0.1887933313846588,Non-significant background,7566,27.144548487783876
PRKCZ,PRKCB,36.0371,0.1886886954307556,Non-significant background,7567,27.148136189143617
TMEM8B,PGAP6,37.47345,0.1886759102344513,Non-significant background,7568,27.151723890503355
DNAH9,DNAH10,31.12245,0.1886207833886146,Non-significant background,7569,27.155311591863097
ADAM12,ADAM20,27.5409,0.1884255111217498,Non-significant background,7570,27.15889929322283
CPEB4,CPEB2,50.16855,0.1883702129125595,Non-significant background,7571,27.16248699458257
KDM5B,KDM5D,44.7617,0.188244417309761,Non-significant background,7572,27.16607469594231
ING1,ING3,26.2969,0.1882238835096359,Non-significant background,7573,27.169662397302048
SLC16A1,SLC16A6,27.1887,0.1882162541151046,Non-significant background,7574,27.17325009866179
EXTL2,EXT2,21.89415,0.1878159567713737,Non-significant background,7575,27.176837800021524
ZSCAN5A,ZSCAN29,20.57445,0.1877486230805516,Non-significant background,7576,27.180425501381265
ITGA5,ITGA2,20.16035,0.1876010000705719,Non-significant background,7577,27.184013202741003
ZFAND4,UBA52,25.26707,0.1875591799616813,Non-significant background,7578,27.187600904100744
S1PR5,S1PR1,44.63415,0.1874960511922836,Non-significant background,7579,27.191188605460482
SOX18,SOX15,22.75685,0.1872805021703243,Non-significant background,7580,27.194776306820216
ZNF747,ZNF785,37.0594,0.18712093308568,Non-significant background,7581,27.198364008179958
CWC27,PPIAL4G,21.77295,0.1871140152215957,Non-significant background,7582,27.201951709539696
KCTD20,BTBD10,57.2717,0.1870745196938514,Non-significant background,7583,27.205539410899437
ATF3,BATF3,22.10815,0.1868618279695511,Non-significant background,7584,27.209127112259175
PDE6C,PDE1B,20.00575,0.1867162808775901,Non-significant background,7585,27.212714813618916
RGS10,RGS13,23.03765,0.1866999641060829,Non-significant background,7586,27.21630251497865
ZNF566,KRBOX4,21.4248,0.1864418759942054,Non-significant background,7587,27.219890216338392
VAMP7,VAMP8,33.0,0.1862100064754486,Non-significant background,7588,27.22347791769813
KLF8,KLF1,24.13355,0.1861239820718765,Non-significant background,7589,27.22706561905787
CXADR,F11R,20.6863,0.1860744282603263,Non-significant background,7590,27.23065332041761
MAPK9,CILK1,23.84165,0.1859461292624473,Non-significant background,7591,27.234241021777343
PDE4B,PDE4D,66.29685,0.1858685705810785,Non-significant background,7592,27.237828723137085
TSPYL4,TSPYL5,41.6371,0.1857158243656158,Non-significant background,7593,27.241416424496823
TSNAX,TSN,21.15245,0.1857104422524571,Non-significant background,7594,27.245004125856564
CTSK,CTSZ,23.1404,0.1855994146317243,Non-significant background,7595,27.248591827216302
ENO1,ENO3,83.4101,0.1855596452951431,Non-significant background,7596,27.252179528576043
RYR3,RYR1,65.70315,0.1854515969753265,Non-significant background,7597,27.255767229935778
CYSLTR1,LPAR6,28.49055,0.1853892737999558,Non-significant background,7598,27.25935493129552
CTSZ,CTSC,22.11365,0.1853250563144683,Non-significant background,7599,27.262942632655257
HSPD1,CCT6A,20.86355,0.1852312982082367,Non-significant background,7600,27.266530334015
PITPNC1,PITPNM2,27.02405,0.1852191984653473,Non-significant background,7601,27.270118035374736
TGFB1,TGFB3,45.6703,0.1850665137171745,Non-significant background,7602,27.27370573673447
MAPKAPK2,MKNK2,26.9731,0.1849458813667297,Non-significant background,7603,27.277293438094212
SLC2A6,SLC2A1,25.83165,0.1848276779055595,Non-significant background,7604,27.28088113945395
SLC38A7,SLC38A6,23.7483,0.1847462207078933,Non-significant background,7605,27.28446884081369
SP140L,SP100,47.94855,0.1846840009093284,Non-significant background,7606,27.28805654217343
PPARG,RORB,22.9189,0.1845137923955917,Non-significant background,7607,27.29164424353317
HACD1,HACD2,55.5692,0.1844135224819183,Non-significant background,7608,27.295231944892905
HOXD3,HOXB4,24.56565,0.1844006180763244,Non-significant background,7609,27.298819646252646
PPP1CA,PPP3CB,32.5954,0.1843195706605911,Non-significant background,7610,27.302407347612384
TBPL2,TBPL1,30.26505,0.1840705014765262,Non-significant background,7611,27.305995048972125
LIN7B,LIN7A,71.15755,0.1839414536952972,Non-significant background,7612,27.309582750331863
NIPSNAP1,NIPSNAP2,68.7728,0.183734156191349,Non-significant background,7613,27.313170451691597
CTSD,NAPSA,44.71565,0.183670774102211,Non-significant background,7614,27.31675815305134
ITGA2B,ITGA7,24.12985,0.183558665215969,Non-significant background,7615,27.320345854411077
MAP4K4,TNIK,67.71655,0.183327083941549,Non-significant background,7616,27.323933555770818
PAQR7,PAQR6,26.95675,0.1832395792007446,Non-significant background,7617,27.327521257130556
BCKDK,PDK2,29.3051,0.1830755844712257,Non-significant background,7618,27.331108958490297
MELK,TSSK4,21.3497,0.1825713515281677,Non-significant background,7619,27.33469665985003
MAN1C1,MAN1A1,50.6788,0.1823615208268165,Non-significant background,7620,27.338284361209773
TET2,TET3,24.93585,0.1822122409939766,Non-significant background,7621,27.34187206256951
LRRC1,LRRC40,22.845,0.1821863651275634,Non-significant background,7622,27.345459763929252
ATP11A,ATP10A,29.42995,0.1820867322385311,Non-significant background,7623,27.34904746528899
ABCC1,ABCC2,47.20515,0.1819285899400711,Non-significant background,7624,27.352635166648724
JDP2,FOS,24.5463,0.1818635463714599,Non-significant background,7625,27.356222868008466
FNBP1L,TRIP10,52.07355,0.1818262971937656,Non-significant background,7626,27.359810569368204
TMED5,TMED6,20.48035,0.1817322224378585,Non-significant background,7627,27.363398270727945
SLC9A8,SLC9A1,20.1949,0.1814760267734527,Non-significant background,7628,27.366985972087683
ILKAP,PPM1L,23.1803,0.1814377084374427,Non-significant background,7629,27.370573673447424
ZNF274,ZSCAN32,24.61875,0.1809800658375024,Non-significant background,7630,27.37416137480716
PGM1,PGM2L1,20.4918,0.1808570828288793,Non-significant background,7631,27.3777490761669
DUSP4,DUSP1,62.365,0.1808181777596473,Non-significant background,7632,27.381336777526638
MAPKAPK5,MAPKAPK3,36.97935,0.1804339736700058,Non-significant background,7633,27.38492447888638
CYP2D6,CYP2R1,39.8804,0.1801317278295755,Non-significant background,7634,27.388512180246117
NEDD4L,HECW2,26.25605,0.1798752099275589,Non-significant background,7635,27.39209988160585
APOBEC2,APOBEC3D,23.28135,0.1797631978988647,Non-significant background,7636,27.395687582965593
MTFR2,MTFR1L,25.59375,0.1796821970492601,Non-significant background,7637,27.39927528432533
KLF17,KLF9,20.0072,0.1795977801084518,Non-significant background,7638,27.402862985685072
LGALS9,LGALSL,26.3241,0.1795355379581451,Non-significant background,7639,27.40645068704481
ACSL4,ACSL5,30.3058,0.1795134525746107,Non-significant background,7640,27.41003838840455
NEK11,NEK2,24.68425,0.1794967353343963,Non-significant background,7641,27.413626089764286
PPP1CA,PPP6C,40.693,0.1794886887073516,Non-significant background,7642,27.417213791124027
GLIPR1,CLEC18A,20.1052,0.179479993879795,Non-significant background,7643,27.420801492483765
GALK1,MVK,21.828,0.1792602203786373,Non-significant background,7644,27.424389193843506
ADAMTS6,ADAMTS4,28.633,0.1791758611798286,Non-significant background,7645,27.427976895203244
PLK3,PLK2,48.27585,0.1787768229842186,Non-significant background,7646,27.43156459656298
RIMKLA,RIMKLB,67.44165,0.1786606386303901,Non-significant background,7647,27.43515229792272
NOCT,CNOT6L,22.05265,0.1786231808364391,Non-significant background,7648,27.438739999282458
HSPA1L,HSPA4L,29.17075,0.1785929352045059,Non-significant background,7649,27.4423277006422
HAGH,PNKD,33.01945,0.17857376486063,Non-significant background,7650,27.445915402001937
ENTPD5,ENTPD4,22.37305,0.1785725057125091,Non-significant background,7651,27.44950310336168
KCTD9,KCTD17,23.3094,0.1784211657941341,Non-significant background,7652,27.453090804721413
FUT11,FUT10,37.9059,0.1783541142940521,Non-significant background,7653,27.456678506081154
RND1,RAC3,36.64695,0.1783533096313476,Non-significant background,7654,27.460266207440892
ABCD4,ABCD1,26.0343,0.1783027797937393,Non-significant background,7655,27.463853908800633
ETS1,ETS2,50.5383,0.1778818191960454,Non-significant background,7656,27.46744161016037
GPR55,CYSLTR1,21.35755,0.1773662865161895,Non-significant background,7657,27.471029311520105
USP15,USP19,23.16745,0.1769910827279091,Non-significant background,7658,27.474617012879847
MAP1LC3B2,MAP1LC3B,99.2,0.1768696829676628,Non-significant background,7659,27.478204714239585
RAF1,ARAF,61.63215,0.17664510384202,Non-significant background,7660,27.481792415599326
SMURF2,WWP1,33.0534,0.1763891060836613,Non-significant background,7661,27.485380116959064
ATP2B1,ATP1A3,26.4702,0.1763040870428085,Non-significant background,7662,27.488967818318805
TSPAN15,TSPAN3,20.591,0.1762247043661773,Non-significant background,7663,27.49255551967854
ADH1B,ADH5,62.4834,0.1760459840297699,Non-significant background,7664,27.49614322103828
ABCC8,ABCC4,29.6173,0.1760246255435049,Non-significant background,7665,27.49973092239802
BAP1,UCHL5,31.3857,0.175986185669899,Non-significant background,7666,27.50331862375776
EGLN3,EGLN1,47.6801,0.1757438331842422,Non-significant background,7667,27.506906325117498
MB21D2,TMEM102,29.43795,0.1755928192287683,Non-significant background,7668,27.510494026477232
F2R,CYSLTR2,23.0697,0.1755168735980987,Non-significant background,7669,27.514081727836974
CORO7,CORO1B,24.0707,0.1754403263330459,Non-significant background,7670,27.51766942919671
S100A9,S100A11,31.1028,0.1753862276673317,Non-significant background,7671,27.521257130556453
ZNF823,ZNF14,50.0327,0.1753032505512237,Non-significant background,7672,27.52484483191619
BCL9,BCL9L,34.7567,0.1752495169639587,Non-significant background,7673,27.528432533275932
ITGA4,ITGA9,41.50955,0.1749115884304046,Non-significant background,7674,27.532020234635667
ADAM22,ADAM15,22.72955,0.1748968884348869,Non-significant background,7675,27.535607935995408
SP110,SP100,28.7435,0.1748880445957183,Non-significant background,7676,27.539195637355146
TCEA2,TCEANC,30.65775,0.1748033501207828,Non-significant background,7677,27.542783338714887
HS3ST3A1,NDST2,21.39355,0.1747205900028348,Non-significant background,7678,27.546371040074625
CTSL,CTSS,47.59075,0.1745683178305626,Non-significant background,7679,27.54995874143436
DDX6,DDX19B,25.98795,0.174391221255064,Non-significant background,7680,27.5535464427941
ST3GAL4,ST3GAL2,22.56155,0.1743122786283493,Non-significant background,7681,27.55713414415384
TCEAL8,TCEAL4,22.4369,0.1741553992033004,Non-significant background,7682,27.56072184551358
KIF2C,KIF2A,53.6509,0.1741141304373741,Non-significant background,7683,27.564309546873318
ADGRE5,ADGRE1,27.91525,0.1739762127399444,Non-significant background,7684,27.56789724823306
MICA,HFE,27.36805,0.1739397570490837,Non-significant background,7685,27.571484949592794
RAD51B,DMC1,23.19325,0.1739298701286316,Non-significant background,7686,27.575072650952535
VPS4A,KATNA1,33.30245,0.173835601657629,Non-significant background,7687,27.578660352312273
MCM9,MCM3,20.91385,0.1737938448786735,Non-significant background,7688,27.582248053672014
TMED1,TMED5,52.63255,0.1737755984067917,Non-significant background,7689,27.585835755031752
UBE2R2,UBE2Z,20.7283,0.1737486235797405,Non-significant background,7690,27.589423456391486
GBP7,GBP6,68.6085,0.1735638007521629,Non-significant background,7691,27.593011157751228
ITGA5,ITGA3,23.90475,0.1733627710491418,Non-significant background,7692,27.596598859110966
DYNC2H1,DNAH1,22.77235,0.1733066439628601,Non-significant background,7693,27.600186560470707
HLA-G,ULBP1,20.81795,0.1732909366401145,Non-significant background,7694,27.603774261830445
SGSM1,SGSM2,58.60455,0.1731656286865472,Non-significant background,7695,27.607361963190186
CNNM3,CNNM2,40.4051,0.1730514988303184,Non-significant background,7696,27.61094966454992
GNAS,GNAI1,41.5627,0.1730404160916805,Non-significant background,7697,27.614537365909662
COLGALT1,PLOD1,20.43515,0.1729626208543777,Non-significant background,7698,27.6181250672694
THAP3,THAP2,22.71065,0.1728551890701055,Non-significant background,7699,27.62171276862914
ABCC1,ABCC5,32.98455,0.1728454018011689,Non-significant background,7700,27.62530046998888
CXCL5,CXCL9,26.8351,0.1727049499750137,Non-significant background,7701,27.628888171348613
STK32C,MAST2,20.387555,0.1725598201155662,Non-significant background,7702,27.632475872708355
MTMR8,MTMR9,26.90815,0.1725115366280079,Non-significant background,7703,27.636063574068093
MAP3K21,MAP3K13,23.60525,0.1720415204763412,Non-significant background,7704,27.639651275427834
KCNK12,KCNK15,22.4947,0.1719934567809105,Non-significant background,7705,27.643238976787572
ATP8A2,ATP10A,30.85625,0.17189846560359,Non-significant background,7706,27.646826678147313
HSPA1L,HSPA4,30.531,0.1718630902469158,Non-significant background,7707,27.650414379507048
SLC25A29,SLC25A13,21.9963,0.1717572868801653,Non-significant background,7708,27.65400208086679
RAB35,RAB44,20.24547,0.1715713664889335,Non-significant background,7709,27.657589782226527
PPP6C,PPP4C,62.0922,0.171546384692192,Non-significant background,7710,27.66117748358627
PRDX6,PRDX2,30.9231,0.1715433597564697,Non-significant background,7711,27.664765184946006
TBR1,TBX19,21.2659,0.1713031157851219,Non-significant background,7712,27.66835288630574
RIOX1,RIOX2,27.2729,0.1710746586322784,Non-significant background,7713,27.671940587665482
STK39,PAK3,22.2222,0.1710179895162582,Non-significant background,7714,27.67552828902522
PPM1K,PPM1A,24.4075,0.1710032746195793,Non-significant background,7715,27.67911599038496
SMAD7,SMAD1,24.5139,0.170971468091011,Non-significant background,7716,27.6827036917447
MTX3,MTX2,25.57705,0.1707702428102493,Non-significant background,7717,27.68629139310444
RNF125,RNF114,26.95855,0.1707663089036941,Non-significant background,7718,27.689879094464175
JDP2,FOSB,25.00725,0.1705120429396629,Non-significant background,7719,27.693466795823916
GNG4,GNG3,69.3333,0.1703796163201332,Non-significant background,7720,27.697054497183654
USP3,USP49,29.8826,0.1702621802687645,Non-significant background,7721,27.700642198543395
UBE2C,CDC34,28.48925,0.1702208332717418,Non-significant background,7722,27.704229899903133
CTSO,CTSC,21.89165,0.1699696481227874,Non-significant background,7723,27.707817601262867
NT5DC1,NT5C2,20.49875,0.1698902584612369,Non-significant background,7724,27.71140530262261
IRX6,IRX5,25.444,0.169806882739067,Non-significant background,7725,27.714993003982347
GNA13,GNAT2,37.2462,0.1697992980480194,Non-significant background,7726,27.718580705342088
ZNF114,ZNF253,29.2739,0.1696555987000465,Non-significant background,7727,27.722168406701826
IDE,NRDC,32.37785,0.1696534752845764,Non-significant background,7728,27.725756108061567
AGPAT1,AGPAT2,45.63645,0.1696199757279828,Non-significant background,7729,27.7293438094213
PHTF1,PHTF2,54.5964,0.1694197058677673,Non-significant background,7730,27.732931510781043
TAX1BP1,CALCOCO2,23.86515,0.169378712773323,Non-significant background,7731,27.73651921214078
WNT2B,WNT10A,37.1672,0.1693195775151252,Non-significant background,7732,27.740106913500522
PIK3CG,PIK3CB,31.03805,0.169142872095108,Non-significant background,7733,27.74369461486026
LARP4B,LARP4,35.571,0.1689075697213411,Non-significant background,7734,27.747282316219994
KLC2,APPBP2,21.22955,0.1688419505953788,Non-significant background,7735,27.750870017579736
FNBP1,TRIP10,50.9119,0.1688066609203815,Non-significant background,7736,27.754457718939474
HES6,HES4,28.3159,0.1687479186803102,Non-significant background,7737,27.758045420299215
KCNJ1,KCNJ11,39.39205,0.1686034649610519,Non-significant background,7738,27.761633121658953
ZNF444,ZNF274,21.3412,0.1686021015048027,Non-significant background,7739,27.765220823018694
KLF17,KLF7,21.17505,0.1684075240045786,Non-significant background,7740,27.76880852437843
PRR3,PPP1R10,26.489345,0.1684062592685222,Non-significant background,7741,27.77239622573817
ZDHHC18,ZDHHC9,49.2523,0.1683125682175159,Non-significant background,7742,27.775983927097908
ZNF563,ZNF57,29.46495,0.1681390386074781,Non-significant background,7743,27.77957162845765
ZDHHC7,ZDHHC2,22.99045,0.1681293323636055,Non-significant background,7744,27.783159329817387
N4BP2L1,N4BP2,23.40101,0.1680831015110016,Non-significant background,7745,27.78674703117712
DNAJB6,DNAJB13,30.2254,0.1680317968130111,Non-significant background,7746,27.790334732536863
ZDHHC11,ZDHHC1,31.28805,0.1679702196270227,Non-significant background,7747,27.7939224338966
MEOX2,MEOX1,43.7202,0.167959377169609,Non-significant background,7748,27.797510135256342
LASP1,NEB,23.29743,0.1678395643830299,Non-significant background,7749,27.80109783661608
ALDH2,ALDH3A2,24.57595,0.1678015515208244,Non-significant background,7750,27.80468553797582
ATG4B,ATG4C,28.604,0.1675991117954254,Non-significant background,7751,27.808273239335556
POU5F1,POU4F1,21.94875,0.1674705147743225,Non-significant background,7752,27.811860940695297
DLG1,DLG4,67.7781,0.16739546880126,Non-significant background,7753,27.815448642055035
CLOCK,NPAS2,48.75095,0.1673182360827922,Non-significant background,7754,27.819036343414773
SMAD5,SMAD7,24.28895,0.1670245714485645,Non-significant background,7755,27.822624044774514
MAP1LC3A,GABARAPL1,33.6229,0.1669092178344726,Non-significant background,7756,27.82621174613425
RNF149,RNF130,36.40545,0.1668988578021526,Non-significant background,7757,27.82979944749399
USF2,USF1,52.29165,0.1668906435370445,Non-significant background,7758,27.833387148853728
DGKD,DGKI,20.61815,0.1668880321085453,Non-significant background,7759,27.83697485021347
GCA,CAPN1,21.93235,0.1668524593114853,Non-significant background,7760,27.840562551573207
USP51,USP22,61.2578,0.1668257787823677,Non-significant background,7761,27.84415025293295
SLAIN2,SLAIN1,34.16085,0.166679747402668,Non-significant background,7762,27.847737954292683
DDX6,DDX55,20.92755,0.1666685650125146,Non-significant background,7763,27.851325655652424
CCDC90B,MCUR1,39.6629,0.1666325181722641,Non-significant background,7764,27.854913357012162
SLC9A9,SLC9A1,20.83035,0.1664931774139404,Non-significant background,7765,27.8585010583719
RMDN1,RMDN3,24.96815,0.1663454454392194,Non-significant background,7766,27.86208875973164
CASP3,CASP6,36.87115,0.1662730723619461,Non-significant background,7767,27.865676461091375
UCKL1,UCK1,32.8813,0.1662303432822227,Non-significant background,7768,27.869264162451117
PLXND1,PLXNA3,29.24725,0.1657349579036235,Non-significant background,7769,27.872851863810855
KIF4A,KIF21B,25.1298,0.1656590402126312,Non-significant background,7770,27.876439565170596
CTSC,CTSH,27.52525,0.1655308306217193,Non-significant background,7771,27.880027266530334
PPIL3,PPIL4,23.49455,0.1654905611649155,Non-significant background,7772,27.883614967890075
SBF2,MTMR2,22.00845,0.1654146313667297,Non-significant background,7773,27.88720266924981
ANXA2,ANXA7,36.18,0.1653928301529958,Non-significant background,7774,27.89079037060955
DPH1,DPH2,24.02095,0.1653621681034565,Non-significant background,7775,27.89437807196929
HOXD9,HOXB9,41.3875,0.16520921344636,Non-significant background,7776,27.897965773329027
ATP8B1,ATP9B,27.157,0.1649731583893299,Non-significant background,7777,27.901553474688768
ZNF253,ZNF100,45.22605,0.1647928208112716,Non-significant background,7778,27.905141176048502
TP73,TP63,54.7725,0.1647532880306244,Non-significant background,7779,27.908728877408244
KLC1,KLC4,66.78955,0.1645532622933387,Non-significant background,7780,27.91231657876798
DSP,PLEC,28.80955,0.1639398857951164,Non-significant background,7781,27.915904280127723
SMURF1,HECW2,25.65275,0.1639064103364944,Non-significant background,7782,27.91949198148746
SLC16A6,SLC16A3,27.62555,0.1638803351670503,Non-significant background,7783,27.923079682847202
OTUB2,OTUB1,42.60495,0.1637913215381559,Non-significant background,7784,27.926667384206937
MTM1,SBF2,20.34265,0.163740336894989,Non-significant background,7785,27.930255085566678
NR2C1,RXRA,25.23095,0.1635619699954986,Non-significant background,7786,27.933842786926416
AAK1,STK16,20.51652,0.1635250672698021,Non-significant background,7787,27.937430488286154
CA7,CA11,28.37215,0.1633444055914878,Non-significant background,7788,27.941018189645895
DHX57,DHX35,23.90535,0.1629781350493431,Non-significant background,7789,27.94460589100563
LPAR6,CYSLTR1,28.49055,0.1626395359635353,Non-significant background,7790,27.94819359236537
ZER1,ZYG11A,24.2628,0.1623766422271728,Non-significant background,7791,27.95178129372511
BMPR1A,ACVR2B,27.78795,0.1623176261782646,Non-significant background,7792,27.95536899508485
GSDMD,GSDMB,24.13775,0.1622549705207348,Non-significant background,7793,27.958956696444588
TBX4,TBX6,25.988,0.1621980816125869,Non-significant background,7794,27.96254439780433
STX1B,STX3,59.2723,0.1619256250560283,Non-significant background,7795,27.966132099164064
HOXA3,HOXB2,26.3449,0.1619154214859008,Non-significant background,7796,27.969719800523805
ZYG11B,ZYG11A,60.95085,0.1618867814540863,Non-significant background,7797,27.973307501883543
NLK,MAPK11,32.5135,0.1618262082338333,Non-significant background,7798,27.97689520324328
TNFRSF1A,TNFRSF25,20.91125,0.161759652197361,Non-significant background,7799,27.980482904603022
MINDY2,MINDY1,46.03275,0.1616085618734359,Non-significant background,7800,27.984070605962756
ZNF385C,ZNF385A,35.63835,0.1615021973848343,Non-significant background,7801,27.987658307322498
MAFA,MAF,49.95395,0.1611039265990257,Non-significant background,7802,27.991246008682236
DNAH9,DNAH8,28.277,0.1610245937481522,Non-significant background,7803,27.994833710041977
ZNF443,ZNF57,34.0734,0.1604682337492704,Non-significant background,7804,27.998421411401715
CDC42BPB,ROCK2,23.5537,0.1601942405104637,Non-significant background,7805,28.002009112761456
HES1,HEY1,27.10055,0.1601261645555496,Non-significant background,7806,28.00559681412119
LGALS3,LGALS1,20.53335,0.1598769202828407,Non-significant background,7807,28.009184515480932
LRRC37A3,LRRC37A2,94.8182,0.1598315723240375,Non-significant background,7808,28.01277221684067
MFAP3,MFAP3L,45.5649,0.1594917476177215,Non-significant background,7809,28.016359918200408
SET,TSPYL1,26.24805,0.1594730168581009,Non-significant background,7810,28.01994761956015
PPP1CC,PPP4C,42.8848,0.1594480127096176,Non-significant background,7811,28.023535320919883
HOXC10,HOXA10,38.8818,0.1593935377895832,Non-significant background,7812,28.027123022279625
TNS4,TNS2,23.9295,0.1593485176563263,Non-significant background,7813,28.030710723639363
FMNL1,DIAPH3,20.26885,0.1587812900543213,Non-significant background,7814,28.034298424999104
TMED2,TMED1,23.451,0.1586159765720367,Non-significant background,7815,28.037886126358842
