dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct
CR1,CR1L,45.88375,0.3793320613913238,Non-significant background,6374,22.9288823338969
SSH3,SSH1,30.7607,0.3787367604672909,Non-significant background,6375,22.932479585596603
SALL3,SALL2,25.7581,0.3786313384771347,Non-significant background,6376,22.93607683729631
STXBP2,STXBP3,46.5823,0.378525011241436,Non-significant background,6377,22.939674088996007
CRELD2,CRELD1,44.05675,0.3782062167301774,Non-significant background,6378,22.94327134069571
RNF114,RNF138,29.21325,0.3781861430034041,Non-significant background,6379,22.946868592395408
TBPL2,TBPL1,30.26505,0.3780322521924972,Non-significant background,6380,22.95046584409511
POU4F3,POU3F1,27.17335,0.3779934346675873,Non-significant background,6381,22.95406309579481
SLC9A9,SLC9A1,20.83035,0.377968568354845,Non-significant background,6382,22.957660347494514
HSPA6,HSPA1L,79.43945,0.377685397863388,Non-significant background,6383,22.961257599194216
SLC25A29,SLC25A12,21.48865,0.3773651868104934,Non-significant background,6384,22.964854850893918
GFPT2,GFPT1,78.5057,0.3771548420190811,Non-significant background,6385,22.968452102593616
E2F3,E2F5,28.22795,0.3769604712724685,Non-significant background,6386,22.97204935429332
SLC2A6,SLC2A14,23.90675,0.3769519627094269,Non-significant background,6387,22.97564660599302
PLEKHM3,PLEKHM1,22.72335,0.3768878877162933,Non-significant background,6388,22.979243857692722
DUSP7,STYX,20.26925,0.3768220990896225,Non-significant background,6389,22.982841109392425
STX1B,STX3,59.2723,0.3767812214791775,Non-significant background,6390,22.986438361092127
PRKCB,PKN2,28.14915,0.3767177774570882,Non-significant background,6391,22.990035612791825
MAF,NRL,43.89025,0.376666247844696,Non-significant background,6392,22.993632864491527
SLC25A11,SLC25A12,20.73535,0.3765350729227066,Non-significant background,6393,22.99723011619123
SLC44A1,SLC44A2,28.35655,0.3760723546147346,Non-significant background,6394,23.00082736789093
NAP1L5,NAP1L4,22.44325,0.3759647160768509,Non-significant background,6395,23.004424619590633
CDC34,UBE2V2,25.05115,0.3758247494697571,Non-significant background,6396,23.008021871290335
PPP1R12C,PPP1R12A,39.3688,0.3756766058504581,Non-significant background,6397,23.011619122990034
PDLIM7,PDLIM4,21.1349,0.3755021691322326,Non-significant background,6398,23.015216374689736
SNRPA,SNRPB2,60.72815,0.3752815425395965,Non-significant background,6399,23.018813626389438
CRABP2,FABP3,40.60425,0.3752298597246408,Non-significant background,6400,23.02241087808914
GIMAP8,GIMAP7,22.25065,0.3750946298241615,Non-significant background,6401,23.026008129788842
SEMA3G,SEMA4G,27.48485,0.3750938177108764,Non-significant background,6402,23.029605381488544
ZC3H7B,ZC3H7A,45.79095,0.375091340392828,Non-significant background,6403,23.033202633188242
OXSR1,TAOK3,26.9495,0.3750757873058319,Non-significant background,6404,23.036799884887945
DCUN1D5,DCUN1D4,62.68135,0.3750120922923088,Non-significant background,6405,23.040397136587647
HSPA1L,HSPA4L,29.17075,0.3749434053897857,Non-significant background,6406,23.04399438828735
PRKACA,PRKX,48.52375,0.3747716844081878,Non-significant background,6407,23.04759163998705
PDE7A,PDE1B,23.83915,0.3746022284030914,Non-significant background,6408,23.051188891686753
PRKCA,PRKCI,34.35055,0.3744505923241377,Non-significant background,6409,23.05478614338645
CDC42BPB,CIT,22.85045,0.374413046054542,Non-significant background,6410,23.058383395086153
FCGR3A,FCGR2A,38.29455,0.3742930665612221,Non-significant background,6411,23.061980646785855
GCA,CAPN1,21.93235,0.3735598176717758,Non-significant background,6412,23.065577898485557
ISG20,AEN,41.7187,0.3733706139028072,Non-significant background,6413,23.06917515018526
ZNF844,ZNF799,37.29185,0.3732348773628473,Non-significant background,6414,23.07277240188496
PRKAB2,PRKAB1,69.3736,0.3732125014066696,Non-significant background,6415,23.07636965358466
CCL4,XCL2,28.48015,0.3730718493461609,Non-significant background,6416,23.079966905284362
ATP2B1,ATP2A1,26.74665,0.372926652431488,Non-significant background,6417,23.083564156984064
ZNF567,ZNF350,36.65065,0.372789453715086,Non-significant background,6418,23.087161408683766
RAC1,RHOH,38.6426,0.3726917617022991,Non-significant background,6419,23.090758660383468
ANXA4,ANXA5,56.7864,0.3726856997236609,Non-significant background,6420,23.09435591208317
ZDHHC20,ZDHHC3,25.24945,0.372679740190506,Non-significant background,6421,23.09795316378287
NBPF15,NBPF11,68.86375,0.3724739477038383,Non-significant background,6422,23.10155041548257
SPTLC1,SPTLC2,25.89195,0.3723658863455057,Non-significant background,6423,23.105147667182273
SGK1,STK32C,21.5752,0.3722165916115045,Non-significant background,6424,23.108744918881975
SMURF1,ITCH,33.11785,0.3720636554062366,Non-significant background,6425,23.112342170581677
NKX2-8,NKX3-1,20.72115,0.3719860762357712,Non-significant background,6426,23.115939422281375
MYRFL,MYRF,38.46875,0.3718946725130081,Non-significant background,6427,23.119536673981077
RCN1,RCN2,35.5104,0.3718259334564209,Non-significant background,6428,23.12313392568078
PPP1CC,PPP6C,41.43535,0.3716756701469421,Non-significant background,6429,23.12673117738048
PGC,CTSD,38.53465,0.3712833076715469,Non-significant background,6430,23.130328429080183
MAPK9,MAPK12,42.6996,0.3711996972560882,Non-significant background,6431,23.133925680779885
CAMK4,MKNK1,26.5669,0.3711670935153961,Non-significant background,6432,23.137522932479584
HLA-G,ULBP1,20.81795,0.3711112290620804,Non-significant background,6433,23.141120184179286
ZDHHC7,ZDHHC20,23.6466,0.3710699528455734,Non-significant background,6434,23.144717435878988
ING5,ING4,71.7406,0.3709609508514404,Non-significant background,6435,23.14831468757869
TNFRSF9,LTBR,22.70455,0.370920293033123,Non-significant background,6436,23.151911939278392
PHF8,KDM2A,21.03535,0.3708977680653333,Non-significant background,6437,23.155509190978094
TFAP2E,TFAP2A,60.84065,0.3708189576864242,Non-significant background,6438,23.159106442677793
MAP3K3,MAP2K7,20.91645,0.3707225928083062,Non-significant background,6439,23.162703694377495
FIGNL1,VPS4B,29.3271,0.3705822788178921,Non-significant background,6440,23.166300946077197
ATP9A,ATP11B,27.7026,0.3705765753984451,Non-significant background,6441,23.1698981977769
UBQLN4,UBQLN3,39.24455,0.3705746084451675,Non-significant background,6442,23.1734954494766
FAM3C,FAM3A,48.1421,0.3703653458505869,Non-significant background,6443,23.177092701176303
RXRA,NR2F6,34.7981,0.3703163862228393,Non-significant background,6444,23.180689952876
PIK3CA,PIK3C2A,21.02995,0.3702413905411958,Non-significant background,6445,23.184287204575703
HSD17B13,HSD17B11,63.0,0.3701569675467908,Non-significant background,6446,23.187884456275405
AMPD3,AMPD1,59.85195,0.3701526671648025,Non-significant background,6447,23.191481707975107
PIAS1,PIAS3,55.8429,0.370044082403183,Non-significant background,6448,23.19507895967481
BTBD3,BTBD6,67.75125,0.3697052053175866,Non-significant background,6449,23.19867621137451
KCTD21,KCTD7,20.82315,0.3696985691785812,Non-significant background,6450,23.20227346307421
FAM98A,FAM98B,52.9996,0.3696003556251526,Non-significant background,6451,23.205870714773912
ACTR1B,ACTR8,21.0976,0.3695555478334427,Non-significant background,6452,23.209467966473614
CES3,NLGN3,26.52155,0.3695189133286476,Non-significant background,6453,23.213065218173316
PTGER2,PTGER1,25.08405,0.3694111406803131,Non-significant background,6454,23.216662469873018
BICD1,BICD2,57.9541,0.3693569935858249,Non-significant background,6455,23.22025972157272
CA9,CA5B,23.73285,0.3689897283911705,Non-significant background,6456,23.22385697327242
TRIM33,TRIM24,47.92395,0.3689046837389469,Non-significant background,6457,23.22745422497212
MGST3,MGST2,30.77785,0.3688730816356838,Non-significant background,6458,23.231051476671823
KCNQ1,KCNQ4,34.28815,0.3688494339585304,Non-significant background,6459,23.234648728371525
RAPH1,GRB10,20.8614,0.3686327636241913,Non-significant background,6460,23.238245980071227
CCNE2,CCNE1,47.42275,0.3686222666874528,Non-significant background,6461,23.24184323177093
B3GALT6,B3GNT8,22.78945,0.3685844093561172,Non-significant background,6462,23.245440483470627
DHX57,DHX34,23.86605,0.368359126150608,Non-significant background,6463,23.24903773517033
GNG10,GNG5,52.9412,0.3682974325492978,Non-significant background,6464,23.25263498687003
FOXA3,FOXD2,22.4358,0.3682961761951446,Non-significant background,6465,23.256232238569734
KCNN4,KCNN1,39.74365,0.3681062906980514,Non-significant background,6466,23.259829490269436
PTPRA,PTPRK,22.90765,0.3680503368377685,Non-significant background,6467,23.263426741969134
AP1S3,AP3S2,32.68955,0.3680023401975631,Non-significant background,6468,23.267023993668836
VAMP4,VAMP8,23.07445,0.3680013343691826,Non-significant background,6469,23.270621245368538
FAM83F,FAM83G,28.77485,0.3679732605814934,Non-significant background,6470,23.27421849706824
PNP,MTAP,25.1776,0.3679712414741516,Non-significant background,6471,23.277815748767942
NEK6,NEK2,26.6662,0.3678022585809231,Non-significant background,6472,23.281413000467644
VRK2,CSNK1E,23.17345,0.3677631244063377,Non-significant background,6473,23.285010252167343
HDAC3,HDAC8,37.1678,0.3677406441420316,Non-significant background,6474,23.288607503867045
GNGT2,GNG4,30.6087,0.3676552176475525,Non-significant background,6475,23.292204755566747
ATP2A3,ATP2C1,34.4708,0.3672998249530792,Non-significant background,6476,23.29580200726645
KLF6,KLF13,23.11915,0.367268830537796,Non-significant background,6477,23.29939925896615
LTBP1,LTBP2,38.93565,0.3672461099922657,Non-significant background,6478,23.302996510665853
SMURF2,UBE3A,20.4904,0.3671870790421963,Non-significant background,6479,23.30659376236555
TAP1,ABCB8,24.97635,0.3669997677206993,Non-significant background,6480,23.310191014065254
NIPA1,NIPAL1,38.62365,0.3669223189353943,Non-significant background,6481,23.313788265764956
DOK5,DOK4,58.2862,0.3668964058160782,Non-significant background,6482,23.317385517464658
NBPF14,NBPF11,57.6917,0.3668595477938652,Non-significant background,6483,23.32098276916436
STK25,TNIK,26.04895,0.3667830936610698,Non-significant background,6484,23.32458002086406
ADAM23,ADAM19,25.08915,0.3667231574654579,Non-significant background,6485,23.32817727256376
SLFN12,SLFN5,35.7981,0.3666508086025715,Non-significant background,6486,23.331774524263462
TAGLN,TAGLN2,65.0016,0.366408072412014,Non-significant background,6487,23.335371775963164
LPAR3,S1PR4,28.81625,0.3663389794528484,Non-significant background,6488,23.338969027662866
CHCHD10,CHCHD2,56.02555,0.3663083761930465,Non-significant background,6489,23.34256627936257
ZC3H12B,ZC3H12C,51.11445,0.3662303686141968,Non-significant background,6490,23.34616353106227
TERF1,TERF2,21.8515,0.3662111070007086,Non-significant background,6491,23.34976078276197
ARMC10,ARMCX2,34.8574,0.3661176282912493,Non-significant background,6492,23.35335803446167
LGALS3,LGALS1,20.53335,0.3659942038357258,Non-significant background,6493,23.356955286161373
SLC7A8,SLC7A6,44.77815,0.3659141957759857,Non-significant background,6494,23.360552537861075
DUSP18,DUSP4,21.2145,0.365876130759716,Non-significant background,6495,23.364149789560777
SIRT3,SIRT2,38.0772,0.3657274097204208,Non-significant background,6496,23.36774704126048
PAK1,STRADB,20.07925,0.3657124531455338,Non-significant background,6497,23.371344292960178
GNA15,GNAZ,41.7293,0.365548238158226,Non-significant background,6498,23.37494154465988
RASSF4,RASSF2,56.263,0.3655234379693866,Non-significant background,6499,23.37853879635958
ZNF700,ZNF101,38.9618,0.3654488138854503,Non-significant background,6500,23.382136048059284
BIRC2,XIAP,35.9389,0.3653683066368103,Non-significant background,6501,23.385733299758986
DHX35,DHX36,23.3003,0.3651931025087833,Non-significant background,6502,23.389330551458688
SH2D4A,SH2D4B,42.86505,0.3650647029280662,Non-significant background,6503,23.392927803158386
POU5F1,POU4F1,21.94875,0.3649203293025493,Non-significant background,6504,23.39652505485809
CLK1,DYRK1A,20.8631,0.364912586286664,Non-significant background,6505,23.400122306557787
TBC1D10B,TBC1D10C,36.53765,0.3648935090750456,Non-significant background,6506,23.403719558257492
FAM167B,FAM167A,39.4487,0.3648637235164642,Non-significant background,6507,23.407316809957194
FKBP2,FKBP5,25.3837,0.3648589216172695,Non-significant background,6508,23.410914061656893
RHOC,RHOF,46.62725,0.3648514002561569,Non-significant background,6509,23.414511313356595
TNFSF10,TNFSF11,23.1609,0.3646880388259887,Non-significant background,6510,23.418108565056297
CETN3,EFCAB2,26.14585,0.3646647930145263,Non-significant background,6511,23.421705816755995
ORAI3,ORAI1,54.7035,0.3646279498934746,Non-significant background,6512,23.4253030684557
PPM1B,PPM1D,20.9472,0.3646080186590552,Non-significant background,6513,23.428900320155403
PIP4P2,PIP4P1,51.758,0.3645594047848135,Non-significant background,6514,23.4324975718551
CDC14A,PTP4A3,20.52558,0.3645116239786148,Non-significant background,6515,23.436094823554804
KIF27,KIF5C,22.8632,0.364450391381979,Non-significant background,6516,23.439692075254506
NUDT11,NUDT3,72.6602,0.3642558455467224,Non-significant background,6517,23.443289326954204
TATDN3,TATDN1,21.75155,0.3641338497400284,Non-significant background,6518,23.44688657865391
ADAM9,ADAM8,30.4324,0.3640371486544609,Non-significant background,6519,23.450483830353612
MAPK10,MAPK9,81.02025,0.3639478012919426,Non-significant background,6520,23.45408108205331
SEC24A,SEC24D,25.8095,0.3639151901006698,Non-significant background,6521,23.457678333753012
SIRT5,SIRT3,21.2087,0.3636917695403099,Non-significant background,6522,23.461275585452714
SLC16A13,SLC16A9,25.2255,0.3636716082692146,Non-significant background,6523,23.464872837152413
ZMYM3,ZMYM6,20.7108,0.3636669293045997,Non-significant background,6524,23.46847008885212
GPR18,CYSLTR2,24.53195,0.3636086294427514,Non-significant background,6525,23.47206734055182
S1PR1,LPAR2,32.6736,0.3636054787784815,Non-significant background,6526,23.47566459225152
UBE2E3,UBE2E2,83.84165,0.3634923473000526,Non-significant background,6527,23.47926184395122
POU2F3,POU4F3,25.99815,0.3632532358169555,Non-significant background,6528,23.482859095650923
ATP11A,ATP9B,27.3573,0.3629025742411613,Non-significant background,6529,23.48645634735062
USP39,USP46,20.4848,0.3627860397100448,Non-significant background,6530,23.490053599050327
CENPB,TIGD3,22.1867,0.3627423942089081,Non-significant background,6531,23.49365085075003
CLK2,DYRK4,20.7715,0.3627280592918396,Non-significant background,6532,23.497248102449728
BTRC,FBXW7,22.69815,0.3626764938235283,Non-significant background,6533,23.50084535414943
OSBPL10,OSBPL9,36.67945,0.3625011928379535,Non-significant background,6534,23.504442605849132
SIGLEC14,SIGLEC10,36.03575,0.3623335435986519,Non-significant background,6535,23.50803985754883
PCMT1,PCMTD2,22.6024,0.3621825147420168,Non-significant background,6536,23.511637109248536
ADAM9,ADAM15,29.2709,0.3621027618646621,Non-significant background,6537,23.515234360948238
KLF6,KLF1,28.0172,0.3620235621929168,Non-significant background,6538,23.518831612647936
ZNF503,ZNF703,54.31865,0.3619040884077549,Non-significant background,6539,23.52242886434764
SUV39H1,EHMT1,22.0634,0.3619017750024795,Non-significant background,6540,23.52602611604734
SPRYD3,RANBP9,20.1697,0.3618194162845611,Non-significant background,6541,23.52962336774704
ERP44,P4HB,20.60675,0.3617922142148018,Non-significant background,6542,23.533220619446745
ZCCHC12,PNMA1,22.07975,0.3617911264300346,Non-significant background,6543,23.536817871146447
OTX2,DMBX1,23.7771,0.3617689609527588,Non-significant background,6544,23.540415122846145
SLC26A4,SLC26A11,23.1645,0.3616876453161239,Non-significant background,6545,23.544012374545847
PKN3,PRKCZ,25.46715,0.3615793362259865,Non-significant background,6546,23.54760962624555
TRIM66,TRIM33,23.84465,0.3612939896993339,Non-significant background,6547,23.551206877945248
ZNF479,ZNF253,60.0554,0.3611790305003524,Non-significant background,6548,23.554804129644953
PTGER3,PTGER4,22.3744,0.3611335754394531,Non-significant background,6549,23.558401381344652
ARHGAP26,ARHGAP10,57.6228,0.3611013889312744,Non-significant background,6550,23.561998633044354
CLEC12A,KLRB1,21.36685,0.3610140793025493,Non-significant background,6551,23.565595884744056
EPC1,EPC2,54.939,0.3609930789098143,Non-significant background,6552,23.569193136443754
ACER3,ACER1,20.3396,0.3609469458460808,Non-significant background,6553,23.572790388143456
CLPTM1L,CLPTM1,31.5229,0.3609415702521801,Non-significant background,6554,23.576387639843162
TOM1L2,GGA2,20.7213,0.3601376265287399,Non-significant background,6555,23.57998489154286
IFRD1,IFRD2,49.72505,0.3601137697696686,Non-significant background,6556,23.583582143242563
ZNF274,ZKSCAN2,22.4483,0.3600921668112278,Non-significant background,6557,23.587179394942265
PDE4B,PDE8B,22.5222,0.3598788008093834,Non-significant background,6558,23.590776646641963
ATP10A,ATP9B,23.77675,0.3598060384392738,Non-significant background,6559,23.594373898341665
CHD1,SMARCA5,23.7214,0.3598048537969589,Non-significant background,6560,23.59797115004137
TCL1A,MTCP1,39.859,0.3593691289424896,Non-significant background,6561,23.60156840174107
GSTA1,GSTM1,26.3658,0.3592103496193886,Non-significant background,6562,23.60516565344077
RND3,RND1,59.2814,0.3590924143791199,Non-significant background,6563,23.608762905140473
DGKH,DGKA,25.2905,0.3590322658419609,Non-significant background,6564,23.61236015684017
RIMS3,RIMS2,39.46415,0.3590181767940521,Non-significant background,6565,23.615957408539874
HOXC10,HOXB8,20.4137,0.3589583039283752,Non-significant background,6566,23.61955466023958
SLC7A5,SLC7A8,51.2846,0.3587746927514672,Non-significant background,6567,23.623151911939278
CALM3,CETN2,50.10145,0.3587372936308384,Non-significant background,6568,23.62674916363898
NSDHL,HSD3B7,26.14635,0.3586384132504463,Non-significant background,6569,23.630346415338682
GSR,TXNRD2,37.285,0.3585982024669647,Non-significant background,6570,23.63394366703838
AFF1,AFF4,37.90345,0.3581940978765487,Non-significant background,6571,23.637540918738082
ZNF17,ZBTB17,20.4976,0.3581468723714351,Non-significant background,6572,23.641138170437788
LRRC32,NRROS,34.1379,0.3579859286546707,Non-significant background,6573,23.644735422137487
KPNA3,KPNA2,50.0981,0.3578516393899917,Non-significant background,6574,23.64833267383719
SLC33A1,MFSD3,21.03095,0.3578060194849968,Non-significant background,6575,23.65192992553689
SMAD5,SMAD2,61.3737,0.3576563522219658,Non-significant background,6576,23.65552717723659
AFF1,AFF2,29.4586,0.35720538161695,Non-significant background,6577,23.65912442893629
MYL12B,MYL5,53.3338,0.357162244617939,Non-significant background,6578,23.662721680635997
ALDH5A1,ALDH8A1,30.792,0.3569825962185859,Non-significant background,6579,23.666318932335695
SPAST,VPS4A,29.33775,0.3568669781088829,Non-significant background,6580,23.669916184035397
UBE3B,UBE3C,27.89535,0.3566678017377853,Non-significant background,6581,23.6735134357351
PPID,PPIAL4G,40.0412,0.3561247512698173,Non-significant background,6582,23.677110687434798
ZNF442,ZNF441,53.46705,0.3557527586817741,Non-significant background,6583,23.6807079391345
HLA-C,FCGRT,25.99185,0.3557195216417312,Non-significant background,6584,23.684305190834205
SET,TSPYL5,26.43605,0.3554822877049446,Non-significant background,6585,23.687902442533904
GPR137,GPR137B,47.7994,0.3552586697041988,Non-significant background,6586,23.691499694233606
GALE,SDR42E1,21.13055,0.3552060648798942,Non-significant background,6587,23.695096945933308
SEMA3E,SEMA4A,24.7416,0.3551702201366424,Non-significant background,6588,23.698694197633007
GNG2,GNG10,48.94365,0.3551477789878845,Non-significant background,6589,23.70229144933271
SATL1,SAT2,25.25813,0.3551384471356869,Non-significant background,6590,23.70588870103241
HINT1,HINT2,52.0645,0.3550885170698166,Non-significant background,6591,23.709485952732113
RXRB,NR2C2,23.63425,0.3549724631011486,Non-significant background,6592,23.713083204431815
ARNT2,BMAL1,31.4175,0.3549266532063484,Non-significant background,6593,23.716680456131513
LAPTM4B,LAPTM4A,44.01895,0.3548807799816131,Non-significant background,6594,23.720277707831215
SEMA4F,SEMA4A,28.4791,0.3546617925167084,Non-significant background,6595,23.723874959530917
CASP2,CASP8,20.64035,0.3546230420470238,Non-significant background,6596,23.72747221123062
SCN8A,CACNA1I,20.8644,0.3545756936073303,Non-significant background,6597,23.73106946293032
BAIAP2L2,BAIAP2L1,28.8548,0.3544281888753176,Non-significant background,6598,23.734666714630023
SPRYD3,RANBP10,20.3456,0.3539040572941303,Non-significant background,6599,23.738263966329722
MEF2C,MEF2A,59.7777,0.3538816273212433,Non-significant background,6600,23.741861218029424
NAPSA,CTSD,44.71565,0.3538770526647568,Non-significant background,6601,23.745458469729126
SRGAP2,ARHGAP4,40.413,0.353578008711338,Non-significant background,6602,23.749055721428828
PRDX1,PRDX6,32.264,0.3533486798405647,Non-significant background,6603,23.75265297312853
PHKA1,PHKA2,69.00085,0.3532724902033806,Non-significant background,6604,23.756250224828232
KCNIP4,HPCAL1,34.43005,0.3532335869967937,Non-significant background,6605,23.75984747652793
LRRC37A3,LRRC37A2,94.8182,0.3531849943101406,Non-significant background,6606,23.763444728227633
RIMKLB,RIMKLA,67.44165,0.3531367667019367,Non-significant background,6607,23.767041979927335
MAP4K1,MAP4K3,45.44675,0.3531059436500072,Non-significant background,6608,23.770639231627037
PAIP2B,PAIP2,60.01535,0.3529345849528909,Non-significant background,6609,23.77423648332674
SH3GLB1,SH3GL3,26.70245,0.3527982113882899,Non-significant background,6610,23.77783373502644
ATL2,GBP3,21.39445,0.3525655120611191,Non-significant background,6611,23.78143098672614
RBMS3,RBMS1,70.0829,0.3522055484354496,Non-significant background,6612,23.78502823842584
ITCH,WWP1,60.60665,0.3520325791323557,Non-significant background,6613,23.788625490125543
EPB41,EPB41L5,23.57755,0.3519496936351061,Non-significant background,6614,23.792222741825245
SIX3,SIX5,28.1557,0.3517985492944717,Non-significant background,6615,23.795819993524947
SGK1,DMPK,20.07305,0.3516235947608948,Non-significant background,6616,23.79941724522465
CORO2A,CORO1C,41.75045,0.3516010455787182,Non-significant background,6617,23.803014496924348
SOX15,SOX8,26.136,0.3513718172907829,Non-significant background,6618,23.80661174862405
ACER2,ACER1,37.1212,0.351240836083889,Non-significant background,6619,23.810209000323752
CTSL,CTSO,28.44995,0.3510377518832683,Non-significant background,6620,23.813806252023454
TSNARE1,STX12,22.0114,0.3510229717940092,Non-significant background,6621,23.817403503723156
OSBPL1A,OSBP,26.69935,0.3507286310195923,Non-significant background,6622,23.821000755422858
PPP2R5A,PPP2R5C,60.36645,0.3507164642214775,Non-significant background,6623,23.824598007122557
PRPS2,PRPSAP1,44.5009,0.3506667055189609,Non-significant background,6624,23.82819525882226
SLC38A7,SLC38A5,20.77325,0.3505950719118118,Non-significant background,6625,23.83179251052196
CYP2U1,CYP2S1,35.1657,0.3504574112594127,Non-significant background,6626,23.835389762221663
C1QL3,C1QTNF3,21.1691,0.3504295647144317,Non-significant background,6627,23.838987013921365
MAP3K13,MAP3K12,51.8584,0.3502465784549713,Non-significant background,6628,23.842584265621067
NR1D1,RORB,26.0801,0.3499528914690017,Non-significant background,6629,23.846181517320765
CA11,CA13,29.52195,0.3499038070440292,Non-significant background,6630,23.849778769020467
NME3,NME6,24.8457,0.3498306199908256,Non-significant background,6631,23.85337602072017
PNPLA2,PNPLA3,37.7871,0.3496533185243606,Non-significant background,6632,23.85697327241987
MAN1A1,MAN1B1,29.3239,0.3495322316884994,Non-significant background,6633,23.860570524119574
SLC22A15,SLC22A14,23.87925,0.3491421043872833,Non-significant background,6634,23.864167775819272
DOP1A,DOP1B,38.55255,0.3491324931383133,Non-significant background,6635,23.867765027518974
ITGAX,ITGA5,22.1202,0.3490259144455194,Non-significant background,6636,23.871362279218676
NIPA2,NIPAL1,60.77575,0.3490120470523834,Non-significant background,6637,23.874959530918378
MOB3B,MOB1A,53.2407,0.3486511968076229,Non-significant background,6638,23.87855678261808
RHOXF2,RHOXF1,22.71285,0.3485661167651415,Non-significant background,6639,23.882154034317782
BAIAP2L1,BAIAP2,40.59385,0.3485615029931068,Non-significant background,6640,23.88575128601748
PDK2,PDK3,66.6668,0.3485230077058077,Non-significant background,6641,23.889348537717183
SFXN5,SFXN1,38.69935,0.3484922051429748,Non-significant background,6642,23.892945789416885
PCBP4,PCBP3,50.21505,0.3484845533967018,Non-significant background,6643,23.896543041116587
PPM1F,ILKAP,27.57125,0.3484250977635383,Non-significant background,6644,23.90014029281629
PDIA3,PDIA4,36.36505,0.3482585847377777,Non-significant background,6645,23.90373754451599
SOAT2,DGAT1,24.1858,0.3478579116053879,Non-significant background,6646,23.90733479621569
ASPHD2,ASPHD1,41.4019,0.3475698232650757,Non-significant background,6647,23.91093204791539
CPT1A,CROT,27.37355,0.3475108034908771,Non-significant background,6648,23.914529299615094
MAP3K20,MAP3K12,21.69535,0.347505509853363,Non-significant background,6649,23.918126551314796
ARAP1,ARAP2,34.01895,0.3474226789548993,Non-significant background,6650,23.921723803014498
PPM1D,PPM1B,20.9472,0.3473294898867607,Non-significant background,6651,23.9253210547142
ZNF675,ZNF253,61.9272,0.3472243016585707,Non-significant background,6652,23.928918306413898
MOB3C,MOB1B,48.6111,0.3471064232289791,Non-significant background,6653,23.9325155581136
MTMR7,MTMR2,32.54585,0.3469680845737457,Non-significant background,6654,23.936112809813302
SFRP1,FZD7,21.18555,0.3466493673622608,Non-significant background,6655,23.939710061513004
CTSB,CTSH,21.95925,0.3464410603046417,Non-significant background,6656,23.943307313212706
SFT2D1,SFT2D3,22.975,0.3464303091168403,Non-significant background,6657,23.94690456491241
SLC26A6,SLC26A1,31.28225,0.3463754560798406,Non-significant background,6658,23.950501816612107
E2F3,E2F1,39.06205,0.3459893483668566,Non-significant background,6659,23.95409906831181
SYNE1,SYNE2,27.1637,0.3458355069160461,Non-significant background,6660,23.95769632001151
SLK,MAP4K4,20.5323,0.345797449350357,Non-significant background,6661,23.961293571711213
SNAI2,SNAI3,47.5874,0.3457402745261788,Non-significant background,6662,23.964890823410915
TCF7L1,TCF7L2,59.6914,0.3457381315529346,Non-significant background,6663,23.968488075110617
ZNF174,ZKSCAN2,24.96155,0.3457095958292484,Non-significant background,6664,23.972085326810316
CD9,TSPAN14,24.269,0.3456330113112926,Non-significant background,6665,23.975682578510018
VPS13A,VPS13C,39.71735,0.3456146717071533,Non-significant background,6666,23.97927983020972
SLC25A33,SLC25A20,22.8532,0.3455443754792213,Non-significant background,6667,23.98287708190942
NEK2,NEK6,26.6662,0.3451383858919143,Non-significant background,6668,23.986474333609124
HERC5,HERC3,34.62455,0.3450631722807884,Non-significant background,6669,23.990071585308826
STAT6,STAT2,21.3193,0.3450555987656116,Non-significant background,6670,23.993668837008524
GGA1,GGA3,51.14905,0.3450375720858574,Non-significant background,6671,23.997266088708226
NME6,NME3,24.8457,0.3449826091527939,Non-significant background,6672,24.00086334040793
L3MBTL2,L3MBTL1,20.3704,0.3446607962250709,Non-significant background,6673,24.00446059210763
NLRP3,NLRP2,29.9672,0.3441922962665558,Non-significant background,6674,24.008057843807332
ACADM,IVD,31.9907,0.3441546112298965,Non-significant background,6675,24.01165509550703
CALML4,CETN3,26.92655,0.3435620814561844,Non-significant background,6676,24.015252347206733
AMMECR1,AMMECR1L,65.0911,0.3435620740056038,Non-significant background,6677,24.018849598906435
SLC25A5,SLC25A12,22.46245,0.3433595150709152,Non-significant background,6678,24.022446850606137
S1PR2,LPAR3,29.1785,0.3432040736079216,Non-significant background,6679,24.02604410230584
CRTC1,CRTC3,34.8015,0.3431969285011291,Non-significant background,6680,24.02964135400554
SLC27A4,SLC27A2,39.443,0.3431804925203323,Non-significant background,6681,24.03323860570524
GZF1,ZNF625,21.0874,0.3431308491853997,Non-significant background,6682,24.03683585740494
RTCA,RCL1,27.33665,0.3430779986083507,Non-significant background,6683,24.040433109104644
ZNF444,ZNF274,21.3412,0.3430684581398964,Non-significant background,6684,24.044030360804346
TVP23A,TVP23C,53.39625,0.3428911119699478,Non-significant background,6685,24.047627612504048
ABCD4,ABCD1,26.0343,0.3428191766142845,Non-significant background,6686,24.05122486420375
RARB,VDR,22.8703,0.3426908925175667,Non-significant background,6687,24.05482211590345
CAMTA1,CAMTA2,47.0363,0.342401061207056,Non-significant background,6688,24.05841936760315
RGS3,RGS19,21.01058,0.3423008886165917,Non-significant background,6689,24.062016619302852
NPHP3,KLC3,21.06725,0.3421819154173136,Non-significant background,6690,24.065613871002554
