dep_gene,paralog_gene,mean_identical_score,delta_z,direction
MAPK11,MAPK1,43.0952,-1.922592170536518,g2_to_g1
MAPK1,MAK,26.14195,-1.0651343390345573,g1_to_g2
MAK,MAPK1,26.14195,-0.0972086638212204,g2_to_g1
MAPK1,MAPK6,32.6932,-0.6371791362762451,g1_to_g2
MAPK6,MAPK1,32.6932,-0.08210783451795578,g2_to_g1
MAPK1,CILK1,26.59635,-1.9736776649951935,g1_to_g2
MAPK1,MAPK8,36.34985,-1.4059935063123703,g1_to_g2
MAPK8,MAPK1,36.34985,0.008990716189146042,g2_to_g1
MAPK1,MAPK10,36.01055,-0.3566543497145176,g1_to_g2
MAPK10,MAPK1,36.01055,0.2621391788125038,g2_to_g1
MAPK1,MAPK13,40.2778,0.47950486838817596,g1_to_g2
MAPK13,MAPK1,40.2778,0.8498248383402824,g2_to_g1
MAPK1,MAPK3,83.95265,-0.7468284368515015,g1_to_g2
MAPK3,MAPK1,83.95265,-0.055863283574581146,g2_to_g1
MAPK1,MAPK12,39.61855,-0.2153683379292488,g1_to_g2
MAPK12,MAPK1,39.61855,0.548748604953289,g2_to_g1
MAPK1,MAPK14,45.5556,0.4639677181839943,g1_to_g2
MAPK14,MAPK1,45.5556,-1.858789213001728,g2_to_g1
MAPK1,NLK,33.896,0.03396187722682953,g1_to_g2
NLK,MAPK1,33.896,-1.3146870210766792,g2_to_g1
MAPK1,MAPK15,32.3121,-0.38787370547652245,g1_to_g2
MAPK1,MAPK9,35.69705,-0.9337412789463997,g1_to_g2
MAPK9,MAPK1,35.69705,2.382118694484234,g2_to_g1
DGKD,DGKK,36.47795,-0.05924233887344599,g2_to_g1
DGKE,DGKK,24.10175,-0.05924233887344599,g2_to_g1
DGKA,DGKK,22.0101,-0.05924233887344599,g2_to_g1
ARHGAP12,ARHGAP27,32.8732,-1.5627111718058586,g1_to_g2
ARHGAP27,ARHGAP12,32.8732,0.7364780902862549,g2_to_g1
ARHGAP12,ARHGAP9,31.23775,0.3349825367331505,g1_to_g2
ARHGAP9,ARHGAP12,31.23775,1.0220458507537842,g2_to_g1
ARHGAP12,ARHGAP15,34.84535,-0.6258650189265609,g1_to_g2
ARHGAP15,ARHGAP12,34.84535,-0.22579741477966309,g2_to_g1
MTMR3,MTMR7,23.0288,-0.18023978918790817,g1_to_g2
MTMR7,MTMR3,23.0288,0.1753663271665573,g2_to_g1
MTMR3,MTMR9,22.31225,0.18846681714057922,g1_to_g2
MTMR9,MTMR3,22.31225,0.5491636916995049,g2_to_g1
MTMR3,MTMR6,25.30605,-0.625832200050354,g1_to_g2
MTMR6,MTMR3,25.30605,0.9871642217040062,g2_to_g1
MTMR3,MTM1,27.54875,-0.3565312922000885,g1_to_g2
MTM1,MTMR3,27.54875,1.1436660513281822,g2_to_g1
MTMR3,MTMR4,46.7812,-0.07686052471399307,g1_to_g2
MTMR4,MTMR3,46.7812,0.20357614010572433,g2_to_g1
MTMR3,MTMR1,25.1786,0.28321583196520805,g1_to_g2
MTMR1,MTMR3,25.1786,-0.20247698575258255,g2_to_g1
MTMR3,MTMR2,28.32075,-0.539131760597229,g1_to_g2
MTMR2,MTMR3,28.32075,0.4057447537779808,g2_to_g1
OVOL2,OVOL1,50.1954,-0.006037414073944092,g1_to_g2
OVOL1,OVOL2,50.1954,-0.1994817852973938,g2_to_g1
OVOL2,OVOL3,44.05265,-0.5927418321371078,g1_to_g2
OVOL3,OVOL2,44.05265,1.1701872199773788,g2_to_g1
PTPN14,PTPN21,53.9618,-0.7850162498652935,g2_to_g1
EMILIN2,EMILIN3,20.29635,-0.11654647719115019,g1_to_g2
EMILIN2,EMILIN1,23.5938,-0.34048260748386383,g1_to_g2
TMEM91,SYNDIG1L,33.5524,-0.367476986721158,g2_to_g1
CYSLTR1,GPR17,27.21915,-0.07417008839547634,g1_to_g2
CYSLTR1,P2RY10,28.4026,1.8782093087211251,g1_to_g2
P2RY10,CYSLTR1,28.4026,-0.7795223779976368,g2_to_g1
CYSLTR1,GPR4,22.0597,-0.5314144734293222,g1_to_g2
CYSLTR1,GPR65,21.6617,1.1249812748283148,g1_to_g2
GPR65,CYSLTR1,21.6617,-1.1499198861420155,g2_to_g1
CYSLTR1,F2RL3,20.86785,0.25428688526153564,g1_to_g2
CYSLTR1,F2RL1,23.3166,-0.016672693192958832,g1_to_g2
F2RL1,CYSLTR1,23.3166,1.033596258610487,g2_to_g1
CYSLTR1,F2R,21.8132,0.5483013689517975,g1_to_g2
F2R,CYSLTR1,21.8132,-0.3332001157104969,g2_to_g1
CYSLTR1,P2RY8,24.9258,0.39406324177980423,g1_to_g2
P2RY8,CYSLTR1,24.9258,-0.02701081708073616,g2_to_g1
CYSLTR1,F2RL2,23.4108,-0.2555783838033676,g1_to_g2
CYSLTR1,GPR35,23.2635,-0.10810917150229216,g1_to_g2
GPR35,CYSLTR1,23.2635,0.9147516898810863,g2_to_g1
CYSLTR1,LPAR4,26.9328,-0.3964370470494032,g1_to_g2
CYSLTR1,GPR20,20.73835,-0.1295556239783764,g1_to_g2
CYSLTR1,GPR55,21.35755,-0.18650608137249947,g1_to_g2
GPR55,CYSLTR1,21.35755,0.15495364740490913,g2_to_g1
PCBP3,NOVA2,21.27575,-0.09692585607990623,g1_to_g2
PCBP3,PCBP1,65.2272,1.0854833740741014,g1_to_g2
PCBP1,PCBP3,65.2272,1.370420791208744,g2_to_g1
PCBP3,PCBP4,50.21505,-0.6458464674651623,g1_to_g2
PCBP4,PCBP3,50.21505,0.3484845533967018,g2_to_g1
PCBP3,FUBP3,21.10745,-0.5906612575054169,g1_to_g2
FUBP3,PCBP3,21.10745,-0.19413373619318008,g2_to_g1
PCBP3,PCBP2,70.95205,0.928795550018549,g1_to_g2
PCBP2,PCBP3,70.95205,-1.1753783449530602,g2_to_g1
PCBP3,HNRNPK,26.1932,-0.7617477253079414,g1_to_g2
PCBP3,NOVA1,20.7717,-0.5437879338860512,g1_to_g2
TMX1,TMX4,37.3332,-0.14839666336774826,g1_to_g2
TMX4,TMX1,37.3332,0.03750292956829071,g2_to_g1
UPF3A,UPF3B,44.42365,0.6019648350775242,g1_to_g2
UPF3B,UPF3A,44.42365,1.222128264605999,g2_to_g1
MYL12A,MYL7,48.5614,-0.3098992109298706,g1_to_g2
MYL12A,MYL2,57.5794,-0.05707932682707906,g1_to_g2
MYL12A,MYL5,53.4902,-0.6477062329649925,g1_to_g2
MYL5,MYL12A,53.4902,1.1508156098425388,g2_to_g1
MYL12A,MYL10,47.2546,-0.08503734692931175,g1_to_g2
MYL12A,MYL11,57.0608,0.8686837255954742,g1_to_g2
MYL12A,MYL12B,97.96,0.0778660736978054,g1_to_g2
MYL12B,MYL12A,97.96,-1.1702414713799953,g2_to_g1
SNPH,SYBU,34.84875,-0.36219959147274494,g1_to_g2
MYL12B,MYL7,47.8422,-0.3098992109298706,g1_to_g2
MYL12B,MYL2,56.82265,-0.05707932682707906,g1_to_g2
MYL12B,MYL5,53.3338,0.357162244617939,g1_to_g2
MYL5,MYL12B,53.3338,0.8069181852042675,g2_to_g1
MYL12B,MYL10,46.58625,-0.08503734692931175,g1_to_g2
MYL12B,MYL11,56.30935,0.12316152453422546,g1_to_g2
NDFIP2,NDFIP1,48.38195,-0.10094425827264786,g1_to_g2
NDFIP1,NDFIP2,48.38195,0.5215276926755905,g2_to_g1
SDCBP2,SDCBP,57.6331,-2.6758459582924843,g1_to_g2
SDCBP,SDCBP2,57.6331,-0.8647722601890564,g2_to_g1
DSC2,DSC3,66.7785,-0.1744301114231348,g2_to_g1
DSC1,DSC3,51.285,-0.1744301114231348,g2_to_g1
UBE2D1,UBE2L5,39.88865,1.113833487033844,g1_to_g2
UBE2D1,UBE2L3,40.5535,-0.2436167225241661,g1_to_g2
UBE2L3,UBE2D1,40.5535,-0.9741419404745102,g2_to_g1
UBE2D1,UBE2E1,55.7259,0.4593045625369996,g1_to_g2
UBE2E1,UBE2D1,55.7259,-0.3829563111066818,g2_to_g1
UBE2D1,UBE2L6,37.34825,-0.48186376318335533,g1_to_g2
UBE2L6,UBE2D1,37.34825,0.2798732966184616,g2_to_g1
UBE2D1,UBE2E3,54.0964,-0.11410351097583771,g1_to_g2
UBE2E3,UBE2D1,54.0964,0.2801124304533005,g2_to_g1
UBE2D1,UBE2Q2,20.3592,-0.13912123441696167,g1_to_g2
UBE2Q2,UBE2D1,20.3592,0.798017755150795,g2_to_g1
UBE2D1,UBE2QL1,24.07575,0.6235719323158264,g1_to_g2
UBE2D1,UBE2D3,87.7551,-0.9326934516429901,g1_to_g2
UBE2D3,UBE2D1,87.7551,0.9815498739480972,g2_to_g1
UBE2D1,UBE2D2,88.4354,-2.1775953471660614,g1_to_g2
UBE2D2,UBE2D1,88.4354,-0.9397154897451401,g2_to_g1
UBE2D1,UBE2D4,91.8367,1.046537697315216,g1_to_g2
UBE2D4,UBE2D1,91.8367,0.4003394991159439,g2_to_g1
UBE2D1,UBE2E2,53.5892,-0.4208121821284294,g1_to_g2
UBE2E2,UBE2D1,53.5892,-0.5514829009771347,g2_to_g1
BMP8B,GDF10,20.6083,-0.053815338760614395,g2_to_g1
BMP8A,GDF10,20.83725,-0.053815338760614395,g2_to_g1
DSC1,DSC2,54.70835,-0.09833535831421614,g1_to_g2
DSC2,DSC1,54.70835,-0.07213596627116203,g2_to_g1
DSC1,DSG2,23.85435,0.7807027250528336,g1_to_g2
DSC1,DSG1,20.61495,-0.04512871991028078,g1_to_g2
ST14,TMPRSS2,22.735,-0.1496744565665722,g2_to_g1
PRSS21,TMPRSS2,25.56445,-0.1496744565665722,g2_to_g1
TMPRSS5,TMPRSS2,31.2332,-0.1496744565665722,g2_to_g1
TMPRSS13,TMPRSS2,28.4714,-0.1496744565665722,g2_to_g1
SIRPG,SIRPB2,20.6548,-0.07838214375078678,g2_to_g1
SIRPA,SIRPB2,21.35025,-0.07838214375078678,g2_to_g1
SIRPG,SIRPD,29.10845,-0.2916579283773899,g2_to_g1
SIRPA,SIRPD,27.18205,-0.2916579283773899,g2_to_g1
DSC2,DSG1,21.45695,-0.04512871991028078,g2_to_g1
NRP2,NRP1,44.6729,-0.6100109368562698,g2_to_g1
DOCK9,DOCK7,29.54065,-0.5286218207329512,g1_to_g2
DOCK7,DOCK9,29.54065,-0.1854710963089019,g2_to_g1
DOCK9,DOCK11,59.35295,0.13633845746517181,g1_to_g2
DOCK11,DOCK9,59.35295,0.4707715872209519,g2_to_g1
DOCK9,DOCK6,30.68735,-0.5611581280827522,g1_to_g2
DOCK6,DOCK9,30.68735,0.2208009127061814,g2_to_g1
DOCK9,DOCK8,29.68275,0.5435014143586159,g1_to_g2
DOCK8,DOCK9,29.68275,0.41993141802959144,g2_to_g1
DOCK9,DOCK10,53.04105,-0.6980526521801949,g1_to_g2
DOCK10,DOCK9,53.04105,0.07489386829547584,g2_to_g1
SNX20,SNX21,31.5658,0.5592432841658592,g2_to_g1
PSMA8,PSMA1,30.819,-0.4129747897386551,g1_to_g2
PSMA8,PSMA2,38.4718,-0.375325346365571,g1_to_g2
PSMA8,PSMA3,32.08235,-0.9110572040081024,g1_to_g2
PSMA8,PSMA4,36.4161,-0.6466769129037857,g1_to_g2
PSMA8,PSMA5,36.26475,-0.2598513811826706,g1_to_g2
OPRL1,SSTR1,33.6656,-0.03001783788204193,g2_to_g1
KISS1R,SSTR1,25.60405,-0.03001783788204193,g2_to_g1
LTB4R,SSTR1,21.59385,-0.03001783788204193,g2_to_g1
OPRM1,SSTR1,33.3798,-0.03001783788204193,g2_to_g1
MYO18A,MYO18B,36.0645,0.15143553912639618,g2_to_g1
ZSWIM3,ZSWIM1,23.26595,-2.653480287641287,g1_to_g2
ZSWIM1,ZSWIM3,23.26595,1.4334906227886677,g2_to_g1
PLTP,LBP,23.2068,-0.22067288681864738,g1_to_g2
PLTP,BPIFC,22.60445,1.7653824407607317,g1_to_g2
PLTP,BPI,24.59275,-0.1303032636642456,g1_to_g2
PPP4R1,PPP2R1B,21.46055,-0.7025676891207695,g1_to_g2
PPP2R1B,PPP4R1,21.46055,1.0248575254809111,g2_to_g1
PPP4R1,PPP2R1A,21.5908,-0.6066275052726269,g1_to_g2
PPP2R1A,PPP4R1,21.5908,-2.1969156221020967,g2_to_g1
MX1,DNM1,26.2796,-0.6828770190477371,g1_to_g2
MX1,DNM3,26.82665,-1.616421416401863,g1_to_g2
DNM3,MX1,26.82665,1.1257255841046572,g2_to_g1
MX1,MX2,58.76535,-2.147834211587906,g1_to_g2
MX2,MX1,58.76535,-0.5376739930361509,g2_to_g1
MX1,DNM2,26.6,-1.066441424190998,g1_to_g2
MX1,DNM1L,25.8234,0.3924790099263191,g1_to_g2
DNM1L,MX1,25.8234,-0.37228704802691936,g2_to_g1
RTCA,RCL1,27.33665,0.34307799860835075,g2_to_g1
NFATC1,NFATC4,32.86175,-0.48679979145526886,g1_to_g2
NFATC4,NFATC1,32.86175,-1.116112694144249,g2_to_g1
NFATC1,NFATC3,37.02665,-0.6253498690202832,g1_to_g2
NFATC3,NFATC1,37.02665,-0.23563562333583832,g2_to_g1
FKBP1A,FKBP1C,95.3704,-0.12356495298445225,g1_to_g2
FKBP1A,FKBP1B,83.3333,0.2075052633881569,g1_to_g2
FKBP1A,FKBP11,26.33365,-0.683238223195076,g1_to_g2
FKBP1A,FKBP10,24.69933,-1.0116974711418152,g1_to_g2
FKBP1A,FKBP5,29.19095,0.8008557818830013,g1_to_g2
FKBP1A,FKBP4,30.88235,-0.838209718465805,g1_to_g2
FKBP1A,FKBP7,26.83935,-1.332827277481556,g1_to_g2
FKBP1A,FKBP9,25.33139,0.43315131589770317,g1_to_g2
FKBP1A,FKBP14,28.69715,-0.9733848720788956,g1_to_g2
FKBP1A,FKBP6,25.2506,-0.08936984837055206,g1_to_g2
FKBP1A,FKBP3,33.6227,1.7959690317511559,g1_to_g2
HSPH1,HSPA5,26.54135,1.463518187403679,g1_to_g2
HSPH1,HSPA4L,58.46345,-0.28123943507671356,g1_to_g2
HSPH1,HSPA9,22.689,3.2135128676891327,g1_to_g2
HSPH1,HSPA14,21.75445,1.291680984199047,g1_to_g2
HSPA14,HSPH1,21.75445,0.5651912987232208,g2_to_g1
HSPH1,HSPA1L,29.43605,-1.5431259274482727,g1_to_g2
HSPA1L,HSPH1,29.43605,0.6816501319408417,g2_to_g1
HSPH1,HSPA6,28.2954,-0.9564932286739349,g1_to_g2
HSPA6,HSPH1,28.2954,0.6230309903621674,g2_to_g1
HSPH1,HSPA1B,28.2096,3.425353452563286,g1_to_g2
HSPA1B,HSPH1,28.2096,-0.3150443136692047,g2_to_g1
HSPH1,HSPA1A,28.2096,3.485598109662533,g1_to_g2
HSPH1,HYOU1,25.4564,2.0711949318647385,g1_to_g2
HSPH1,HSPA4,64.0826,2.5469118803739548,g1_to_g2
HSPA4,HSPH1,64.0826,0.5517057478427887,g2_to_g1
HSPH1,HSPA8,28.89865,3.1973354555666447,g1_to_g2
HSPA8,HSPH1,28.89865,2.1509686410427094,g2_to_g1
HSPH1,HSPA2,28.26015,-1.1822054460644722,g1_to_g2
HSPA2,HSPH1,28.26015,0.5655138790607452,g2_to_g1
CCDC85C,CCDC85B,36.3188,-0.5203922390937805,g1_to_g2
CCDC85B,CCDC85C,36.3188,0.8795704022049904,g2_to_g1
CCDC85C,CCDC85A,40.9008,-0.15448247641324997,g1_to_g2
SLC16A10,SLC16A2,48.60205,-0.8182958476245403,g2_to_g1
SLC16A7,SLC16A2,21.51295,0.9506667740643024,g2_to_g1
SLC16A5,SLC16A2,20.32805,-0.8182958476245403,g2_to_g1
SLC16A3,SLC16A2,23.4341,-0.8182958476245403,g2_to_g1
MX2,DNM1,23.64305,-0.6380198746919632,g1_to_g2
MX2,DNM3,24.4227,0.6458746045827866,g1_to_g2
DNM3,MX2,24.4227,1.656140774488449,g2_to_g1
MX2,DNM2,23.82405,0.1759583279490471,g1_to_g2
MX2,DNM1L,23.9885,-0.5635417923331261,g1_to_g2
DNM1L,MX2,23.9885,-0.35838887095451355,g2_to_g1
SLC4A5,SLC4A11,21.57015,0.31967371702194214,g2_to_g1
SLC4A10,SLC4A11,22.3086,-1.1951690912246704,g2_to_g1
SLC4A8,SLC4A11,22.6355,-0.8519766330718994,g2_to_g1
SLC4A7,SLC4A11,21.01795,0.293994665145874,g2_to_g1
SLC4A2,SLC4A11,21.72755,-0.4718970060348511,g2_to_g1
SLC4A4,SLC4A11,22.8695,0.09138219058513641,g2_to_g1
PLXDC2,PLXDC1,48.824,-0.6825743997469544,g1_to_g2
PLXDC1,PLXDC2,48.824,-0.28968822956085205,g2_to_g1
MOK,MAPK11,23.3592,-0.2067655622959137,g1_to_g2
MAPK11,MOK,23.3592,-2.7441436201334,g2_to_g1
MOK,MAK,28.88435,-0.5079502686858177,g1_to_g2
MAK,MOK,28.88435,-0.22338112816214561,g2_to_g1
MOK,CILK1,28.9731,0.19417208433151245,g1_to_g2
MOK,MAPK8,22.4606,-0.7126307338476181,g1_to_g2
MAPK8,MOK,22.4606,-0.8996480852365494,g2_to_g1
MOK,MAPK10,22.25485,-0.3566543497145176,g1_to_g2
MAPK10,MOK,22.25485,-0.44370071589946747,g2_to_g1
MOK,MAPK13,24.60655,1.6835580915212631,g1_to_g2
MAPK13,MOK,24.60655,-0.4829411208629608,g2_to_g1
MOK,MAPK3,24.12075,0.38074854016304016,g1_to_g2
MAPK3,MOK,24.12075,0.49849627912044525,g2_to_g1
MOK,MAPK12,25.046,-0.5986422300338745,g1_to_g2
MAPK12,MOK,25.046,-1.0446580201387405,g2_to_g1
MOK,MAPK14,22.98165,-0.9042342528700829,g1_to_g2
MAPK14,MOK,22.98165,-2.7441436201334,g2_to_g1
MOK,MAPK15,22.8143,2.979626003652811,g1_to_g2
MOK,MAPK9,23.0139,-0.4897134080529213,g1_to_g2
MAPK9,MOK,23.0139,1.0085877031087875,g2_to_g1
SGSM3,TBC1D10A,20.4824,0.5602027215063572,g1_to_g2
TBC1D10A,SGSM3,20.4824,1.281077552586794,g2_to_g1
KLF8,KLF16,20.59895,0.21937164664268494,g1_to_g2
KLF16,KLF8,20.59895,1.1915112510323524,g2_to_g1
KLF8,KLF4,21.68575,0.9651648700237274,g1_to_g2
KLF4,KLF8,21.68575,-0.2789563313126564,g2_to_g1
KLF8,KLF9,22.3726,0.5310335904359818,g1_to_g2
KLF9,KLF8,22.3726,0.8761932626366615,g2_to_g1
KLF8,KLF3,34.3886,0.4946402758359909,g1_to_g2
KLF3,KLF8,34.3886,0.9956123605370522,g2_to_g1
KLF8,KLF11,20.6131,-0.2671702578663826,g1_to_g2
KLF11,KLF8,20.6131,-0.0883152075111866,g2_to_g1
KLF8,KLF17,20.0858,-0.07337841391563416,g1_to_g2
KLF17,KLF8,20.0858,0.6109434142708778,g2_to_g1
KLF8,KLF1,24.13355,-0.3241542726755142,g1_to_g2
KLF8,KLF12,42.1846,-0.2613706011325121,g1_to_g2
KLF12,KLF8,42.1846,-0.30374985188245773,g2_to_g1
KLF8,KLF7,27.13065,0.45594346965663135,g1_to_g2
KLF7,KLF8,27.13065,-1.0591711029410362,g2_to_g1
KLF8,KLF13,20.96345,1.0084843337535858,g1_to_g2
KLF13,KLF8,20.96345,0.14517191797494888,g2_to_g1
KLF8,KLF2,25.21085,-0.5464464128017426,g1_to_g2
KLF2,KLF8,25.21085,-1.6737921461462975,g2_to_g1
DMRTA1,DMRT3,27.28345,-0.21683546900749207,g1_to_g2
DMRT3,DMRTA1,27.28345,-0.15738708898425102,g2_to_g1
DMRTA1,DMRTA2,37.14275,-0.41530000418424606,g1_to_g2
DMRTA2,DMRTA1,37.14275,-0.15738708898425102,g2_to_g1
DMRTA1,DMRT1,23.3255,0.8357679210603237,g1_to_g2
DMRT1,DMRTA1,23.3255,-0.15738708898425102,g2_to_g1
NECAB3,NECAB2,36.0673,-0.18705894239246845,g1_to_g2
PSIP1,HDGF,34.20205,0.4940934032201767,g1_to_g2
HDGF,PSIP1,34.20205,-1.2000271826982498,g2_to_g1
PSIP1,HDGFL1,24.6576,-0.09198291087523103,g1_to_g2
PSIP1,HDGFL3,34.0645,0.40879905223846436,g1_to_g2
HDGFL3,PSIP1,34.0645,0.9424138516187668,g2_to_g1
PSIP1,HDGFL2,34.78415,2.0098084583878517,g1_to_g2
HDGFL2,PSIP1,34.78415,-0.17198003828525543,g2_to_g1
ZDHHC20,ZDHHC2,61.47585,-0.4431941322982311,g1_to_g2
ZDHHC2,ZDHHC20,61.47585,-1.2486418634653091,g2_to_g1
ZDHHC20,ZDHHC3,25.24945,0.372679740190506,g1_to_g2
ZDHHC3,ZDHHC20,25.24945,-0.8816385418176651,g2_to_g1
ZDHHC20,ZDHHC7,23.6466,0.6888190060853958,g1_to_g2
ZDHHC7,ZDHHC20,23.6466,0.3710699528455734,g2_to_g1
ZDHHC20,ZDHHC15,52.5052,-0.42137856502085924,g1_to_g2
ZDHHC15,ZDHHC20,52.5052,0.4143664091825485,g2_to_g1
HDAC8,HDAC3,37.1678,0.16784599237143993,g1_to_g2
HDAC3,HDAC8,37.1678,0.36774064414203167,g2_to_g1
HDAC8,HDAC1,37.1086,-0.9681796282529831,g1_to_g2
HDAC1,HDAC8,37.1086,0.9464500974863768,g2_to_g1
HDAC8,HDAC2,36.90835,0.3025828078389168,g1_to_g2
HDAC2,HDAC8,36.90835,-0.3662120867520571,g2_to_g1
MBNL2,MBNL3,60.0138,-1.8383291997015476,g1_to_g2
MBNL3,MBNL2,60.0138,-0.9706071615219116,g2_to_g1
MBNL2,MBNL1,65.72685,-0.511702124029398,g1_to_g2
MBNL1,MBNL2,65.72685,0.5025525093078613,g2_to_g1
MORC2,MORC1,36.42935,-0.15100162290036678,g1_to_g2
SPATC1L,SPATC1,27.5677,0.6870460510253906,g1_to_g2
KIF5B,KIF21A,21.42885,0.8563676029443741,g1_to_g2
KIF21A,KIF5B,21.42885,-0.250043623149395,g2_to_g1
KIF5B,KIF4B,21.446,-0.47558410465717316,g1_to_g2
KIF5B,KIF6,20.96905,-0.1720927986316383,g1_to_g2
KIF5B,KIF21B,22.33665,-0.6265397816896439,g1_to_g2
KIF5B,KIF3A,23.67515,-0.7303350511938334,g1_to_g2
KIF3A,KIF5B,23.67515,-0.5601808577775955,g2_to_g1
KIF5B,KIF5A,67.95095,-0.516676127910614,g1_to_g2
KIF5B,KIF4A,21.6463,-0.1036549061536789,g1_to_g2
KIF4A,KIF5B,21.6463,-0.09452763199806213,g2_to_g1
KIF5B,KIF7,22.19865,-0.6098664402961731,g1_to_g2
KIF5B,KIF5C,75.31325,1.5999874137341976,g1_to_g2
KIF5C,KIF5B,75.31325,-1.432009443640709,g2_to_g1
KIF5B,KIF3B,23.05795,0.29198141768574715,g1_to_g2
KIF3B,KIF5B,23.05795,2.645224705338478,g2_to_g1
KIF5B,KIF3C,20.5801,-0.9772031903266907,g1_to_g2
KIF3C,KIF5B,20.5801,0.9262745529413223,g2_to_g1
KIF5B,KIF19,20.6083,1.5119123309850693,g1_to_g2
KIF5B,KIF27,22.1653,0.9483050182461739,g1_to_g2
KIF27,KIF5B,22.1653,-1.2319476455450058,g2_to_g1
KIF5B,KIF11,21.93855,-1.5748679339885712,g1_to_g2
KIF5B,KIF22,21.73565,-1.9068986541242339,g1_to_g2
KIF22,KIF5B,21.73565,1.1179179102182388,g2_to_g1
PSMC1,PSMC4,46.6507,1.1269740164279938,g1_to_g2
PSMC1,PSMC2,40.55245,3.2010409384965897,g1_to_g2
PSMC1,PSMC3,42.77595,-0.9317284226417542,g1_to_g2
PSMC1,PSMC6,40.68475,6.129113391041756,g1_to_g2
PSMC1,PSMC5,44.04275,1.9158099591732025,g1_to_g2
PSMC5,PSMC1,44.04275,5.732842266559601,g2_to_g1
KLKB1,F7,24.0638,-0.2428978532552719,g2_to_g1
C1R,F7,21.8406,-0.2428978532552719,g2_to_g1
F12,F7,22.49395,-0.2428978532552719,g2_to_g1
CFD,F7,21.0964,-0.2428978532552719,g2_to_g1
C1S,F7,22.23445,-0.2428978532552719,g2_to_g1
CCDC102B,CCDC102A,40.689,0.30675162374973297,g1_to_g2
CCDC102A,CCDC102B,40.689,-0.04785202443599701,g2_to_g1
E2F1,E2F6,29.5276,-1.6316488683223724,g1_to_g2
E2F6,E2F1,29.5276,-0.9952538888901472,g2_to_g1
E2F1,E2F5,27.705,-0.051454126834869385,g1_to_g2
E2F5,E2F1,27.705,-1.2964391987770796,g2_to_g1
E2F1,E2F2,38.6728,-3.7083003502339125,g1_to_g2
E2F2,E2F1,38.6728,-1.6108939927071333,g2_to_g1
E2F1,E2F3,39.06205,-3.0026593133807182,g1_to_g2
E2F3,E2F1,39.06205,0.3459893483668566,g2_to_g1
E2F1,E2F4,26.60945,-0.4490959495306015,g1_to_g2
E2F4,E2F1,26.60945,-0.50162005238235,g2_to_g1
ATG2B,ATG2A,42.2825,-0.2267717756330967,g1_to_g2
ATG2A,ATG2B,42.2825,0.9662456996738911,g2_to_g1
KLKB1,F10,20.25285,-0.22370515018701553,g2_to_g1
C1R,F10,22.5395,-0.22370515018701553,g2_to_g1
F12,F10,20.94865,-0.22370515018701553,g2_to_g1
CFD,F10,21.00615,-0.22370515018701553,g2_to_g1
C1S,F10,20.14035,-0.22370515018701553,g2_to_g1
LAMA3,LAMA1,25.6033,-0.12427332252264023,g1_to_g2
LAMA1,LAMA3,25.6033,-0.24599116668105125,g2_to_g1
LAMA3,LAMA4,23.1661,-0.07890701899304986,g1_to_g2
LAMA3,LAMA2,25.5579,0.6828555874526501,g1_to_g2
LAMA2,LAMA3,25.5579,-0.24599116668105125,g2_to_g1
CHMP4B,CHMP4C,64.35755,-2.073106475174427,g1_to_g2
CHMP4B,CHMP4A,62.78155,0.8669287301599979,g1_to_g2
CHMP4A,CHMP4B,62.78155,-0.38607438653707504,g2_to_g1
CHMP4B,CHMP7,20.68255,-0.9025858677923679,g1_to_g2
CHMP7,CHMP4B,20.68255,-0.8105507418513298,g2_to_g1
CHMP4B,CHMP5,30.70365,0.7244780380278826,g1_to_g2
PROZ,PROC,30.3498,0.2566867396235466,g1_to_g2
NMT2,NMT1,74.6482,-0.9820132702589035,g1_to_g2
NMT1,NMT2,74.6482,0.6173295229673386,g2_to_g1
CBX6,CBX1,21.5396,-0.609443798661232,g1_to_g2
CBX1,CBX6,21.5396,0.31554721808061004,g2_to_g1
CBX6,CBX8,32.4862,-0.5175730213522911,g1_to_g2
CBX6,CBX4,22.9603,-0.04683405160903931,g1_to_g2
CBX4,CBX6,22.9603,-0.12714951718226075,g2_to_g1
CBX6,CBX3,20.9129,0.0947769433259964,g1_to_g2
CBX3,CBX6,20.9129,1.415909459348768,g2_to_g1
CBX6,CBX2,22.18045,0.44561105966567993,g1_to_g2
CBX2,CBX6,22.18045,0.7474327585659921,g2_to_g1
APOBEC3B,AICDA,30.6732,-0.14780741557478905,g1_to_g2
APOBEC3B,APOBEC3G,56.39725,-0.32029331754893064,g1_to_g2
APOBEC3G,APOBEC3B,56.39725,-0.10181376710534096,g2_to_g1
APOBEC3B,APOBEC3H,23.0345,-0.30152223259210587,g1_to_g2
APOBEC3H,APOBEC3B,23.0345,-1.3304944336414337,g2_to_g1
APOBEC3B,APOBEC2,23.725,-0.21746347844600677,g1_to_g2
APOBEC2,APOBEC3B,23.725,-2.029792219400406,g2_to_g1
APOBEC3B,APOBEC3F,59.34615,-1.2564238011837006,g1_to_g2
APOBEC3F,APOBEC3B,59.34615,-0.28012245893478394,g2_to_g1
APOBEC3B,APOBEC3D,59.89745,-0.8463565446436405,g1_to_g2
APOBEC3D,APOBEC3B,59.89745,-0.747730165719986,g2_to_g1
APOBEC3B,APOBEC3C,31.52385,-1.18637765198946,g1_to_g2
