dep_gene,paralog_gene,mean_identical_score,delta_z,direction
CCND3,CCNA1,22.32985,0.7064417898654938,g2_to_g1
CCNA1,CCNB1,26.9374,0.42199544608592987,g1_to_g2
CCNB1,CCNA1,26.9374,0.11196663975715637,g2_to_g1
CCNA1,CCND2,21.0078,0.7135390043258667,g1_to_g2
CCND2,CCNA1,21.0078,-1.5942361056804657,g2_to_g1
CCNA1,CCNO,20.6681,-0.4940377175807953,g1_to_g2
DIDO1,PHF3,20.18945,-0.5080627351999283,g1_to_g2
PHF3,DIDO1,20.18945,-1.4732006192207336,g2_to_g1
CREB5,ATF7,44.024,-0.5524407014017925,g1_to_g2
ATF7,CREB5,44.024,-0.03190410137176514,g2_to_g1
CREB5,ATF2,41.6588,-0.7556487545371056,g1_to_g2
ATF2,CREB5,41.6588,-0.03190410137176514,g2_to_g1
NEK3,NEK11,23.4524,-1.2197653278708458,g1_to_g2
NEK11,NEK3,23.4524,-0.16992010548710823,g2_to_g1
NEK3,NEK9,21.2839,-0.8418425023555756,g1_to_g2
NEK9,NEK3,21.2839,-0.0455574132502079,g2_to_g1
NEK3,NEK2,26.18555,1.3859457895159721,g1_to_g2
NEK2,NEK3,26.18555,0.12504867836833,g2_to_g1
NEK3,NEK8,21.2125,0.966688247397542,g1_to_g2
NEK8,NEK3,21.2125,-0.12302294746041298,g2_to_g1
NEK3,NEK6,27.14865,-0.20307476818561554,g1_to_g2
NEK6,NEK3,27.14865,0.8441145978868008,g2_to_g1
NEK3,NEK7,26.96645,0.29484265949577093,g1_to_g2
NEK7,NEK3,26.96645,-0.9089694060385227,g2_to_g1
HSPA12A,HSPA12B,61.72335,-0.18642804399132729,g2_to_g1
CLOCK,NPAS2,48.75095,-0.9062024466693401,g1_to_g2
NPAS2,CLOCK,48.75095,-0.44759194552898407,g2_to_g1
RNF13,RNF128,20.8367,-0.07173730153590441,g2_to_g1
RNF149,RNF128,35.30605,-0.07173730153590441,g2_to_g1
RNF130,RNF128,34.0062,-0.07173730153590441,g2_to_g1
UCHL5,UCHL3,24.039,3.400175519287586,g2_to_g1
HECW1,NEDD4L,26.5377,0.9760125279426575,g1_to_g2
NEDD4L,HECW1,26.5377,-0.11722417175769806,g2_to_g1
HECW1,WWP2,24.8979,0.6101895403116941,g1_to_g2
WWP2,HECW1,24.8979,-0.11722417175769806,g2_to_g1
HECW1,SMURF1,26.07755,-0.09674012288451195,g1_to_g2
SMURF1,HECW1,26.07755,-0.11722417175769806,g2_to_g1
HECW1,ITCH,26.474,0.09046298637986183,g1_to_g2
ITCH,HECW1,26.474,-0.11722417175769806,g2_to_g1
HECW1,SMURF2,25.5723,0.308109775185585,g1_to_g2
SMURF2,HECW1,25.5723,-0.11722417175769806,g2_to_g1
HECW1,NEDD4,27.2203,0.3156535988673568,g1_to_g2
NEDD4,HECW1,27.2203,-0.11722417175769806,g2_to_g1
HECW1,HECW2,56.26825,-0.8345486894249916,g1_to_g2
HECW1,WWP1,25.7797,0.3677304331213236,g1_to_g2
WWP1,HECW1,25.7797,-0.11722417175769806,g2_to_g1
CABLES1,CABLES2,51.4056,0.24462944269180298,g1_to_g2
CABLES2,CABLES1,51.4056,-1.092133715748787,g2_to_g1
GPC1,GPC5,23.72045,-0.4414512440562248,g2_to_g1
GPC2,GPC5,21.19975,-0.4414512440562248,g2_to_g1
ICOSLG,CD276,20.47645,-1.3158933818340302,g1_to_g2
ZDHHC8,ZDHHC5,47.3513,0.2635747864842415,g1_to_g2
ZDHHC5,ZDHHC8,47.3513,0.3167443946003914,g2_to_g1
F8,F5,28.04345,-0.7235594037920237,g1_to_g2
F5,F8,28.04345,-0.4599817879498005,g2_to_g1
F8,CP,24.8988,-0.11351026222109795,g1_to_g2
F8,HEPHL1,25.8921,-0.06588605418801308,g1_to_g2
F8,HEPH,24.8759,-0.15235007368028164,g1_to_g2
LPL,PNLIPRP3,24.20555,0.0,g2_to_g1
B4GALT1,B4GALT6,32.5778,1.3000518530607224,g2_to_g1
B4GALT4,B4GALT6,33.14865,-0.6725163012742996,g2_to_g1
B4GALT3,B4GALT6,34.0714,0.16247175633907318,g2_to_g1
B4GALT2,B4GALT6,33.69295,-0.2660033255815506,g2_to_g1
B4GALT7,B4GALT6,27.24435,-0.5002167373895645,g2_to_g1
THNSL1,THNSL2,22.68985,0.014069924131035805,g1_to_g2
CDX2,CDX1,46.34035,-0.02121647074818611,g1_to_g2
CDX1,CDX2,46.34035,-0.0929123954847455,g2_to_g1
CDX2,CDX4,35.59485,-0.04386602807790041,g1_to_g2
CDX4,CDX2,35.59485,-0.0929123954847455,g2_to_g1
EPB41L5,EPB41L1,23.2438,-0.48092206940054893,g2_to_g1
EPB41L2,EPB41L1,41.64345,-0.48092206940054893,g2_to_g1
EPB41,EPB41L1,41.0354,0.44866782799363136,g2_to_g1
RHOBTB1,RHOU,20.9854,-0.8764614909887314,g1_to_g2
RHOU,RHOBTB1,20.9854,2.4101742580533028,g2_to_g1
RHOBTB1,RND3,21.3103,-0.0294608473777771,g1_to_g2
RND3,RHOBTB1,21.3103,0.3240075185894966,g2_to_g1
RHOBTB1,RHOH,20.684375,0.33365843817591667,g1_to_g2
RHOH,RHOBTB1,20.684375,-0.616546206176281,g2_to_g1
RHOBTB1,RND2,22.78405,-0.5826496407389641,g1_to_g2
RHOBTB1,RHOG,28.3576,1.3180124014616013,g1_to_g2
RHOG,RHOBTB1,28.3576,2.7357209995388985,g2_to_g1
RHOBTB1,RHOV,21.84515,1.0938502252101898,g1_to_g2
RHOBTB1,RHOD,22.0053,-0.47972655575722456,g1_to_g2
RHOBTB1,RHOB,26.80915,-0.33654454350471497,g1_to_g2
RHOB,RHOBTB1,26.80915,-0.616546206176281,g2_to_g1
RHOBTB1,RHOC,27.46525,0.30678054690361023,g1_to_g2
RHOC,RHOBTB1,27.46525,-0.616546206176281,g2_to_g1
RHOBTB1,RHOA,29.4507,-1.2491814196109772,g1_to_g2
RHOBTB1,RHOBTB2,67.917,-0.615353599190712,g1_to_g2
RHOBTB2,RHOBTB1,67.917,-0.616546206176281,g2_to_g1
RHOBTB1,RHOF,22.54285,-0.2857133373618126,g1_to_g2
RHOF,RHOBTB1,22.54285,0.6670208051800728,g2_to_g1
RHOBTB1,RAC2,29.903,-1.5569633916020393,g1_to_g2
RAC2,RHOBTB1,29.903,0.5376664474606514,g2_to_g1
RHOBTB1,RHOQ,27.15375,0.2797134593129158,g1_to_g2
RHOQ,RHOBTB1,27.15375,-0.616546206176281,g2_to_g1
RHOBTB1,RAC1,32.2288,0.9181498251855373,g1_to_g2
RAC1,RHOBTB1,32.2288,-0.616546206176281,g2_to_g1
RHOBTB1,RAC3,30.8998,-1.325725868344307,g1_to_g2
RAC3,RHOBTB1,30.8998,0.8049275353550911,g2_to_g1
RHOBTB1,RND1,22.12645,0.9378562718629837,g1_to_g2
RND1,RHOBTB1,22.12645,0.6040114834904671,g2_to_g1
CDC42,RHOBTB1,29.69215,-0.616546206176281,g2_to_g1
ATP7A,ATP7B,56.12925,-0.5937613993883133,g2_to_g1
SGSM2,SGSM1,58.60455,-0.7497382834553719,g1_to_g2
SGSM1,SGSM2,58.60455,0.0018429383635520935,g2_to_g1
LYZ,LYZL1,43.9189,-0.056792400777339935,g2_to_g1
ELOA,ELOA2,48.13865,-0.06858640350401402,g2_to_g1
AFF2,AFF3,37.1722,-0.1876211673952639,g1_to_g2
AFF3,AFF2,37.1722,-1.4190660417079926,g2_to_g1
AFF2,AFF1,29.4586,0.6596680879592896,g1_to_g2
AFF1,AFF2,29.4586,-0.3864980638027191,g2_to_g1
AFF2,AFF4,34.9675,1.0805703327059746,g1_to_g2
AFF4,AFF2,34.9675,0.06613588333129883,g2_to_g1
GPX3,GPX8,23.48415,-0.12450593709945679,g2_to_g1
GPX4,GPX8,28.5964,-0.12450593709945679,g2_to_g1
GPX7,GPX8,48.1283,-0.12450593709945679,g2_to_g1
GPX2,GPX8,26.1244,-0.12450593709945679,g2_to_g1
ISL1,ISL2,74.59115,-1.6215081810951233,g1_to_g2
ISL2,ISL1,74.59115,-0.2588158268481493,g2_to_g1
AGAP9,AGAP2,29.95525,-0.721293818205595,g1_to_g2
AGAP9,AGAP3,40.30875,-2.069310963153839,g1_to_g2
AGAP9,AGAP1,54.40405,-0.006231680512428284,g1_to_g2
FAM13A,FAM13C,28.0783,-0.06340466253459454,g2_to_g1
FAM13B,FAM13C,25.96155,-0.06340466253459454,g2_to_g1
PSMB5,PSMB6,27.95235,-0.7285762578248978,g1_to_g2
PSMB6,PSMB5,27.95235,-1.1528384387493134,g2_to_g1
PSMB5,PSMB11,42.4569,-0.16313020698726177,g1_to_g2
PSMB5,PSMA2,20.18945,-0.04773634672164917,g1_to_g2
PSMB5,PSMB8,58.6612,-1.4067327827215195,g1_to_g2
PSMB8,PSMB5,58.6612,-0.15102718025445938,g2_to_g1
PSMB5,PSMB9,26.36075,-0.9736323207616806,g1_to_g2
PSMB9,PSMB5,26.36075,-0.7311032712459564,g2_to_g1
PSMB5,PSMB10,22.7691,0.5144873484969139,g1_to_g2
PSMB10,PSMB5,22.7691,-0.22319990303367376,g2_to_g1
PSMB5,PSMB7,22.2372,-1.844193011522293,g1_to_g2
PSMB7,PSMB5,22.2372,-2.570039838552475,g2_to_g1
PSMB5,PSMB1,21.86705,-0.34868860244750977,g1_to_g2
UBALD1,UBALD2,64.02265,0.08732877485454082,g1_to_g2
PLPP5,PLPPR1,20.93765,0.0,g2_to_g1
PLPP1,PLPPR1,26.3922,0.0,g2_to_g1
PSMB6,PSMB11,26.6869,-0.16313020698726177,g2_to_g1
PSMB8,PSMB11,43.4783,-0.16313020698726177,g2_to_g1
PSMB9,PSMB11,25.2785,-0.16313020698726177,g2_to_g1
PSMB10,PSMB11,23.0879,-0.16313020698726177,g2_to_g1
PSMB7,PSMB11,24.30205,-0.16313020698726177,g2_to_g1
NNMT,INMT,52.7516,0.03941715508699417,g2_to_g1
PNMT,INMT,34.9048,1.2239981442689896,g2_to_g1
PPP1R3E,PPP1R3D,35.3364,-0.52573312073946,g1_to_g2
PPP1R3D,PPP1R3E,35.3364,0.8002160303294659,g2_to_g1
PPP1R3E,PPP1R3G,25.5101,-0.11079949419945478,g1_to_g2
APOBEC3H,APOBEC1,20.8588,-0.05477043194696307,g2_to_g1
APOBEC3A,APOBEC1,22.6929,6.017887924332172,g2_to_g1
ADCY1,ADCY8,32.5059,-0.06886074505746365,g1_to_g2
ADCY1,ADCY6,39.28345,0.6057186797261238,g1_to_g2
ADCY1,ADCY3,31.6433,0.6005124598741531,g1_to_g2
ADCY3,ADCY1,31.6433,-0.4647667817771435,g2_to_g1
ADCY1,ADCY4,34.71215,-0.6390355117619038,g1_to_g2
ADCY4,ADCY1,34.71215,0.14856624603271484,g2_to_g1
ADCY1,ADCY7,34.754,-0.11393063142895699,g1_to_g2
ADCY7,ADCY1,34.754,-0.8099385499954224,g2_to_g1
ADCY1,ADCY5,38.45625,-0.06759485276415944,g1_to_g2
TECR,TECRL,47.41245,-0.06866471283137798,g2_to_g1
NEDD9,EFS,24.74705,-0.05453481897711754,g2_to_g1
CLEC7A,KLRF2,20.42285,-0.3414835575968027,g1_to_g2
CLEC7A,CLEC1B,26.92925,-0.12751763686537743,g1_to_g2
CLEC7A,KLRB1,20.80795,-0.013887584209442139,g1_to_g2
KLRB1,CLEC7A,20.80795,-0.4009235631674528,g2_to_g1
CLEC7A,KLRD1,24.5697,3.6738350093364716,g1_to_g2
KLRD1,CLEC7A,24.5697,-0.4009235631674528,g2_to_g1
CLEC7A,KLRC1,23.7702,-0.15507801622152328,g1_to_g2
KLRC1,CLEC7A,23.7702,0.35851060040295124,g2_to_g1
CLEC7A,KLRF1,20.94395,-0.602022647857666,g1_to_g2
KLRF1,CLEC7A,20.94395,7.105074064806104,g2_to_g1
CLEC7A,KLRG1,21.48105,4.533416271209717,g1_to_g2
KLRG1,CLEC7A,21.48105,-0.03359772637486458,g2_to_g1
CLEC7A,CLEC12B,26.4676,-0.19018018525093794,g1_to_g2
CLEC7A,CLEC12A,21.9021,-0.7130669951438904,g1_to_g2
CLEC12A,CLEC7A,21.9021,-0.4009235631674528,g2_to_g1
CLEC7A,CLEC5A,20.1406,-0.14786646887660027,g1_to_g2
CLEC7A,CLEC2B,20.444,1.2012601727619767,g1_to_g2
CLEC2B,CLEC7A,20.444,-0.4009235631674528,g2_to_g1
SMAD7,SMAD4,20.5871,0.5067127794027328,g1_to_g2
SMAD4,SMAD7,20.5871,4.43538961187005,g2_to_g1
SMAD7,SMAD6,47.3445,-0.7834629416465759,g1_to_g2
SMAD7,SMAD9,24.9125,-0.3078056871891022,g1_to_g2
SMAD9,SMAD7,24.9125,-1.08844580873847,g2_to_g1
SMAD7,SMAD5,24.28895,-0.07224738597869873,g1_to_g2
SMAD5,SMAD7,24.28895,1.2380989529192448,g2_to_g1
SMAD7,SMAD1,24.5139,-0.9591133743524551,g1_to_g2
SMAD1,SMAD7,24.5139,1.1711457706987858,g2_to_g1
SMAD7,SMAD3,24.9119,1.51920934766531,g1_to_g2
SMAD3,SMAD7,24.9119,2.506874892860651,g2_to_g1
MAP7D3,MAP7,20.4325,0.1427120864391327,g1_to_g2
MAP7D3,MAP7D2,21.55165,-0.1275823600590229,g1_to_g2
CMTM5,CMTM3,29.4375,-0.37661121040582657,g1_to_g2
CMTM3,CMTM5,29.4375,0.0,g2_to_g1
CMTM5,PLP2,20.467,-0.6042392626404762,g1_to_g2
PLP2,CMTM5,20.467,0.0,g2_to_g1
GALNT7,GALNT1,38.2418,0.5686855595558882,g2_to_g1
GALNT11,GALNT1,39.4869,-0.794549198821187,g2_to_g1
GALNT12,GALNT1,40.5414,0.07912647165358067,g2_to_g1
GALNT3,GALNT1,40.08735,1.0953991692513227,g2_to_g1
GALNT2,GALNT1,40.53555,-1.8960805851966143,g2_to_g1
GALNT10,GALNT1,40.6779,0.10197087191045284,g2_to_g1
GALNT4,GALNT1,41.87625,0.023147445637732744,g2_to_g1
GALNT18,GALNT1,30.9272,-0.8059892375022173,g2_to_g1
GALNT6,GALNT1,41.7785,0.11854041181504726,g2_to_g1
DEFB131B,DEFB132,21.0902,0.0,g2_to_g1
GCNT1,GCNT2,35.21525,-0.9751860201358795,g1_to_g2
GCNT1,GCNT3,50.35315,-0.16423273153486662,g1_to_g2
GCNT1,GCNT7,29.591,-0.04383211116146413,g1_to_g2
GCNT7,GCNT1,29.591,-0.5772690661251545,g2_to_g1
GCNT1,GCNT4,39.078,-0.004698675125837326,g1_to_g2
GCNT4,GCNT1,39.078,-1.0818960554897785,g2_to_g1
ITPRIP,ITPRIPL1,28.67665,1.523936077952385,g1_to_g2
ITPRIPL1,ITPRIP,28.67665,-0.5017091445624828,g2_to_g1
DCAF12,DCAF12L1,60.70595,-0.06240730546414852,g2_to_g1
TLE1,TLE4,86.4553,0.10366066172719002,g1_to_g2
TLE4,TLE1,86.4553,-0.7725985795259476,g2_to_g1
TLE1,TLE3,80.3119,0.789558008313179,g1_to_g2
TLE1,TLE5,40.799,-1.041687585413456,g1_to_g2
TLE1,TLE2,68.36285,-0.5467702597379684,g1_to_g2
TLE2,TLE1,68.36285,-1.7011767774820328,g2_to_g1
TLE1,TLE7,25.49885,-0.1067996434867382,g1_to_g2
TLE1,TLE6,21.7857,1.3764670118689537,g1_to_g2
TBC1D8,TBC1D8B,52.49595,-0.5719462782144547,g2_to_g1
TBC1D9B,TBC1D8B,49.2423,-0.6145097464323044,g2_to_g1
AP1G2,AP1G1,60.1439,0.45618485985323787,g1_to_g2
AP1G1,AP1G2,60.1439,-1.844723328948021,g2_to_g1
AP1G2,AP2A1,24.37055,-0.023922715336084366,g1_to_g2
AP2A1,AP1G2,24.37055,-1.3410807698965073,g2_to_g1
AP1G2,AP2A2,25.25955,0.4984583780169487,g1_to_g2
AP2A2,AP1G2,25.25955,0.9884530454874039,g2_to_g1
AP1G2,AP4E1,20.8879,-0.0414273776113987,g1_to_g2
AP4E1,AP1G2,20.8879,0.13130152225494385,g2_to_g1
HSBP1L1,HSBP1,29.33855,0.6281467080116272,g1_to_g2
HSBP1,HSBP1L1,29.33855,0.742104385048151,g2_to_g1
PRB2,PRB1,72.3072,0.0,g1_to_g2
PRB2,PRB3,59.3572,-0.23908313363790512,g1_to_g2
PRB2,PRB4,60.65285,0.0,g1_to_g2
PRB2,PRH2,43.8253,,g1_to_g2
PZP,A2ML1,35.90245,0.0,g2_to_g1
C3,A2ML1,22.10775,0.0,g2_to_g1
CD109,A2ML1,27.11305,0.0,g2_to_g1
A2M,A2ML1,38.8679,0.0,g2_to_g1
RAB11FIP2,RAB11FIP5,23.83405,0.1516701579093933,g1_to_g2
RAB11FIP5,RAB11FIP2,23.83405,1.7707699909806252,g2_to_g1
RAB11FIP2,RAB11FIP1,29.3749,0.990965262055397,g1_to_g2
RAB11FIP1,RAB11FIP2,29.3749,-0.26184355467557907,g2_to_g1
LONP2,LONP1,32.58195,0.9024219810962677,g1_to_g2
HMX3,HOXA9,20.7283,-0.1318858340382576,g1_to_g2
HOXA9,HMX3,20.7283,-0.07271003164350986,g2_to_g1
HMX3,HMX2,35.22945,-0.27042256761342287,g1_to_g2
HMX2,HMX3,35.22945,-0.07271003164350986,g2_to_g1
SULT1B1,SULT1A2,53.80725,1.7407270843395963,g1_to_g2
SULT1B1,SULT1A1,53.46885,0.14025315642356873,g1_to_g2
SULT1A1,SULT1B1,53.46885,0.6646333485841751,g2_to_g1
SULT1A3,SULT1B1,52.79205,-0.14264294505119324,g2_to_g1
SULT1A4,SULT1B1,52.79205,1.0357141643762589,g2_to_g1
SULT1B1,SULT1C3,49.3421,-0.08806180581450462,g1_to_g2
SULT1B1,SULT6B1,30.3881,-0.0821352619677782,g1_to_g2
SULT1B1,SULT1C4,53.1826,-0.13986197113990784,g1_to_g2
SULT1B1,SULT2B1,33.34365,1.1885728389024734,g1_to_g2
SULT1B1,SULT1C2,53.3784,-0.04392365738749504,g1_to_g2
SULT1B1,SULT2A1,38.568,-0.03674999065697193,g1_to_g2
SULT1B1,SULT4A1,33.80755,-0.1327930400148034,g1_to_g2
SULT1B1,SULT1E1,55.2549,-0.046370130963623524,g1_to_g2
FGD3,FGD2,35.45355,-0.11657731980085373,g1_to_g2
FGD2,FGD3,35.45355,-0.02507178485393524,g2_to_g1
FGD3,FGD1,40.5332,-0.6111291870474815,g1_to_g2
FGD1,FGD3,40.5332,-0.4617476165294647,g2_to_g1
FGD3,FGD4,35.68455,-0.6987168565392494,g1_to_g2
FAM53B,FAM53C,25.8336,-0.3453437089920044,g1_to_g2
FAM53C,FAM53B,25.8336,-0.08543245494365692,g2_to_g1
FAM53B,FAM53A,25.87585,-0.06475001573562622,g1_to_g2
ADNP2,ADNP,22.93265,0.03369704261422157,g1_to_g2
ADNP,ADNP2,22.93265,1.3795659840106964,g2_to_g1
CSNK2A1,CSNK2A2,78.51295,0.5543440878391266,g1_to_g2
CSNK2A2,CSNK2A1,78.51295,1.5519267590134405,g2_to_g1
MCHR1,PRLHR,20.4816,-0.05579155124723911,g2_to_g1
CRK,CRKL,61.28515,0.7085560858249664,g1_to_g2
CRKL,CRK,61.28515,-0.5625642240047455,g2_to_g1
PARD6G,PARD6B,56.9535,-1.2048628628253937,g1_to_g2
PARD6B,PARD6G,56.9535,-0.058658666908741,g2_to_g1
PARD6G,PARD6A,50.57895,-1.498950518667698,g1_to_g2
PARD6A,PARD6G,50.57895,-0.8825470358133316,g2_to_g1
BIN2,AMPH,28.23705,-0.41922295093536377,g2_to_g1
BIN1,AMPH,46.87785,-0.41922295093536377,g2_to_g1
KCTD15,KCTD8,20.8966,-0.17425652220845222,g2_to_g1
OAT,ETNPPL,22.90825,-0.27942363917827606,g1_to_g2
OAT,ABAT,20.74785,-0.07139597833156586,g1_to_g2
ABAT,OAT,20.74785,-1.6427597105503082,g2_to_g1
OAT,PHYKPL,24.75065,-1.1394028922077268,g1_to_g2
PHYKPL,OAT,24.75065,1.4796259105205536,g2_to_g1
OAT,AGXT2,25.9741,-0.034764111042022705,g1_to_g2
ADAMTS17,ADAMTS12,27.19145,-0.17025463962636422,g2_to_g1
ADAMTS10,ADAMTS12,29.60565,-0.17025463962636422,g2_to_g1
ADAMTS6,ADAMTS12,32.20315,-0.17025463962636422,g2_to_g1
RB1,RBL2,25.911,-0.28611429035663605,g1_to_g2
RBL2,RB1,25.911,-2.8711414486169815,g2_to_g1
WSB1,WSB2,48.9905,0.4749681146349758,g1_to_g2
WSB2,WSB1,48.9905,0.38621386140584946,g2_to_g1
MPV17L,MPV17L2,22.40195,-1.592434048652649,g1_to_g2
MPV17L2,MPV17L,22.40195,0.8444075584411621,g2_to_g1
MPV17L,MPV17,24.8029,-1.8989202789962292,g1_to_g2
MPV17,MPV17L,24.8029,0.08136549592018127,g2_to_g1
ADARB1,ADAD2,20.73585,-0.14064441993832588,g1_to_g2
ADARB1,ADAT1,21.1951,-0.11841465532779694,g1_to_g2
ADAT1,ADARB1,21.1951,-0.4479893147945404,g2_to_g1
ADARB1,ADAD1,20.71535,-0.15713662467896938,g1_to_g2
ADARB1,ADAR,24.55205,1.0156878288835287,g1_to_g2
BCAT1,BCAT2,55.2732,1.0343540608882904,g1_to_g2
BCAT2,BCAT1,55.2732,-1.1875463873147964,g2_to_g1
PHKA1,PHKA2,69.00085,1.1478654239326715,g1_to_g2
PHKA2,PHKA1,69.00085,-0.8288082778453827,g2_to_g1
PHKA1,PHKB,33.95845,1.0033967783674598,g1_to_g2
PHKB,PHKA1,33.95845,-0.6716532707214355,g2_to_g1
WBP1L,WBP1,31.7142,0.47522611916065216,g1_to_g2
WBP1,WBP1L,31.7142,-0.2917559817433357,g2_to_g1
HSPD1,CCT6A,20.86355,-0.9903067648410797,g2_to_g1
DHRS4,HSD11B1,23.87405,-1.4573674947023392,g1_to_g2
HSD11B1,DHRS4,23.87405,-1.3524749726057053,g2_to_g1
DHRS4,DHRS11,20.469,-0.5066692978143692,g1_to_g2
DHRS11,DHRS4,20.469,0.246563121676445,g2_to_g1
DHRS4,RDH8,23.1627,0.0,g1_to_g2
DHRS4,DHRS2,59.49895,-0.9553408920764923,g1_to_g2
DHRS2,DHRS4,59.49895,-0.5923847109079361,g2_to_g1
DHRS4L2,DHRS4,79.07465,-0.9274878948926926,g2_to_g1
STK38L,STK38,86.97535,-1.485940270125866,g1_to_g2
STK38,STK38L,86.97535,-0.19062793860211968,g2_to_g1
COX7B,COX7B2,69.5679,-0.02222336269915104,g2_to_g1
NIPSNAP2,NIPSNAP1,68.7728,0.37676531076431274,g1_to_g2
NIPSNAP1,NIPSNAP2,68.7728,0.43437159061431885,g2_to_g1
NIPSNAP2,NIPSNAP3B,23.01255,-1.0198064967989922,g1_to_g2
NIPSNAP2,NIPSNAP3A,23.01255,-0.1306598111987114,g1_to_g2
NIPSNAP3A,NIPSNAP2,23.01255,-0.9132165312767029,g2_to_g1
SLC15A3,SLC15A5,21.20695,-0.03325274959206581,g2_to_g1
EMB,NPTN,20.33295,0.04682894051074982,g1_to_g2
NPTN,EMB,20.33295,2.5861410722136497,g2_to_g1
SCD5,SCD,55.83185,-0.05820568650960922,g1_to_g2
SCD,SCD5,55.83185,-0.317485511302948,g2_to_g1
ZDHHC15,ZDHHC3,24.3006,0.13237551599740982,g1_to_g2
ZDHHC3,ZDHHC15,24.3006,-0.469091166742146,g2_to_g1
ZDHHC15,ZDHHC12,21.14495,-1.764784350991249,g1_to_g2
ZDHHC12,ZDHHC15,21.14495,-0.469091166742146,g2_to_g1
ZDHHC15,ZDHHC2,54.9293,0.058854575268924236,g1_to_g2
ZDHHC2,ZDHHC15,54.9293,-0.469091166742146,g2_to_g1
ZDHHC15,ZDHHC7,21.4387,0.5608624517917633,g1_to_g2
ZDHHC7,ZDHHC15,21.4387,-0.469091166742146,g2_to_g1
ATP9B,ATP8A1,25.87765,-0.1870460882782936,g1_to_g2
ATP8A1,ATP9B,25.87765,0.05960189178586006,g2_to_g1
ATP9B,ATP11B,26.68255,0.5716458559036255,g1_to_g2
ATP11B,ATP9B,26.68255,0.449471578001976,g2_to_g1
ATP9B,ATP10B,24.82305,0.0,g1_to_g2
ATP9B,ATP10A,23.77675,0.7601301036775112,g1_to_g2
ATP10A,ATP9B,23.77675,-1.8426461666822433,g2_to_g1
ATP9B,ATP11C,26.0122,0.03138400265015662,g1_to_g2
ATP9B,ATP10D,24.14715,0.506337359547615,g1_to_g2
ATP10D,ATP9B,24.14715,0.004225082695484161,g2_to_g1
ATP9B,ATP8B2,29.0214,0.5723094418644905,g1_to_g2
ATP8B2,ATP9B,29.0214,0.1272303555160761,g2_to_g1
ATP9B,ATP8B4,27.5433,-1.4562675869092345,g1_to_g2
ATP8B4,ATP9B,27.5433,0.03528323769569397,g2_to_g1
ATP9B,ATP8B3,24.28785,0.6224638968706131,g1_to_g2
ATP8B3,ATP9B,24.28785,-1.687773510813713,g2_to_g1
TACC2,TACC1,24.6706,-0.4299798756837845,g1_to_g2
TACC1,TACC2,24.6706,-0.08853696100413799,g2_to_g1
MGST1,PTGES,36.48555,-0.33537648618221283,g1_to_g2
ELOVL7,ELOVL1,57.50075,0.3106953129172325,g1_to_g2
ELOVL1,ELOVL7,57.50075,0.7456069886684418,g2_to_g1
ELOVL7,ELOVL5,34.516,-0.2689842293038964,g1_to_g2
ELOVL5,ELOVL7,34.516,0.11114370822906494,g2_to_g1
ELOVL7,ELOVL2,37.80715,-0.4528263434767723,g1_to_g2
ELOVL7,ELOVL4,41.13495,0.10925689339637756,g1_to_g2
ELOVL4,ELOVL7,41.13495,-0.25298476964235306,g2_to_g1
ELOVL7,ELOVL3,23.23975,0.8669465258717537,g1_to_g2
ELOVL7,ELOVL6,26.0297,0.19815918803215027,g1_to_g2
ELOVL6,ELOVL7,26.0297,-1.2202480733394623,g2_to_g1
TCL1A,TCL1B,29.0228,-0.3639441952109337,g1_to_g2
CPD,CPXM2,22.93075,-0.10804693773388863,g1_to_g2
CPD,CPN1,30.38905,-0.12647762894630432,g1_to_g2
CPD,CPXM1,24.10525,-0.5622438713908195,g1_to_g2
CPXM1,CPD,24.10525,-0.5366328209638596,g2_to_g1
CPD,CPM,29.07425,0.12568458914756775,g1_to_g2
CPM,CPD,29.07425,-0.41828005015850067,g2_to_g1
CPD,CPE,30.3739,-0.6863855719566345,g1_to_g2
KLF3,KLF4,21.4408,-0.6045912355184555,g1_to_g2
KLF4,KLF3,21.4408,-0.44864794611930847,g2_to_g1
KLF3,KLF9,21.6904,0.9002961814403534,g1_to_g2
KLF9,KLF3,21.6904,-0.556828498840332,g2_to_g1
KLF3,KLF1,23.21,-0.882366493344307,g1_to_g2
KLF3,KLF7,26.0812,0.0275169275701046,g1_to_g2
KLF7,KLF3,26.0812,-0.8705037236213684,g2_to_g1
KLF3,KLF13,21.02355,1.64686930924654,g1_to_g2
KLF13,KLF3,21.02355,1.1630703806877136,g2_to_g1
KLF3,KLF2,25.43375,1.6141637191176414,g1_to_g2
KLF2,KLF3,25.43375,-2.880801498889923,g2_to_g1
NAA20,NAA11,29.45515,-0.06613260693848133,g2_to_g1
ITGA1,ITGA4,21.53345,0.22443827986717224,g1_to_g2
ITGA4,ITGA1,21.53345,1.1518212109804153,g2_to_g1
ITGA1,ITGAD,25.64255,-0.22860604524612427,g1_to_g2
ITGA1,ITGA10,34.954,-0.4075785204768181,g1_to_g2
ITGA10,ITGA1,34.954,-0.9486852139234543,g2_to_g1
ITGA1,ITGAV,20.36685,1.6877094358205795,g1_to_g2
ITGAV,ITGA1,20.36685,0.5132643133401871,g2_to_g1
ITGA1,ITGA7,20.905,1.1714039593935013,g1_to_g2
ITGA1,ITGAL,25.71345,0.9910343289375305,g1_to_g2
