dep_gene,paralog_gene,mean_identical_score,delta_z,group,empirical_pval,empirical_fdr,rank,rank_pct,n_perturbations
CHD4,CHD2,21.24065,0.7505251623373992,Non-significant background,0.30529897909577053,0.8488173268737531,349,21.677018633540374,2057.0
DDX6,DDX10,21.3681,0.7480468949337208,Non-significant background,0.12591152163344677,0.6948662780716575,350,21.73913043478261,2057.0
ZNF100,ZNF431,56.7609,0.747450675226859,Non-significant background,0.32620320855614976,0.8637449384955358,351,21.801242236024844,2057.0
HLA-C,MICA,26.1365,0.743124151341788,Non-significant background,0.23821098687408848,0.8087287766432151,352,21.86335403726708,2057.0
DHX15,DHX16,41.2637,0.7423529609388441,Non-significant background,0.2022362664073894,0.7826932425862907,353,21.92546583850932,2057.0
EEF2,GFM2,20.69575,0.7420984741231991,Non-significant background,0.15216334467671366,0.7291160265759197,354,21.987577639751553,2057.0
DHX8,DHX35,35.65015,0.7408274029202144,Non-significant background,0.17258142926592124,0.7612495921044745,355,22.049689440993788,2057.0
SLC7A5,SLC7A11,44.64445,0.7348222125264487,Non-significant background,0.1861934856587263,0.7706208532404868,356,22.111801242236027,2057.0
DHX36,DHX40,23.5541,0.7329417557686294,Non-significant background,0.2829363150218765,0.8358302150187544,357,22.17391304347826,2057.0
KAT5,KAT6B,23.601705,0.7308831985502123,Non-significant background,0.26981040350024305,0.8336119479590047,358,22.236024844720497,2057.0
MCM3,MCM5,29.77025,0.7288377078574731,Non-significant background,0.1750121536217793,0.7618214227839896,359,22.29813664596273,2057.0
EIF4A1,DDX28,23.3005,0.7281516133863671,Non-significant background,0.1925133689839572,0.7748663101604278,360,22.36024844720497,2057.0
NUBP2,NUBP1,46.34225,0.7261787797110754,Non-significant background,0.20320855614973263,0.7826932425862907,361,22.422360248447205,2057.0
MCM6,MCM2,26.0313,0.7243482452227709,Non-significant background,0.12980068060281963,0.6948662780716575,362,22.48447204968944,2057.0
MCM3,MCM4,26.3601,0.7232690755448223,Non-significant background,0.07875546912980068,0.6125425376762275,363,22.546583850931675,2057.0
PPP1CB,PPP2CB,44.6899,0.7200340903834055,Non-significant background,0.22459893048128343,0.7912379286407262,364,22.60869565217391,2057.0
RPL36AL,RPL36A,99.0566,0.719423616879594,Non-significant background,0.21147301895964998,0.7826932425862907,365,22.67080745341615,2057.0
DHX15,DHX36,24.7492,0.7167527917174434,Non-significant background,0.16334467671366068,0.7471162770141866,366,22.732919254658384,2057.0
EEF2,GFM1,22.099,0.7147106512688921,Non-significant background,0.10549343704423918,0.670009779645852,367,22.795031055900623,2057.0
DCUN1D5,DCUN1D2,28.28145,0.7144405697685999,Non-significant background,0.22119591638308217,0.7896350895271891,368,22.857142857142858,2057.0
VPS37C,VPS37B,35.74005,0.7139547643093649,Non-significant background,0.2620320855614973,0.831996753930309,369,22.919254658385093,2057.0
MCM4,MCM8,25.25415,0.7132608209984428,Non-significant background,0.2177929022848809,0.7879228188173795,370,22.981366459627328,2057.0
CBX1,CBX3,71.19775,0.7122751351428824,Non-significant background,0.08945065629557608,0.6372369762649447,371,23.043478260869566,2057.0
USP7,USP48,20.5162,0.7119733787594585,Non-significant background,0.15021876519202723,0.7284705179492886,372,23.1055900621118,2057.0
CHMP5,CHMP4C,23.03095,0.7114859797763253,Non-significant background,0.23869713174526008,0.8087287766432151,373,23.167701863354036,2057.0
DHX36,YTHDC2,27.9921,0.7077183345110591,Non-significant background,0.14000972289742344,0.7000486144871172,374,23.229813664596275,2057.0
CDC20,FZR1,38.7111,0.7024691387190731,Non-significant background,0.26981040350024305,0.8336119479590047,375,23.29192546583851,2057.0
MAGOH,MAGOHB,97.9637,0.700195750987388,Aneuploidy vulnerability,0.19105493437044238,0.7728604129055584,376,23.354037267080745,2057.0
MKRN1,MKRN2,42.32215,0.6997261474190981,Non-significant background,0.25668449197860965,0.8296548371414681,377,23.41614906832298,2057.0
CCT4,CCT2,29.79555,0.6988616277257604,Non-significant background,0.13563441905687895,0.7000486144871172,378,23.47826086956522,2057.0
CHMP2A,CHMP1B,29.0654,0.6972920710451628,Non-significant background,0.24161400097228974,0.8087287766432151,379,23.540372670807457,2057.0
DHX8,DHX57,20.18935,0.6958232821999203,Non-significant background,0.18716577540106952,0.7726587138351844,380,23.60248447204969,2057.0
DHX15,DHX57,24.34615,0.6956919731674801,Non-significant background,0.18813806514341275,0.7727099104104452,381,23.664596273291927,2057.0
CSNK1A1,CSNK1G3,43.6049,0.6953017586637118,Non-significant background,0.2552260573650948,0.828455549108473,382,23.72670807453416,2057.0
E2F6,E2F2,32.15875,0.6931435184445395,Non-significant background,0.22508507535245503,0.7912379286407262,383,23.788819875776397,2057.0
MOG,ERMAP,23.6923,0.6908595957323362,Non-significant background,0.20855614973262032,0.7826932425862907,384,23.850931677018632,2057.0
SRSF7,SRSF9,32.2883,0.6877304597697947,Non-significant background,0.21633446767136608,0.7879228188173795,385,23.91304347826087,2057.0
MRPL13,RPL13A,22.6698,0.6874875033684417,Non-significant background,0.15313563441905687,0.7294330515227265,386,23.975155279503102,2057.0
TSPYL5,TSPYL4,41.6371,0.6836684447362882,Non-significant background,0.318424890617404,0.8637449384955358,387,24.03726708074534,2057.0
HSF1,HSF2,36.4335,0.6822127522315954,Non-significant background,0.18862421001458435,0.7727353132912997,388,24.099378881987576,2057.0
LONP1,LONP2,32.58195,0.6809802426179068,Non-significant background,0.2912007778317939,0.843971717094826,389,24.161490683229815,2057.0
DHX33,DHX8,33.6232,0.6735671460030412,Non-significant background,0.25668449197860965,0.8296548371414681,390,24.22360248447205,2057.0
UBE2L3,UBE2D1,40.5535,0.6695275279787292,Non-significant background,0.1861934856587263,0.7706208532404868,391,24.285714285714285,2057.0
RTEL1,BRIP1,23.0771,0.6676314736378952,Non-significant background,0.19543023821098687,0.7749819791125342,392,24.347826086956523,2057.0
UBE2L3,UBE2E3,30.57595,0.6620803294199253,Non-significant background,0.1482741857073408,0.7255970789933698,393,24.40993788819876,2057.0
COPS5,PSMD14,29.54415,0.6614070082117521,Non-significant background,0.21293145357316481,0.7826932425862907,394,24.472049689440993,2057.0
INO80,SMARCA5,24.37665,0.6534371005046532,Non-significant background,0.18376276130286825,0.7664716209782847,395,24.53416149068323,2057.0
PPIL2,PPWD1,23.7768,0.6501376215547938,Non-significant background,0.26883811375789984,0.8336119479590047,396,24.596273291925467,2057.0
GRSF1,HNRNPH2,32.1133,0.6424256166327882,Non-significant background,0.180359747204667,0.7663871333657429,397,24.658385093167706,2057.0
DDX49,DDX28,22.16065,0.6405939995367272,Non-significant background,0.21973748176956734,0.7879228188173795,398,24.720496894409937,2057.0
RPUSD4,RPUSD3,25.0559,0.6389537341380065,Non-significant background,0.21633446767136608,0.7879228188173795,399,24.782608695652176,2057.0
WBP1L,WBP1,31.7142,0.6355722132865169,Non-significant background,0.3349538162372387,0.8637449384955358,400,24.84472049689441,2057.0
MCM4,MCM7,27.2804,0.6345102201053583,Non-significant background,0.10160427807486631,0.6622788975730153,401,24.90683229813665,2057.0
TFDP1,TFDP2,60.38715,0.6323172437799283,Non-significant background,0.3359261059795819,0.8637449384955358,402,24.96894409937888,2057.0
ASF1B,ASF1A,70.44505,0.6312267720109758,Non-significant background,0.21293145357316481,0.7826932425862907,403,25.03105590062112,2057.0
AP2S1,AP4S1,43.3588,0.6297647129710114,Non-significant background,0.29314535731648034,0.843971717094826,404,25.09316770186335,2057.0
DDX20,DDX6,20.68915,0.6265878992522597,Non-significant background,0.33252309188138063,0.8637449384955358,405,25.15527950310559,2057.0
EIF2S3,EEF1A1,25.48475,0.6256282263170552,Non-significant background,0.16723383568303354,0.7541918079823081,406,25.217391304347824,2057.0
DDX21,EIF4A3,23.7455,0.6234060276658573,Non-significant background,0.1225085075352455,0.6948662780716575,407,25.279503105590063,2057.0
NAA15,NAA16,70.52035,0.6223861523263088,Non-significant background,0.15119105493437043,0.7287952049231629,408,25.341614906832294,2057.0
DDX19A,EIF4A2,35.71005,0.6213304908228441,Non-significant background,0.29363150218765194,0.843971717094826,409,25.403726708074537,2057.0
TSSK3,PRKAA1,25.11715,0.6206455623876269,Non-significant background,0.27807486631016043,0.8336119479590047,410,25.465838509316768,2057.0
DHX33,DHX9,20.477,0.6194397307966554,Non-significant background,0.0636849781234808,0.589269050452897,411,25.527950310559007,2057.0
KLF7,KLF13,22.72465,0.6178330212335931,Non-significant background,0.2809917355371901,0.8345845072881443,412,25.59006211180124,2057.0
DNAJA1,DNAJA3,27.61335,0.6177221593882786,Non-significant background,0.19494409333981527,0.7749819791125342,413,25.65217391304348,2057.0
CA5A,CA8,33.29845,0.6175016415296891,Non-significant background,0.2542537676227516,0.828455549108473,414,25.71428571428571,2057.0
SS18L2,SS18L1,34.9026,0.6147957204653104,Non-significant background,0.27758872143898883,0.8336119479590047,415,25.77639751552795,2057.0
CCNK,CCNT2,20.2657,0.6132408732531267,Non-significant background,0.29995138551288286,0.8472311064486692,416,25.838509316770185,2057.0
RTEL1,DDX11,20.1346,0.6110729071388551,Non-significant background,0.17744287797763733,0.7618214227839896,417,25.900621118012424,2057.0
PPP2CA,PPP2CB,97.411,0.6031956649855326,Aneuploidy vulnerability,0.26689353427321344,0.8336119479590047,418,25.962732919254663,2057.0
DDB1,CPSF1,20.4125,0.6030958397783885,Non-significant background,0.1964025279533301,0.77501977942368,419,26.024844720496898,2057.0
DDX19A,DDX24,20.3512,0.6013330110699076,Non-significant background,0.15508021390374332,0.7321969043549171,420,26.08695652173913,2057.0
ATP6V1A,ATP5F1B,21.0666,0.6012263087376337,Non-significant background,0.1443850267379679,0.7087191861223424,421,26.149068322981368,2057.0
U2AF1,ZRSR2,32.45505,0.6004772819770893,Non-significant background,0.21973748176956734,0.7879228188173795,422,26.211180124223603,2057.0
YPEL1,YPEL3,77.55715,0.5998765113758171,Non-significant background,0.4360719494409334,0.8999081726354453,423,26.27329192546583,2057.0
BRIP1,RTEL1,23.0771,0.5943611706735208,Non-significant background,0.24064171122994651,0.8087287766432151,424,26.335403726708073,2057.0
ATP2A2,ATP2B1,27.1353,0.593731329332046,Non-significant background,0.2829363150218765,0.8358302150187544,425,26.39751552795031,2057.0
RCOR1,RCOR3,53.2149,0.5928277181196582,Non-significant background,0.3048128342245989,0.8488173268737531,426,26.459627329192543,2057.0
HSPA8,HSPA4L,29.5907,0.592735899595219,Non-significant background,0.12445308701993194,0.6948662780716575,427,26.521739130434785,2057.0
MEX3A,MEX3B,46.19085,0.5922102264117011,Non-significant background,0.2241127856101118,0.7912379286407262,428,26.583850931677016,2057.0
DCAF6,WDTC1,23.76915,0.5920319241480133,Non-significant background,0.32717549829849296,0.8637449384955358,429,26.645962732919255,2057.0
SRSF3,SRSF5,32.74305,0.5916932872197497,Non-significant background,0.27807486631016043,0.8336119479590047,430,26.70807453416149,2057.0
MCM3,MCM8,21.8529,0.5904953991310722,Non-significant background,0.2664073894020418,0.8336119479590047,431,26.77018633540373,2057.0
KLF7,KLF3,26.0812,0.589310252919383,Non-significant background,0.3709285367039378,0.8777970304424462,432,26.83229813664596,2057.0
CCNA2,CCND3,21.23605,0.5867581323660704,Non-significant background,0.32766164316966456,0.8637449384955358,433,26.8944099378882,2057.0
SLC25A3,SLC25A26,21.82705,0.5835641597557659,Non-significant background,0.27321341759844436,0.8336119479590047,434,26.956521739130434,2057.0
PGAM1,BPGM,53.4164,0.5826578526971264,Non-significant background,0.385512882839086,0.8777970304424462,435,27.018633540372672,2057.0
ARIH1,ARIH2,32.6929,0.5806674288261101,Non-significant background,0.24744773942634904,0.8213447607387002,436,27.080745341614907,2057.0
CPSF6,CPSF7,49.3444,0.5801468447786371,Non-significant background,0.37530384054448224,0.8777970304424462,437,27.142857142857142,2057.0
HNRNPH1,HNRNPF,74.88445,0.5780508969525953,Aneuploidy vulnerability,0.1327175498298493,0.6960106033422063,438,27.204968944099377,2057.0
DHX15,DHX29,23.85985,0.5727492949130748,Non-significant background,0.2722411278561011,0.8336119479590047,439,27.267080745341616,2057.0
TMED2,TMED3,30.1878,0.5706279320864502,Non-significant background,0.25085075352455033,0.8242239044378082,440,27.32919254658385,2057.0
KIF14,KIF13B,20.8954,0.5649050108515956,Non-significant background,0.35391346621293146,0.8671818684726669,441,27.39130434782609,2057.0
PTPMT1,DUSP3,21.2801,0.5643797675254456,Non-significant background,0.37578998541565384,0.8777970304424462,442,27.45341614906832,2057.0
IMPDH2,GMPR,25.4314,0.5618420950160993,Non-significant background,0.2989790957705396,0.8472311064486692,443,27.51552795031056,2057.0
CCNL1,CCNT2,21.2615,0.5612778754887777,Non-significant background,0.3257170636849781,0.8637449384955358,444,27.577639751552795,2057.0
DDX24,DDX19A,20.3512,0.5604675248940262,Non-significant background,0.22216820612542537,0.7912379286407262,445,27.639751552795033,2057.0
UBQLN4,UBQLN2,56.18305,0.5579643964664925,Non-significant background,0.233835683033544,0.7993109335116896,446,27.701863354037265,2057.0
PSMD7,COPS6,22.73475,0.5557920907126364,Non-significant background,0.27758872143898883,0.8336119479590047,447,27.763975155279503,2057.0
EEF1G,CLIC1,20.92255,0.5546787442680056,Non-significant background,0.2639766650461838,0.8336119479590047,448,27.82608695652174,2057.0
RAC3,RHOT2,24.91655,0.552233698094315,Non-significant background,0.13612056392805055,0.7000486144871172,449,27.888198757763977,2057.0
NFYB,DR1,28.3844,0.5519346963238279,Non-significant background,0.33738454059309675,0.8637449384955358,450,27.95031055900621,2057.0
AP2S1,AP3S2,35.44845,0.5508086938440903,Non-significant background,0.31259115216334465,0.8581814233433441,451,28.012422360248447,2057.0
ALYREF,CHTOP,25.41545,0.5508014692437895,Non-significant background,0.2396694214876033,0.8087287766432151,452,28.07453416149068,2057.0
MOK,MAPK12,25.046,0.5503007642104538,Non-significant background,0.22702965483714146,0.7945266177441829,453,28.13664596273292,2057.0
DDX46,EIF4A2,20.21335,0.5493839369369073,Non-significant background,0.3300923675255226,0.8637449384955358,454,28.19875776397516,2057.0
PSME2,PSME3,34.9208,0.5489050921761867,Non-significant background,0.11959163830821584,0.6901166224954391,455,28.26086956521739,2057.0
RPL7,RPL7L1,42.15525,0.5463993805855804,Non-significant background,0.2328633932912008,0.7993109335116896,456,28.322981366459626,2057.0
PPP4C,PPP3CC,31.78375,0.5457944986944454,Non-significant background,0.2552260573650948,0.828455549108473,457,28.385093167701864,2057.0
CCT4,CCT5,36.85195,0.5381913467336001,Non-significant background,0.13952357802625182,0.7000486144871172,458,28.4472049689441,2057.0
ZNF253,ZNF675,61.9272,0.537838251488027,Non-significant background,0.2620320855614973,0.831996753930309,459,28.509316770186334,2057.0
HNRNPU,HNRNPUL1,40.82295,0.5361858003627543,Non-significant background,0.2066115702479339,0.7826932425862907,460,28.57142857142857,2057.0
PDPK1,AKT1,25.6205,0.5361303960169674,Non-significant background,0.16723383568303354,0.7541918079823081,461,28.633540372670808,2057.0
MCM7,MCM9,22.7704,0.5350311767809742,Non-significant background,0.2401555663587749,0.8087287766432151,462,28.695652173913043,2057.0
AURKA,AURKB,56.57785,0.5343791124786874,Non-significant background,0.13417598444336412,0.7000486144871172,463,28.75776397515528,2057.0
ZNF574,ZNF181,20.21505,0.5336771559166731,Non-significant background,0.3500243072435586,0.865651512537833,464,28.819875776397513,2057.0
DLD,GSR,28.71455,0.5262398918697593,Non-significant background,0.18959649975692758,0.7727857331864643,465,28.88198757763975,2057.0
SNX15,RPS6KC1,24.1379,0.5231744719310365,Non-significant background,0.3869713174526009,0.8777970304424462,466,28.944099378881987,2057.0
PPIL4,PPIL3,23.49455,0.5220167018695299,Non-significant background,0.2659212445308702,0.8336119479590047,467,29.006211180124225,2057.0
PPP6C,PPP4C,62.0922,0.5203178928344758,Non-significant background,0.19543023821098687,0.7749819791125342,468,29.068322981366464,2057.0
DDX6,DDX28,22.94515,0.5199055313188775,Non-significant background,0.2717549829849295,0.8336119479590047,469,29.130434782608695,2057.0
DHX33,DHX40,32.6473,0.5197722406357254,Non-significant background,0.38210986874088476,0.8777970304424462,470,29.19254658385093,2057.0
PPP6C,PPP2CB,59.2859,0.5180357969835947,Non-significant background,0.2975206611570248,0.8472311064486692,471,29.25465838509317,2057.0
PEF1,PDCD6,34.5891,0.5097662700146564,Non-significant background,0.12834224598930483,0.6948662780716575,472,29.316770186335404,2057.0
DDX56,DDX28,21.896,0.5068590282518609,Non-significant background,0.2814778804083617,0.8345845072881443,473,29.37888198757764,2057.0
RAE1,BUB3,33.1555,0.5061368200449495,Non-significant background,0.2615459406903257,0.831996753930309,474,29.44099378881987,2057.0
CPSF2,INTS11,20.61805,0.5060621591951322,Non-significant background,0.2328633932912008,0.7993109335116896,475,29.503105590062113,2057.0
BCL2L1,BCL2L2,45.4713,0.5054647798731137,Non-significant background,0.39037433155080214,0.8777970304424462,476,29.565217391304348,2057.0
DERL2,DERL1,34.7147,0.5031308545602844,Non-significant background,0.26932425862907144,0.8336119479590047,477,29.627329192546583,2057.0
MCM3,MCM6,28.7311,0.5022335626278926,Non-significant background,0.12882839086047643,0.6948662780716575,478,29.689440993788818,2057.0
PSMD12,COPS4,20.48655,0.4997823311554251,Non-significant background,0.26932425862907144,0.8336119479590047,479,29.751552795031056,2057.0
UBE2L3,UBE2D4,41.2183,0.4976576794528428,Non-significant background,0.33689839572192515,0.8637449384955358,480,29.81366459627329,2057.0
DCAF6,DCAF8,22.22155,0.4943346625980024,Non-significant background,0.3441905687894993,0.8637449384955358,481,29.87577639751553,2057.0
DDX19B,DDX20,20.13775,0.4937921464945181,Non-significant background,0.27467185221195917,0.8336119479590047,482,29.93788819875776,2057.0
SBNO1,SBNO2,47.19555,0.4926798578496988,Non-significant background,0.3582887700534759,0.8671818684726669,483,30.0,2057.0
MEX3A,MEX3D,41.3371,0.492416635164222,Non-significant background,0.21244530870199319,0.7826932425862907,484,30.062111801242235,2057.0
UBA52,UBL4A,23.40015,0.4873668532391343,Non-significant background,0.1754982984929509,0.7618214227839896,485,30.124223602484474,2057.0
PPP1CB,PPP1CC,88.00335,0.4872576826457105,Non-significant background,0.25862907146329606,0.8310268890408226,486,30.186335403726712,2057.0
HMGN2,HMGN4,86.6667,0.4857889240599075,Non-significant background,0.3874574623237725,0.8777970304424462,487,30.248447204968944,2057.0
PSMA7,PSMA4,34.99335,0.4846157625984024,Non-significant background,0.19105493437044238,0.7728604129055584,488,30.31055900621118,2057.0
CLK2,CLK1,53.72565,0.4845178361272935,Non-significant background,0.42294603791929997,0.893626143110332,489,30.372670807453417,2057.0
VCP,PEX1,23.5344,0.4802828756387456,Non-significant background,0.287311618862421,0.8394101442229784,490,30.434782608695656,2057.0
CUL3,CUL5,24.6785,0.4801208996641185,Non-significant background,0.32134175984443364,0.8637449384955358,491,30.496894409937887,2057.0
PSMD6,GPS1,20.34595,0.4799677616993495,Non-significant background,0.28439474963539135,0.8370668133692506,492,30.55900621118012,2057.0
RAD51D,XRCC3,21.3802,0.4789807955273042,Non-significant background,0.20029168692270297,0.7789121158105116,493,30.62111801242236,2057.0
CSNK1A1,CSNK1G1,44.831,0.4783176340530156,Non-significant background,0.3573164803111327,0.8671818684726669,494,30.683229813664596,2057.0
NOS1AP,LDLRAP1,20.1087,0.477904939067063,Non-significant background,0.32668935342732136,0.8637449384955358,495,30.745341614906835,2057.0
DDX46,DDX23,20.90025,0.476450029478639,Non-significant background,0.26883811375789984,0.8336119479590047,496,30.807453416149063,2057.0
UQCRC1,PMPCB,55.1131,0.4741967008919071,Non-significant background,0.3869713174526009,0.8777970304424462,497,30.869565217391305,2057.0
PPP2CA,PPP1CB,44.06045,0.473901309060155,Non-significant background,0.3714146815751094,0.8777970304424462,498,30.93167701863354,2057.0
TMED2,TMED9,22.15305,0.4718136855768501,Non-significant background,0.40009722897423433,0.8829291619365787,499,30.99378881987578,2057.0
ABCB10,ABCB6,22.88395,0.4714885531420554,Non-significant background,0.2284880894506563,0.7945266177441829,500,31.05590062111801,2057.0
PSMB5,PSMA2,20.18945,0.4714821256833886,Non-significant background,0.18765192027224112,0.772684377591581,501,31.11801242236025,2057.0
HECTD1,TRIP12,21.7167,0.470719285599819,Non-significant background,0.24793388429752067,0.8213447607387002,502,31.180124223602483,2057.0
UBE2H,UBE2T,28.9867,0.468957508751832,Non-significant background,0.20515313563441906,0.7826932425862907,503,31.24223602484472,2057.0
AP2S1,AP1S1,43.4569,0.4683284000579029,Non-significant background,0.2396694214876033,0.8087287766432151,504,31.30434782608696,2057.0
CCNB1,CCNA2,27.5145,0.4611611605767126,Non-significant background,0.17695673310646573,0.7618214227839896,505,31.366459627329192,2057.0
DCUN1D5,DCUN1D1,28.68545,0.4604665932745925,Non-significant background,0.25717063684978125,0.8296548371414681,506,31.428571428571427,2057.0
PSMA1,PSMA3,25.1025,0.4599552949753787,Non-significant background,0.10500729217306758,0.670009779645852,507,31.490683229813666,2057.0
PPP1CB,PPP3CC,33.0741,0.4574992177610653,Non-significant background,0.2970345162858532,0.8472311064486692,508,31.5527950310559,2057.0
PSMD3,COPS3,21.6073,0.4561019406542865,Non-significant background,0.2552260573650948,0.828455549108473,509,31.614906832298136,2057.0
CSNK1A1,CSNK1G2,45.43565,0.4547959191550035,Non-significant background,0.21293145357316481,0.7826932425862907,510,31.67701863354037,2057.0
PSMA7,PSMA6,34.00865,0.4547598050424504,Non-significant background,0.30286825473991247,0.8488173268737531,511,31.73913043478261,2057.0
U2AF1,U2AF1L4,69.2944,0.4539915830358316,Non-significant background,0.47593582887700536,0.9098925002782502,512,31.801242236024844,2057.0
EWSR1,FUS,50.184,0.4500314837253285,Non-significant background,0.21730675741370928,0.7879228188173795,513,31.863354037267083,2057.0
CBX1,CBX5,63.84605,0.4484935245656092,Non-significant background,0.4623237724842003,0.8999081726354453,514,31.92546583850931,2057.0
KAT8,KAT5,35.13045,0.4476563520003281,Non-significant background,0.24404472532814778,0.8118016689634667,515,31.987577639751553,2057.0
HYOU1,HSPA1A,24.8423,0.445287057213136,Non-significant background,0.14244044725328148,0.7056280617777945,516,32.04968944099379,2057.0
MCM7,MCM2,27.0926,0.4425295573069688,Non-significant background,0.2177929022848809,0.7879228188173795,517,32.11180124223603,2057.0
SLC16A5,SLC16A4,22.18475,0.4404689506926668,Non-significant background,0.4137092853670394,0.8876760015520482,518,32.17391304347826,2057.0
MCM2,MCM5,28.2654,0.4397969039481714,Non-significant background,0.28633932912007776,0.8381933088787731,519,32.2360248447205,2057.0
EIF4A1,DDX19B,35.4957,0.439166924188879,Non-significant background,0.3573164803111327,0.8671818684726669,520,32.298136645962735,2057.0
SLC16A5,SLC16A1,26.4683,0.4333590031985979,Non-significant background,0.15605250364608653,0.7326372793976327,521,32.36024844720497,2057.0
DDX56,DDX19A,20.18905,0.4315342739899429,Non-significant background,0.2766164316966456,0.8336119479590047,522,32.422360248447205,2057.0
SRSF11,SREK1,44.7579,0.4303007214372858,Non-significant background,0.34710743801652894,0.8637449384955358,523,32.48447204968944,2057.0
PDCD6,PEF1,34.5891,0.4277930225314008,Non-significant background,0.332036947010209,0.8637449384955358,524,32.546583850931675,2057.0
EXOSC9,EXOSC8,22.71925,0.4265617166801757,Non-significant background,0.21293145357316481,0.7826932425862907,525,32.608695652173914,2057.0
IARS2,VARS2,21.98915,0.4254102154053884,Non-significant background,0.3140495867768595,0.8581814233433441,526,32.67080745341615,2057.0
UBA52,ISG15,20.80965,0.4251151471761901,Non-significant background,0.4137092853670394,0.8876760015520482,527,32.732919254658384,2057.0
RTEL1,ERCC2,20.95445,0.4217345490880789,Non-significant background,0.24307243558580457,0.8118016689634667,528,32.79503105590062,2057.0
PDCD6,CAPNS1,22.41735,0.4205196943039815,Non-significant background,0.2644628099173554,0.8336119479590047,529,32.857142857142854,2057.0
TKT,BCKDHB,21.4042,0.4200948532756179,Non-significant background,0.3621779290228488,0.8716090668561831,530,32.91925465838509,2057.0
PSMA1,PSMA2,29.0728,0.4198982395368432,Non-significant background,0.20320855614973263,0.7826932425862907,531,32.98136645962733,2057.0
ABCB7,ABCB8,21.23585,0.4196196164713677,Non-significant background,0.31064657267865825,0.8562797867610702,532,33.04347826086956,2057.0
RBM10,RBM6,23.5889,0.4184621817671582,Non-significant background,0.3315508021390374,0.8637449384955358,533,33.1055900621118,2057.0
HNRNPH1,GRSF1,32.97535,0.4156159539493399,Non-significant background,0.21390374331550802,0.7826932425862907,534,33.16770186335404,2057.0
DDX3X,DDX46,25.5395,0.4147372559020552,Non-significant background,0.18376276130286825,0.7664716209782847,535,33.22981366459628,2057.0
BUB3,RAE1,33.1555,0.4142812821638146,Non-significant background,0.32231404958677684,0.8637449384955358,536,33.29192546583851,2057.0
DDX46,DDX52,20.57985,0.4134522403329781,Non-significant background,0.25376762275158,0.828455549108473,537,33.35403726708074,2057.0
HSPA8,HYOU1,25.7448,0.4117776898714209,Non-significant background,0.34807972775887214,0.864574997195318,538,33.41614906832298,2057.0
UBE2H,UBE2G2,20.74515,0.4115976192689407,Non-significant background,0.2814778804083617,0.8345845072881443,539,33.47826086956522,2057.0
CSNK1A1,VRK2,24.1857,0.4112958921014903,Non-significant background,0.23869713174526008,0.8087287766432151,540,33.54037267080746,2057.0
CCT3,CCT5,29.83465,0.4103336616444888,Non-significant background,0.17744287797763733,0.7618214227839896,541,33.60248447204969,2057.0
TXN,TXN2,27.9862,0.407666046403075,Non-significant background,0.3456490034030141,0.8637449384955358,542,33.66459627329193,2057.0
TMED2,TMED5,25.69035,0.4046658761414844,Non-significant background,0.3140495867768595,0.8581814233433441,543,33.72670807453416,2057.0
BCL2L1,BAK1,20.32015,0.4022061328634346,Non-significant background,0.385512882839086,0.8777970304424462,544,33.7888198757764,2057.0
POLR2B,POLR1B,29.19845,0.4000842514444663,Non-significant background,0.2066115702479339,0.7826932425862907,545,33.85093167701863,2057.0
DDX6,DDX23,20.39745,0.398147590176433,Non-significant background,0.3043266893534273,0.8488173268737531,546,33.91304347826087,2057.0
COPS6,EIF3F,21.3862,0.3966699449191673,Non-significant background,0.2800194457948469,0.8345845072881443,547,33.975155279503106,2057.0
PPP2CA,PPP1CC,45.59195,0.3965702885035596,Non-significant background,0.2921730675741371,0.843971717094826,548,34.037267080745345,2057.0
E2F6,E2F1,29.5276,0.3957870786992508,Non-significant background,0.37481769567331064,0.8777970304424462,549,34.09937888198758,2057.0
SLC35B1,SLC35B3,24.71635,0.3922853843830184,Non-significant background,0.37335926105979583,0.8777970304424462,550,34.161490683229815,2057.0
ILF3,ZFR,20.2424,0.3889659891639827,Non-significant background,0.2907146329606223,0.843971717094826,551,34.223602484472046,2057.0
PPP1R12A,PPP1R12B,49.13335,0.3850111985801283,Non-significant background,0.46183762761302866,0.8999081726354453,552,34.285714285714285,2057.0
GNL2,GNL3,21.36955,0.3805107562631847,Non-significant background,0.18279047156052503,0.7663871333657429,553,34.34782608695652,2057.0
TRMT10C,TRMT10B,20.04315,0.3804457425097123,Non-significant background,0.44482255712202234,0.8999081726354453,554,34.40993788819876,2057.0
PIK3C3,PIK3CD,22.2079,0.3783466977221088,Non-significant background,0.4720466699076325,0.9079989707900696,555,34.47204968944099,2057.0
PPIL2,PPIL3,33.35045,0.376866427831215,Non-significant background,0.332036947010209,0.8637449384955358,556,34.53416149068323,2057.0
XRCC3,RAD51D,21.3802,0.3752993356026367,Non-significant background,0.34321827904715607,0.8637449384955358,557,34.59627329192546,2057.0
PSMB1,PSMB5,21.86705,0.3729372661680393,Non-significant background,0.11813320369470102,0.689110354885756,558,34.6583850931677,2057.0
CCT7,CCT5,28.59785,0.37021598061803,Non-significant background,0.19299951385512884,0.7748858286951558,559,34.72049689440993,2057.0
MCM7,MCM5,28.35815,0.3695024045508935,Non-significant background,0.3145357316480311,0.8581814233433441,560,34.78260869565217,2057.0
