dep_gene,paralog_gene,mean_identical_score,delta_z,group,empirical_pval,empirical_fdr,rank,rank_pct,n_perturbations
SLC35A1,SLC35A3,39.59005,-0.4914673417806625,Non-significant background,0.6853146853146853,1.0,222,77.62237762237763,143.0
UBE2R2,UBE2A,33.959,-0.5022078305482864,Non-significant background,0.7622377622377622,1.0,223,77.97202797202797,143.0
DGKD,DGKK,36.47795,-0.5082941884174943,Non-significant background,0.4405594405594406,0.9685534591194969,224,78.32167832167832,143.0
TADA2B,TADA2A,28.52545,-0.5119980201125145,Non-significant background,0.7692307692307693,1.0,225,78.67132867132867,143.0
GATA6,GATA4,41.7429,-0.5270249247550964,Non-significant background,0.6643356643356644,1.0,226,79.02097902097903,143.0
DUSP6,DUSP8,24.71435,-0.5360856652259827,Non-significant background,1.0,1.0,227,79.37062937062937,143.0
GATA6,GATA2,28.04185,-0.5365677569061518,Non-significant background,0.5594405594405595,0.9815950920245399,228,79.72027972027972,143.0
ARRDC3,ARRDC5,20.7641,-0.5614698827266693,Non-significant background,1.0,1.0,229,80.06993006993007,143.0
DGKD,DGKB,24.1045,-0.5914279222488403,Non-significant background,0.7342657342657343,1.0,230,80.41958041958041,143.0
ACTN4,ACTN1,84.055,-0.6029899716377258,Non-significant background,0.8601398601398601,1.0,231,80.76923076923077,143.0
FOXD3,FOXA3,21.03405,-0.6108759939670563,Non-significant background,1.0,1.0,232,81.11888111888112,143.0
SOX2,SOX8,24.01545,-0.6153430491685867,Non-significant background,1.0,1.0,233,81.46853146853147,143.0
GATA4,GATA2,31.0358,-0.6258812472224236,Non-significant background,0.6153846153846154,1.0,234,81.81818181818183,143.0
CSK,PTK2B,21.85045,-0.6464498043060303,Non-significant background,0.7062937062937062,1.0,235,82.16783216783216,143.0
UBE2R2,UBE2I,33.172,-0.6655246615409851,Non-significant background,0.7482517482517482,1.0,236,82.51748251748252,143.0
MAP4K4,SLK,20.5323,-0.6716646726708859,Non-significant background,0.8181818181818182,1.0,237,82.86713286713287,143.0
DCUN1D3,DCUN1D1,36.1099,-0.6821697056293488,Non-significant background,0.9020979020979021,1.0,238,83.21678321678321,143.0
DPH2,DPH1,24.02095,-0.6915440112352371,Non-significant background,0.6573426573426573,1.0,239,83.56643356643356,143.0
DGKD,DGKH,64.3389,-0.691617339849472,Non-significant background,0.6713286713286714,1.0,240,83.91608391608392,143.0
SPOCK2,SPOCK3,46.2128,-0.7121734246611595,Non-significant background,0.8601398601398601,1.0,241,84.26573426573427,143.0
UBE2G1,UBE2F,25.96185,-0.7442168295383453,Non-significant background,0.8111888111888111,1.0,242,84.61538461538461,143.0
CYP2R1,CYP2C19,36.12955,-0.7452130913734436,Non-significant background,1.0,1.0,243,84.96503496503497,143.0
MORN2,RSPH1,20.7034,-0.8053388707339764,Non-significant background,0.3706293706293706,0.9685534591194969,244,85.3146853146853,143.0
CYP2R1,CYP2C18,35.9277,-0.8080929815769196,Non-significant background,1.0,1.0,245,85.66433566433567,143.0
DUSP6,DUSP7,67.6526,-0.8199014035053551,Non-significant background,0.8531468531468531,1.0,246,86.01398601398601,143.0
FOXD3,FOXI3,20.7995,-0.8539358675479889,Non-significant background,1.0,1.0,247,86.36363636363636,143.0
CYP2R1,CYP2C8,34.9185,-0.8695284128189087,Non-significant background,1.0,1.0,248,86.7132867132867,143.0
CUL5,CUL3,24.6785,-0.8742303177714348,Non-significant background,0.7972027972027972,1.0,249,87.06293706293707,143.0
CST3,CST7,29.55365,-0.8967626541852951,Non-significant background,1.0,1.0,250,87.41258741258741,143.0
RB1,RBL2,25.911,-0.9161461889743804,Non-significant background,0.9790209790209791,1.0,251,87.76223776223776,143.0
PLXND1,PLXNA4,30.0622,-0.9274835288524628,Non-significant background,0.8461538461538461,1.0,252,88.11188811188812,143.0
ARIH2,ARIH1,32.6929,-0.9305485188961028,Non-significant background,0.8671328671328671,1.0,253,88.46153846153845,143.0
SOX2,SOX9,23.03645,-0.93235445022583,Non-significant background,0.5034965034965035,0.9685534591194969,254,88.81118881118881,143.0
UBE2R2,UBE2Z,20.7283,-0.9354708418250084,Non-significant background,0.8601398601398601,1.0,255,89.16083916083916,143.0
ACTN4,ACTN2,76.46105,-0.9367102757096292,Non-significant background,0.9090909090909091,1.0,256,89.5104895104895,143.0
SMARCD1,SMARCD2,65.21605,-0.9368055760860444,Non-significant background,0.9370629370629371,1.0,257,89.86013986013987,143.0
FOXD3,FOXD4,29.2787,-0.952810674905777,Non-significant background,1.0,1.0,258,90.2097902097902,143.0
LATS2,SGK2,21.1347,-0.9667617976665496,Non-significant background,0.3916083916083916,0.9685534591194969,259,90.55944055944056,143.0
CST3,CST8,29.8669,-0.968948781490326,Non-significant background,1.0,1.0,260,90.9090909090909,143.0
CYP2R1,CYP2A13,36.98675,-0.969166100025177,Non-significant background,1.0,1.0,261,91.25874125874128,143.0
CDH13,CDH3,31.56645,-0.9793875515460968,Non-significant background,0.7132867132867133,1.0,262,91.6083916083916,143.0
SPRY2,SPRY3,40.2133,-0.9820805490016936,Non-significant background,0.7762237762237763,1.0,263,91.95804195804196,143.0
ANAPC11,RBX1,37.03705,-1.0204293355345726,Non-significant background,0.8951048951048951,1.0,264,92.3076923076923,143.0
SBF1,MTM1,20.226375,-1.1728273183107376,Non-significant background,0.9230769230769231,1.0,265,92.65734265734264,143.0
WT1,EGR3,22.04845,-1.194046139717102,Non-significant background,0.8531468531468531,1.0,266,93.006993006993,143.0
RAB35,RAB44,20.24547,-1.2608209252357483,Non-significant background,1.0,1.0,267,93.35664335664336,143.0
PTEN,TPTE2,27.262,-1.2881198078393936,Non-significant background,1.0,1.0,268,93.7062937062937,143.0
UBE2R2,UBE2C,27.8966,-1.2895730435848236,Non-significant background,0.9440559440559441,1.0,269,94.05594405594404,143.0
SMARCA4,SMARCA1,23.35745,-1.3166907348204404,Non-significant background,0.8811188811188811,1.0,270,94.4055944055944,143.0
PTEN,TPTE,26.2073,-1.348727136850357,Non-significant background,1.0,1.0,271,94.75524475524476,143.0
CDH13,CDH15,29.33595,-1.3524715304374697,Non-significant background,1.0,1.0,272,95.1048951048951,143.0
RXRA,NR2C1,25.23095,-1.453189691528678,Non-significant background,0.965034965034965,1.0,273,95.45454545454544,143.0
MICU2,MICU3,35.83255,-1.4552229642868042,Non-significant background,0.8951048951048951,1.0,274,95.8041958041958,143.0
ARHGAP12,ARHGAP9,31.23775,-1.463245511054993,Non-significant background,0.7062937062937062,1.0,275,96.15384615384616,143.0
GATA4,GATA6,41.7429,-1.6738146543502808,Non-significant background,1.0,1.0,276,96.5034965034965,143.0
UBE2R2,UBE2U,20.2297,-1.6920266151428225,Non-significant background,1.0,1.0,277,96.85314685314684,143.0
RXRA,RXRB,66.2671,-1.7107537481933832,Non-significant background,0.9440559440559441,1.0,278,97.2027972027972,143.0
ANP32B,ANP32E,58.25135,-1.741690032184124,Non-significant background,0.972027972027972,1.0,279,97.55244755244756,143.0
CDH13,CDH17,20.18445,-1.8600448369979856,Non-significant background,0.6573426573426573,1.0,280,97.9020979020979,143.0
SDSL,SRR,21.8295,-1.8990704864263537,Non-significant background,0.972027972027972,1.0,281,98.25174825174824,143.0
AHR,AHRR,27.9694,-1.9126756191253664,Non-significant background,1.0,1.0,282,98.6013986013986,143.0
CREBBP,EP300,58.4451,-2.331094026565552,Non-significant background,0.9790209790209791,1.0,283,98.95104895104896,143.0
HOXA4,HOXA3,20.9911,-2.4805930852890015,Non-significant background,0.965034965034965,1.0,284,99.3006993006993,143.0
SPRED2,SPRED1,52.94845,-3.796343028545379,Non-significant background,0.986013986013986,1.0,285,99.65034965034964,143.0
ARRDC3,ARRDC2,53.10985,-3.855274975299835,Non-significant background,1.0,1.0,286,100.0,143.0
