dep_gene,paralog_gene,mean_identical_score,delta_z,group,empirical_pval,empirical_fdr,rank,rank_pct,n_perturbations
POU4F1,POU3F3,24.7845,-0.39124795794487,Non-significant background,1.0,1.0,239,63.903743315508024,184.0
STX1B,STX4,46.5067,-0.3925832957029342,Non-significant background,0.7119565217391305,1.0,240,64.1711229946524,184.0
CNTNAP2,CNTNAP1,42.29975,-0.3981621563434601,Non-significant background,0.3423913043478261,1.0,241,64.43850267379679,184.0
VCP,PEX6,23.6285,-0.4156211540102958,Non-significant background,0.483695652173913,1.0,242,64.70588235294117,184.0
PARP1,PARP3,25.1888,-0.4207338914275169,Non-significant background,0.6521739130434783,1.0,243,64.97326203208557,184.0
PGBD1,ZKSCAN4,22.418,-0.4220179766416549,Non-significant background,0.7391304347826086,1.0,244,65.24064171122996,184.0
OSBPL6,OSBPL3,57.6991,-0.4310283325612545,Non-significant background,0.6684782608695652,1.0,245,65.50802139037432,184.0
NTRK2,DDR2,20.43915,-0.4389248639345169,Non-significant background,0.5543478260869565,1.0,246,65.77540106951871,184.0
SPG7,YME1L1,26.81055,-0.4452665150165558,Non-significant background,0.4673913043478261,1.0,247,66.0427807486631,184.0
CASP3,CASP6,36.87115,-0.4577832370996475,Non-significant background,0.592391304347826,1.0,248,66.31016042780749,184.0
ANO10,ANO5,22.18875,-0.4724658727645874,Non-significant background,0.266304347826087,1.0,249,66.57754010695187,184.0
HYOU1,HSPA8,25.7448,-0.4750952795147896,Non-significant background,0.6630434782608695,1.0,250,66.84491978609626,184.0
FAM171A2,FAM171B,27.4818,-0.476396694779396,Non-significant background,0.8043478260869565,1.0,251,67.11229946524064,184.0
TRAP1,HSP90B1,29.5902,-0.5038212090730667,Non-significant background,0.5706521739130435,1.0,252,67.37967914438502,184.0
STX1B,STX19,29.21275,-0.5085281729698181,Non-significant background,1.0,1.0,253,67.64705882352942,184.0
GSR,TXNRD1,31.4545,-0.520881399512291,Non-significant background,0.5706521739130435,1.0,254,67.9144385026738,184.0
HYOU1,HSPA14,20.90775,-0.5322314649820328,Non-significant background,0.6847826086956522,1.0,255,68.18181818181817,184.0
EEF2,EFL1,33.5512,-0.5439743846654892,Non-significant background,0.7554347826086957,1.0,256,68.44919786096256,184.0
TFAM,HMGB1,21.7905,-0.5616535693407059,Non-significant background,0.8695652173913043,1.0,257,68.71657754010695,184.0
AFG3L2,SPG7,39.5729,-0.5629968121647835,Non-significant background,0.6739130434782609,1.0,258,68.98395721925134,184.0
SNCB,SNCG,52.1448,-0.5669729001820087,Non-significant background,0.7119565217391305,1.0,259,69.25133689839572,184.0
CREBBP,EP300,58.4451,-0.580758735537529,Non-significant background,0.7010869565217391,1.0,260,69.5187165775401,184.0
GSR,TXNRD3,30.89115,-0.5853068679571152,Non-significant background,0.6793478260869565,1.0,261,69.78609625668449,184.0
CDC42EP3,CDC42EP1,21.1073,-0.6024962365627289,Non-significant background,0.3967391304347826,1.0,262,70.05347593582889,184.0
AP2A2,AP1G1,24.86845,-0.6235294416546822,Non-significant background,0.5869565217391305,1.0,263,70.32085561497327,184.0
SPG7,AFG3L2,39.5729,-0.6242455840110779,Non-significant background,0.7065217391304348,1.0,264,70.58823529411765,184.0
VCP,PEX1,23.5344,-0.6517408564686775,Non-significant background,0.5,1.0,265,70.85561497326202,184.0
ADAM10,ADAM28,20.4923,-0.6562939584255219,Non-significant background,1.0,1.0,266,71.12299465240642,184.0
RFC3,RFC4,25.59355,-0.6623861789703369,Non-significant background,0.8695652173913043,1.0,267,71.3903743315508,184.0
DYNC1H1,DYNC2H1,27.4939,-0.6640404015779495,Non-significant background,0.7010869565217391,1.0,268,71.65775401069519,184.0
RGL1,RGL4,24.4262,-0.6673457995057106,Non-significant background,1.0,1.0,269,71.92513368983957,184.0
COX10,COQ2,20.3063,-0.6849663686007261,Non-significant background,0.75,1.0,270,72.19251336898395,184.0
HNRNPA2B1,DAZAP1,23.9835,-0.6960304379463196,Non-significant background,0.7282608695652174,1.0,271,72.45989304812835,184.0
AP2A2,AP2A1,82.26565,-0.7151482999324799,Non-significant background,0.6684782608695652,1.0,272,72.72727272727273,184.0
CASP3,CASP10,23.20845,-0.7337153106927872,Non-significant background,1.0,1.0,273,72.99465240641712,184.0
HSPA5,HSPA14,29.87105,-0.7664618641138077,Non-significant background,0.7608695652173914,1.0,274,73.2620320855615,184.0
HSPA5,HYOU1,22.77045,-0.7795946449041367,Non-significant background,0.40217391304347827,1.0,275,73.52941176470588,184.0
ADAM10,ADAM12,21.23365,-0.7878928482532501,Non-significant background,0.5434782608695652,1.0,276,73.79679144385027,184.0
POU4F1,POU4F3,67.3497,-0.8046483397483826,Non-significant background,0.6684782608695652,1.0,277,74.06417112299465,184.0
AFG3L2,YME1L1,31.28595,-0.8049470633268356,Non-significant background,0.6195652173913043,1.0,278,74.33155080213903,184.0
SEC24B,SEC24A,56.3877,-0.8165380507707596,Non-significant background,0.6032608695652174,1.0,279,74.59893048128342,184.0
STX1B,STX12,24.1244,-0.821844607591629,Non-significant background,0.6956521739130435,1.0,280,74.8663101604278,184.0
STX1B,STX7,21.54575,-0.8232812695205212,Non-significant background,0.8097826086956522,1.0,281,75.1336898395722,184.0
ADAM10,ADAM17,23.33695,-0.8395047932863235,Non-significant background,0.782608695652174,1.0,282,75.40106951871658,184.0
THAP1,THAP3,25.7489,-0.857100622728467,Non-significant background,0.7880434782608695,1.0,283,75.66844919786097,184.0
HNRNPA2B1,HNRNPA1L2,62.99855,-0.8601442500948906,Non-significant background,0.5760869565217391,1.0,284,75.93582887700535,184.0
REEP2,REEP3,49.50905,-0.8671736866235733,Non-significant background,0.7717391304347826,1.0,285,76.20320855614973,184.0
RGS2,RGS5,41.0568,-0.8719162344932556,Non-significant background,0.6793478260869565,1.0,286,76.47058823529412,184.0
PFN1,PFN2,61.4286,-0.8938158452510834,Non-significant background,0.5869565217391305,1.0,287,76.7379679144385,184.0
HNRNPA2B1,HNRNPA0,47.20545,-0.9026091694831848,Non-significant background,0.7391304347826086,1.0,288,77.00534759358288,184.0
STX1B,STX2,63.1944,-0.9056835472583772,Non-significant background,0.375,1.0,289,77.27272727272727,184.0
CNTNAP2,NRXN3,22.4832,-0.9300296418368816,Non-significant background,0.5380434782608695,1.0,290,77.54010695187165,184.0
ARID1B,ARID1A,49.5771,-0.9635802954435349,Non-significant background,0.7934782608695652,1.0,291,77.80748663101605,184.0
ADAM10,ADAM8,20.7865,-0.964183434844017,Non-significant background,0.8152173913043478,1.0,292,78.07486631016043,184.0
SOD1,CCS,37.5296,-0.968005359172821,Non-significant background,0.9239130434782609,1.0,293,78.34224598930481,184.0
POU4F1,POU3F1,24.63105,-0.9699484407901764,Non-significant background,0.8097826086956522,1.0,294,78.6096256684492,184.0
RGL1,RGL2,30.5512,-0.9789184629917144,Non-significant background,0.7608695652173914,1.0,295,78.87700534759358,184.0
CTSD,BACE1,23.88525,-0.979092925786972,Non-significant background,0.7228260869565217,1.0,296,79.14438502673798,184.0
VAPB,VAPA,61.39125,-0.9827102422714232,Non-significant background,0.9184782608695652,1.0,297,79.41176470588235,184.0
PVR,NECTIN1,25.1274,-0.995339572429657,Non-significant background,0.6902173913043478,1.0,298,79.67914438502673,184.0
GSTA4,GSTP1,29.1892,-1.02185620367527,Non-significant background,0.8641304347826086,1.0,299,79.94652406417111,184.0
OPTN,IKBKG,25.13035,-1.0381917357444763,Non-significant background,0.9184782608695652,1.0,300,80.21390374331551,184.0
WWOX,HSD17B7,22.46165,-1.0536708533763883,Non-significant background,0.7336956521739131,1.0,301,80.4812834224599,184.0
IGF1R,INSR,56.82235,-1.0713775753974917,Non-significant background,0.8967391304347826,1.0,302,80.74866310160428,184.0
HSPA9,HSPA8,51.05055,-1.0967624261975288,Non-significant background,0.8695652173913043,1.0,303,81.01604278074866,184.0
GSTA4,GSTM3,22.81985,-1.1307518482208252,Non-significant background,0.7771739130434783,1.0,304,81.28342245989305,184.0
STX1B,STX3,59.2723,-1.138743869960308,Non-significant background,0.8641304347826086,1.0,305,81.55080213903744,184.0
ECHS1,ECHDC2,34.021,-1.164299190044403,Non-significant background,0.7989130434782609,1.0,306,81.81818181818183,184.0
HSPA5,HSPA4,28.4191,-1.168050728738308,Non-significant background,0.5380434782608695,1.0,307,82.0855614973262,184.0
RGS2,RGS10,22.068,-1.171306014060974,Non-significant background,0.7391304347826086,1.0,308,82.35294117647058,184.0
SCO2,SCO1,35.0542,-1.1927840914577246,Non-significant background,0.5054347826086957,1.0,309,82.62032085561498,184.0
TFAM,HMGB3,21.30285,-1.2001214921474457,Non-significant background,0.6902173913043478,1.0,310,82.88770053475936,184.0
ATP1A3,ATP2B1,26.4702,-1.2209497094154358,Non-significant background,0.7065217391304348,1.0,311,83.15508021390374,184.0
ATP1A3,ATP2C2,26.9841,-1.222725331783295,Non-significant background,0.8532608695652174,1.0,312,83.42245989304813,184.0
ATP1A3,ATP2B2,26.69595,-1.2458825707435608,Non-significant background,0.6521739130434783,1.0,313,83.68983957219251,184.0
PRRC2C,PRRC2A,29.35485,-1.2485151886940002,Non-significant background,0.7119565217391305,1.0,314,83.9572192513369,184.0
FERMT2,FERMT3,53.6199,-1.2597598433494568,Non-significant background,1.0,1.0,315,84.22459893048129,184.0
HSPA5,HSPA13,30.86105,-1.2698868215084076,Non-significant background,0.9402173913043478,1.0,316,84.49197860962568,184.0
HSPA9,HSPA14,25.9523,-1.298169568181038,Non-significant background,0.8695652173913043,1.0,317,84.75935828877004,184.0
RAB10,RAB3B,47.83105,-1.3031174540519714,Aneuploidy vulnerability,0.7119565217391305,1.0,318,85.02673796791443,184.0
PCDH1,PCDH11X,34.8154,-1.3205001801252363,Non-significant background,0.5652173913043478,1.0,319,85.29411764705883,184.0
ZNF592,ZNF687,31.7937,-1.3215118646621704,Non-significant background,0.75,1.0,320,85.56149732620321,184.0
HSPA5,HSPH1,26.54135,-1.3242801427841189,Non-significant background,0.8260869565217391,1.0,321,85.8288770053476,184.0
ELOVL5,ELOVL2,55.12745,-1.3532111942768097,Non-significant background,0.9239130434782609,1.0,322,86.09625668449198,184.0
PLD3,PLD5,32.0332,-1.382140725851059,Non-significant background,0.8695652173913043,1.0,323,86.36363636363636,184.0
CTSD,NAPSA,44.71565,-1.384734958410263,Non-significant background,1.0,1.0,324,86.63101604278076,184.0
HNRNPA2B1,CIRBP,20.15855,-1.3913142681121826,Non-significant background,0.9836956521739131,1.0,325,86.89839572192514,184.0
RGS2,RGS3,24.338635,-1.3974093198776243,Non-significant background,0.8586956521739131,1.0,326,87.16577540106952,184.0
ELOVL5,ELOVL4,39.1752,-1.4048497676849363,Non-significant background,0.8641304347826086,1.0,327,87.43315508021391,184.0
HYOU1,HSPA4,26.4073,-1.4376234114170074,Non-significant background,0.625,1.0,328,87.70053475935828,184.0
REEP2,REEP5,23.5314,-1.4601184129714966,Non-significant background,0.7282608695652174,1.0,329,87.96791443850267,184.0
CNTNAP2,NRXN1,21.577,-1.4682185649871826,Non-significant background,0.9782608695652174,1.0,330,88.23529411764706,184.0
HNRNPA2B1,HNRNPDL,27.09885,-1.5137785971164703,Non-significant background,0.6956521739130435,1.0,331,88.50267379679144,184.0
HSPA5,HSPA1A,61.62785,-1.5356687903404236,Non-significant background,0.9836956521739131,1.0,332,88.77005347593582,184.0
TARDBP,PABPC1,20.3377,-1.591299057006836,Non-significant background,0.8913043478260869,1.0,333,89.03743315508021,184.0
PRRC2C,PRRC2B,30.1208,-1.6267827153205872,Non-significant background,0.7445652173913043,1.0,334,89.3048128342246,184.0
HYOU1,HSPH1,25.4564,-1.639811873435974,Non-significant background,0.8858695652173914,1.0,335,89.57219251336899,184.0
ATXN7,ATXN7L1,38.0039,-1.6519851107150316,Non-significant background,0.9565217391304348,1.0,336,89.83957219251337,184.0
HSPA5,HSPA9,48.62925,-1.658243976533413,Non-significant background,0.9565217391304348,1.0,337,90.10695187165776,184.0
ADAM10,ADAM9,20.97475,-1.6929773092269895,Non-significant background,0.8315217391304348,1.0,338,90.37433155080214,184.0
ZNF292,RLF,26.64675,-1.7215348482131958,Non-significant background,0.9184782608695652,1.0,339,90.64171122994652,184.0
PGBD1,ZNF165,20.7771,-1.7334617376327517,Non-significant background,0.9021739130434783,1.0,340,90.9090909090909,184.0
CASP3,CASP8,29.05875,-1.734588861465454,Non-significant background,1.0,1.0,341,91.17647058823528,184.0
DYNC1H1,DNAH12,20.8155,-1.745433330535889,Non-significant background,1.0,1.0,342,91.44385026737967,184.0
ADARB2,ADAD2,21.3257,-1.7563766241073608,Non-significant background,1.0,1.0,343,91.71122994652409,184.0
HNRNPA2B1,RBMXL2,22.75685,-1.83542999625206,Non-significant background,1.0,1.0,344,91.97860962566844,184.0
DYNC1H1,DNAH6,21.3514,-1.91187846660614,Non-significant background,0.9347826086956522,1.0,345,92.24598930481284,184.0
HSPA5,HSPA1L,62.24565,-1.9488434195518496,Non-significant background,0.8858695652173914,1.0,346,92.51336898395722,184.0
FGD4,FGD2,42.673,-1.9821380972862244,Non-significant background,1.0,1.0,347,92.7807486631016,184.0
HSPA9,HSPA1L,49.28325,-2.019109427928925,Non-significant background,0.8967391304347826,1.0,348,93.048128342246,184.0
WDR45,WIPI1,25.60165,-2.02448108792305,Non-significant background,0.9402173913043478,1.0,349,93.31550802139036,184.0
EIF4G1,EIF4G2,22.6358,-2.079266130924225,Non-significant background,0.907608695652174,1.0,350,93.58288770053476,184.0
CNTNAP2,CNTNAP5,50.04205,-2.0942754447460175,Non-significant background,0.9402173913043478,1.0,351,93.85026737967914,184.0
HNRNPA2B1,MSI2,27.51415,-2.117273412644863,Non-significant background,0.9945652173913043,1.0,352,94.11764705882352,184.0
WWOX,RDH12,33.4801,-2.1252910494804382,Non-significant background,1.0,1.0,353,94.38502673796792,184.0
CEP63,DEUP1,29.0881,-2.1293682157993317,Non-significant background,1.0,1.0,354,94.6524064171123,184.0
REEP2,REEP6,20.14935,-2.1326799988746643,Non-significant background,0.9239130434782609,1.0,355,94.91978609625669,184.0
DAP,DAPL1,32.5545,-2.3471221327781677,Non-significant background,1.0,1.0,356,95.18716577540108,184.0
ANO10,ANO7,23.34475,-2.4525248408317566,Non-significant background,1.0,1.0,357,95.45454545454544,184.0
POU4F1,POU5F1B,21.98165,-2.516755754360929,Non-significant background,1.0,1.0,358,95.72192513368984,184.0
CDC42EP3,CDC42EP2,41.7548,-2.585167169570923,Non-significant background,0.9565217391304348,1.0,359,95.98930481283422,184.0
FRMD4A,FRMD4B,46.9853,-2.627203792333603,Non-significant background,1.0,1.0,360,96.2566844919786,184.0
CNTNAP2,CNTNAP3B,45.6022,-2.6799851655960083,Non-significant background,0.9891304347826086,1.0,361,96.524064171123,184.0
PVR,NECTIN2,41.92965,-2.681515693664551,Non-significant background,0.9782608695652174,1.0,362,96.79144385026738,184.0
CNTNAP2,CNTNAP3,45.8314,-2.682149291038513,Non-significant background,1.0,1.0,363,97.05882352941175,184.0
ATP1A3,ATP2B4,25.52945,-2.6943405866622925,Non-significant background,0.875,1.0,364,97.32620320855617,184.0
POU4F1,POU4F2,61.12005,-2.768022656440735,Non-significant background,0.9456521739130435,1.0,365,97.59358288770052,184.0
GSTA4,GSTM4,24.0929,-2.8333226144313812,Non-significant background,0.9945652173913043,1.0,366,97.86096256684492,184.0
TRIM26,RNF39,20.8981,-2.9246429204940796,Non-significant background,0.9728260869565217,1.0,367,98.1283422459893,184.0
ANO10,ANO6,23.39575,-2.9906628131866455,Non-significant background,0.9184782608695652,1.0,368,98.3957219251337,184.0
TRPM7,TRPM1,42.09015,-3.1009523272514343,Non-significant background,1.0,1.0,369,98.66310160427808,184.0
ST6GAL1,ST6GAL2,35.045,-3.1400392055511475,Non-significant background,0.9891304347826086,1.0,370,98.93048128342244,184.0
GSTA4,GSTA3,53.1532,-3.692776381969452,Non-significant background,1.0,1.0,371,99.19786096256684,184.0
ADAM10,ADAM11,20.17525,-3.717345416545868,Non-significant background,0.9945652173913043,1.0,372,99.46524064171123,184.0
OSBPL6,OSBPL7,49.68285,-4.46701979637146,Non-significant background,1.0,1.0,373,99.73262032085562,184.0
POU4F1,POU2F3,23.40105,-8.653341874480247,Non-significant background,1.0,1.0,374,100.0,184.0
