gene,TDRP,ERICH1,ARHGEF10,KBTBD11,CLN8
ENSG00000271781,0.0,0.0,0.0,0.0,0.0
ENSG00000289088,0.0,0.0,0.0,0.0,0.0
ZDHHC11B,-2.002194821834564,-0.9736287593841553,0.48098689317703247,-0.7485698461532593,-0.960602879524231
ENSG00000288930,0.0,1.9268413484096527,0.0,0.0,0.0
ZDHHC11,-0.3529433086514473,0.5840596333146095,-0.2620668336749077,-0.07721325382590294,-0.4340555891394615
BRD9,-0.37598902732133865,0.5587295591831207,0.5501764714717865,-0.7439261674880981,-0.7445408999919891
TRIP13,-0.5743875205516815,-0.8998128920793533,-0.6994540691375732,-1.219948023557663,-0.2785381078720093
ENSG00000287600,0.030276238918304443,0.17256444692611694,-1.5594727396965027,-0.28272536396980286,0.19139564037322998
ENSG00000248949,0.0,0.0,0.0,0.0,0.0
ENSG00000288763,0.0,0.0,0.0,0.0,0.0
ENSG00000250173,0.0,0.0,0.0,0.0,0.0
LINC02982,2.5038285851478577,0.0,0.0,0.0,2.757589042186737
ENSG00000272347,0.0,0.0,0.0,0.0,0.0
NKD2,0.0,1.678095892071724,2.4502217173576355,0.0,1.6963406056165695
SLC12A7,-2.443439409136772,-0.0765417218208313,0.02259691059589386,0.12591861188411713,0.08539992570877075
TERLR1,0.0,0.0,0.0,0.0,0.0
SLC6A19,0.0,0.0,0.0,0.0,0.0
SLC6A18,0.0,0.0,0.0,0.0,0.0
ENSG00000287486,-3.109474316239357,-3.109474316239357,-3.109474316239357,-3.109474316239357,-3.109474316239357
TERT,-1.169903188943863,-0.26927074790000916,0.5574162304401398,-0.6530449688434601,0.025803029537200928
CLPTM1L,0.35033684968948364,-0.17776641249656677,0.865242063999176,0.28756868839263916,0.37770307064056396
ENSG00000286388,-0.9907640069723129,1.4029497057199478,0.7600271254777908,0.37276701629161835,1.4263304620981216
LINC01511,-2.067927300930023,-2.067927300930023,-2.067927300930023,-2.067927300930023,-2.067927300930023
SLC6A3,-2.039337456226349,-0.6694628000259399,-2.039337456226349,-2.039337456226349,-0.6521145701408386
LPCAT1,-0.37588047981262207,-0.3935832381248474,-0.5326169729232788,0.3376944661140442,-0.7593631893396378
ENSG00000251532,0.0,0.0,0.0,0.0,0.0
ENSG00000291055,-1.0009400695562363,0.13703136146068573,0.2513264864683151,0.4893684536218643,-0.16302942112088203
LINC03067,0.03611278533935547,-1.8601044416427612,0.09528756141662598,-1.8601044416427612,-0.5948015749454498
ENSG00000291079,1.1435118317604065,1.0089476071298122,0.7183119505643845,1.5366036295890808,0.8487777784466743
ENSG00000288549,0.0,0.0,0.0,0.0,0.0
ENSG00000260066,-1.6413007080554962,-1.6413007080554962,-1.6413007080554962,0.6175261735916138,-1.6413007080554962
MRPL36,0.5251548960804939,0.23611722141504288,0.23121149092912674,-1.0260919257998466,0.020270660519599915
NDUFS6,0.41481962241232395,0.6716548502445221,1.0259166359901428,-0.37427711486816406,0.7609681487083435
ENSG00000249966,0.0,0.0,0.0,0.0,0.0
LINC02116,0.0,0.0,0.0,0.0,0.0
IRX4,0.0,2.4451388120651245,0.0,1.8024004697799683,0.0
IRX4-AS1,0.0,0.0,0.0,0.0,0.0
CTD-2194D22.4,0.0,0.0,0.0,0.0,0.0
ENSG00000288108,0.0,0.0,0.0,0.0,0.0
ENSG00000248994,0.5820382833480835,-1.3984779119491577,-1.482550859451294,0.6288278102874756,-0.2395065873861313
ENSG00000248597,0.0,0.0,0.0,0.0,0.0
ENSG00000249731,0.0,0.0,0.0,0.0,0.0
LSINCT5,0.0,0.0,0.0,0.0,0.0
ENSG00000259757,0.0,0.0,0.0,0.0,0.0
IRX2,-0.10825569927692413,0.008592486381530762,0.2325972616672516,0.7742745876312256,0.784365177154541
IRX2-DT,-1.0659701973199844,-0.4672798812389374,-2.5266013145446777,0.26901495456695557,-1.551955223083496
ENSG00000289075,-2.5120073556900024,0.22912275791168213,-0.8144443035125732,-2.5120073556900024,-2.5120073556900024
ENSG00000248137,0.0,0.0,0.0,0.0,0.0
ENSG00000248736,0.0,0.0,0.0,0.0,0.0
LINC01377,0.0,0.0,0.0,0.0,0.0
LINC01019,0.0,0.0,0.0,0.0,0.0
LINC02162,0.0,0.0,0.0,0.0,0.0
LINC01017,,,,,
IRX1,0.9424983859062195,-1.320700466632843,-1.320700466632843,-1.320700466632843,-1.320700466632843
ENSG00000259603,0.0,0.0,0.0,0.0,0.0
ENSG00000288978,0.0,0.0,0.0,0.0,0.0
ENSG00000248962,,,,,
ENSG00000249994,0.0,0.0,0.0,0.0,0.0
LINC02063,0.0,0.0,0.0,0.0,0.0
ENSG00000260763,0.0,1.481273114681244,0.0,1.80538809299469,1.500032126903534
ENSG00000248973,-1.5212611109018326,0.019327998161315918,0.9313950389623642,0.45993541181087494,-0.3236387073993683
ENSG00000231291,-2.235887825489044,-2.235887825489044,-2.235887825489044,-2.235887825489044,1.9839264154434204
ENSG00000251371,0.0,0.0,0.0,0.0,0.0
ENSG00000248311,0.0,0.0,0.0,0.0,0.0
ENSG00000249941,0.0,0.0,0.0,0.0,0.0
ENSG00000251506,,,,,
ENSG00000250481,-9.505102686583996,-9.505102686583996,-9.505102686583996,-9.505102686583996,-9.505102686583996
LINC01020,0.0,0.0,0.0,0.0,0.0
ENSG00000251426,0.0,0.0,0.0,0.0,0.0
LINC02121,-2.854406714439392,-1.2221232168376446,-2.854406714439392,-1.6511914134025574,-0.7214996218681335
ADAMTS16-DT,-0.13869403395801783,-0.27462004125118256,-0.24744552373886108,-0.13607030641287565,-0.2968766391277313
ADAMTS16,-0.3189355656504631,-1.086863934993744,0.1232454776763916,-1.0511528253555298,-0.5304446667432785
ENSG00000250866,-0.3751583397388458,0.23044663667678833,-1.6569073796272278,0.6330980658531189,0.05410259962081909
ENSG00000286753,0.5186427533626556,-1.8641909062862396,0.8563924729824066,-1.0300971567630768,0.6116698682308197
ICE1,-0.40607473684940487,0.9202672498067841,0.3038418845972046,-0.056710899458266795,0.39631756709422916
ENSG00000286986,0.0,0.0,0.0,0.0,0.0
ENSG00000261037,0.0,0.0,0.0,0.0,0.0
ENSG00000259861,,,,,
LINC02145,-1.4529013633728027,-1.4529013633728027,-1.4529013633728027,-1.4529013633728027,1.2891744375228882
MED10,0.6565528959035873,-0.4275655299425125,0.2644812911748886,0.05940163508057594,0.5255024582147598
ENSG00000287031,-1.5044890716671944,1.0493248626589775,-1.5044890716671944,0.47372978180646896,-0.48108721524477005
UBE2QL1,-2.0605359077453613,-0.310311496257782,-0.40396204590797424,-0.7703820765018463,-0.291282594203949
LINC01018,0.0,1.2361422181129456,0.0,1.5066205263137817,2.0661051273345947
NSUN2,-0.4696120545268059,0.1017160415649414,-0.4265129268169403,0.3263009190559387,0.10726892948150635
SRD5A1,-0.1848134696483612,-0.4104481302201748,-0.15802177786827087,-0.18855959177017212,0.32760754227638245
LINC02102,4.2123134434223175,0.0,0.0,0.0,0.0
TENT4A,0.4181746616959572,0.9294812679290771,-0.13146021962165833,1.1012898087501526,0.8789598941802979
LINC02236,-1.2088550627231598,-1.2088550627231598,-1.2088550627231598,-1.2088550627231598,0.17343446612358093
ENSG00000272071,0.0,0.0,0.0,0.0,0.0
LINC02196,0.38479648530483246,0.5492508171591908,0.9971843659877777,2.139967679977417,0.5707769561558962
ENSG00000250060,0.0,0.0,0.0,0.0,0.0
ENSG00000287790,0.0,0.0,0.0,3.45164555311203,0.0
ENSG00000286254,-1.4988520741462708,-1.4988520741462708,-1.4988520741462708,-1.4988520741462708,0.21504032611846924
ENSG00000285689,-0.465067520737648,-0.09208977222442627,-0.8494244813919067,-0.436861090362072,-0.2806093506515026
ENSG00000290510,-0.9644073098897934,-0.9644073098897934,-0.9644073098897934,1.1672305017709732,1.3883866220712662
ENSG00000251678,0.0,0.0,0.0,0.0,0.0
LINC02123,0.0,0.0,0.0,0.0,0.0
ENSG00000249638,0.0,0.0,0.0,0.0,0.0
ENSG00000249865,0.0,0.0,0.0,0.0,0.0
LINC02142,0.0,0.0,0.0,0.0,3.9001168608665466
ADCY2,-0.11525121331214905,0.801478311419487,0.7081776112318039,0.5982951372861862,0.40607689321041107
ENSG00000250761,-1.5029653310775757,-1.1232697665691376,-1.427102416753769,-0.2282627820968628,-0.31960946321487427
CFAP90,0.87711051851511,-0.49581798166036606,1.98829535394907,1.7827821150422096,1.07650975137949
MTRR,-0.36570171266794205,-0.404452383518219,0.12994015216827393,0.3486449718475342,0.26255297660827637
FASTKD3,0.21298838034272194,-1.3591357730329037,0.28551438823342323,0.01408495381474495,0.08303400501608849
ENSG00000251168,0.0,0.0,0.0,0.0,0.0
ENSG00000287947,0.0,0.0,0.0,0.0,0.0
ENSG00000288002,-1.3396632671356201,0.1730443835258484,-1.3396632671356201,-1.3396632671356201,-1.3396632671356201
LINC02226,0.0,0.0,0.0,0.0,0.0
ENSG00000249159,0.0,0.0,0.0,0.0,0.0
ENSG00000272049,2.597088634967804,2.8295372128486633,0.0,2.0857544541358948,0.0
MIR4458HG,-2.9957962930202484,0.41042235493659973,0.04828602075576782,-0.6574178040027618,-0.3364376537501812
ENSG00000249782,0.0,0.0,0.0,0.0,0.0
ENSG00000260981,0.0,0.0,0.0,0.0,0.0
LINC02199,0.0,0.0,0.0,0.0,0.0
ENSG00000250619,0.0,0.0,0.0,0.0,0.0
SEMA5A,0.2030963897705078,-0.007582277059555054,-0.4352569505572319,0.6014341711997986,-0.058460623025894165
ENSG00000248537,0.6065491139888763,1.575312852859497,3.1004608869552612,0.31978416442871094,0.12194132804870605
SEMA5A-AS1,0.0,1.674986720085144,0.0,0.0,0.0
ENSG00000250001,0.0,0.0,0.0,0.0,0.0
SNHG18,-1.0376139879226685,0.03395652770996094,1.1071472465991974,1.451940655708313,-0.19457650184631348
ENSG00000248525,0.0,0.0,0.0,2.2995966970920563,0.0
TAS2R1,0.0,0.0,0.0,0.0,0.0
LINC02112,0.04064181447029114,-0.29183556139469147,-0.6178963035345078,0.4609089344739914,-0.48466597497463226
ENSG00000286556,0.0,0.0,0.0,0.0,0.0
LINC02221,-2.037104904651642,-2.037104904651642,0.48937326669692993,1.3597351908683777,-2.037104904651642
ENSG00000249807,0.0,0.0,0.0,0.0,0.0
ENSG00000260515,0.0,0.0,0.0,0.0,0.0
ENSG00000272417,0.0,0.0,2.8991390466690063,2.2578741312026978,0.0
ATPSCKMT,-2.704726457595825,-0.12031888961791992,-0.38062241673469543,-0.5571599006652832,-0.5098176002502441
ENSG00000248968,-1.0677166283130646,1.5119166672229767,0.8190583288669586,1.2922666370868683,0.15318527817726135
CCT5,-1.6606298685073853,-1.8270790576934814,0.37257707118988037,-0.6761986762285233,-0.8149701952934265
ENSG00000271980,-1.022731639444828,-1.022731639444828,0.7845497950911522,1.2378209456801414,0.14673129469156265
ENSG00000271715,0.0,0.0,9.282612904906273,0.0,0.0
CMBL,0.01172684133052826,0.6160361096262932,0.13594982400536537,0.1508831400424242,-0.26213381439447403
MARCHF6-DT,0.29799431562423706,0.48355633020401,-1.026533603668213,-0.1317567676305771,-0.07299616932868958
MARCHF6,-0.2123192548751831,-1.1199314594268799,-0.6974580176174641,-0.06463533639907837,0.2540493607521057
ROPN1L-AS1,0.0,0.0,0.0,0.0,0.0
ROPN1L,0.0,0.0,0.0,0.0,2.110899269580841
LINC01513,0.0,0.0,0.0,0.0,0.0
LINC02212,0.0,0.0,0.0,0.0,0.0
LINC02213,0.0,0.0,0.0,0.0,0.0
ANKRD33B,-0.6055571883916855,0.5989713817834854,-0.7874308079481125,1.1614734679460526,0.8776944428682327
ANKRD33B-AS1,0.0,0.0,0.0,0.0,0.0
DAP,-0.17715439200401306,0.2850266396999359,-0.6418134868144989,-0.6514191329479218,-0.465400293469429
DAP-DT,0.0,0.0,0.0,0.0,0.0
ENSG00000250576,0.0,0.0,0.0,0.0,0.0
CTNND2,-0.26020318269729614,-0.20246535539627075,0.42384976148605347,-0.28732162714004517,-0.018325448036193848
ENSG00000248783,0.0,0.0,0.0,0.0,2.999423235654831
LINC01194,-1.0815179347991943,0.4784206934273243,-0.4503881335258484,-0.17441785335540771,0.5968343764543533
ENSG00000288967,0.21527588367462158,1.11209037899971,-0.5178041756153107,0.8623884916305542,0.2756583169102669
LINC02220,0.0,0.0,0.0,0.0,1.1678404211997986
ENSG00000248145,0.0,0.0,0.0,0.0,0.0
DNAH5,0.5818304531276226,-0.16606872156262398,0.6454311721026897,0.8769128434360027,-0.6075228340923786
ENSG00000251423,0.0,0.0,0.0,0.0,3.4752803593873978
TRIO,0.6316635608673096,0.1391153335571289,0.2504383325576782,0.1004672646522522,0.8474372625350952
ENSG00000287581,0.0,0.0,0.0,0.0,0.0
OTULINL,-0.04566285735927522,-0.6983621567487717,0.6277634650468826,0.3110448867082596,0.4740578681230545
OTULIN-DT,-1.0516822263598442,-1.0516822263598442,-1.0516822263598442,0.3956869915127754,0.15088484436273575
OTULIN,-0.8471081554889679,-1.0404484272003174,-2.500741183757782,0.17490530014038086,0.025127828121185303
ANKH,0.4218786242417991,0.03713054908439517,0.09419232187792659,0.8304099920205772,-0.303378087002784
ENSG00000286970,-1.1424292623996735,0.14756765961647034,1.9719030559062958,0.42982980608940125,-1.1424292623996735
ANKH-DT,0.0,0.0,0.0,0.0,0.0
ENSG00000286441,0.0,0.0,0.0,0.0,0.0
LINC02149,0.0,0.0,0.0,0.0,2.716548264026642
ENSG00000286377,0.0,0.0,0.0,0.0,0.0
FBXL7,0.8712074160575867,0.6086043119430542,0.1118675172328949,0.0037459731101989746,0.405306339263916
CTD-2350J17.1,-1.8988410532474518,0.5661931931972504,-1.8988410532474518,0.5291846692562103,0.20871195197105408
MARCHF11,0.042177557945251465,-1.0800789892673492,-1.184653103351593,-0.4136281907558441,-1.8732761144638062
MARCHF11-AS1,-2.0573214292526245,0.8995777368545532,0.10539031028747559,-0.37298309803009033,-0.6578652262687683
MARCHF11-DT,0.0,0.0,0.0,2.5500809252262115,0.0
LINC02150,-0.17832794785499573,0.5999854207038879,0.3001059889793396,-0.20455002784729004,-0.2338932454586029
ENSG00000249737,3.858021914958954,0.0,0.0,0.0,0.0
ZNF622,-0.10998079180717468,0.18981320783495903,0.6380759179592133,0.4134485423564911,0.5714772045612335
ENSG00000289112,0.9865026473999023,0.17855983972549438,1.0604270696640015,0.520102858543396,-1.3823625445365906
RETREG1,-0.26355624198913574,-0.4112361669540405,-0.6996778845787048,-0.8119656220078468,-0.3820369243621826
RETREG1-AS1,-0.1358606517314911,0.2365952432155609,0.27406683564186096,0.46077653765678406,-0.6120175570249557
ENSG00000250415,0.0,0.0,0.0,0.0,0.0
MYO10,-0.49940788745880127,-0.07055807113647461,-0.2437252402305603,0.029142260551452637,-0.8873127698898315
BASP1,0.334587037563324,0.3836326599121094,1.0004926957190037,0.41714560985565186,1.3323038816452026
BASP1-AS1,1.343666322529316,0.8097080886363983,1.99533212184906,0.9577179253101349,1.620571494102478
ENSG00000271892,0.0,0.0,0.0,0.0,0.0
ENSG00000248223,0.0,0.0,0.0,0.0,0.0
ENSG00000249199,4.561048805713654,0.0,0.0,0.0,0.0
LINC02111,0.0,0.0,0.0,0.0,0.0
LINC02217,0.0,0.0,0.0,0.0,0.0
LINC02218,0.0,0.0,0.0,0.0,0.0
H3Y2,0.0,0.0,0.0,0.0,0.0
TAF11L9,,,,,
TAF11L11,0.0,0.0,0.0,0.0,0.0
TAF11L12,,,,,
TAF11L13,,,,,
TAF11L14,0.0,0.0,0.0,0.0,0.0
H3Y1,0.0,0.0,0.0,0.0,0.0
LINC02223,0.0,0.0,0.0,0.0,0.0
LINC02100,0.0,0.0,0.0,0.0,0.0
ENSG00000249174,0.0,0.0,0.0,0.0,0.0
ENSG00000251487,0.0,0.0,0.0,0.0,0.0
CDH18,2.361898183822632,0.8242852985858917,0.962536096572876,0.49551284313201904,0.5509446859359741
CDH18-AS1,0.0,0.0,0.0,0.0,0.0
LINC02146,0.0,0.0,0.0,0.0,0.0
LINC02241,-0.9214552640914917,0.11902442574501038,2.666607141494751,1.1152452230453491,0.1322011649608612
ENSG00000286751,0.0,0.0,0.0,0.0,0.0
ENSG00000249359,0.0,0.0,0.0,0.0,0.0
GUSBP1,0.39487139135599136,0.3978153243660927,0.909215934574604,-0.1614295169711113,-0.6412570998072624
ENSG00000272130,0.0,0.0,0.0,0.0,0.0
ENSG00000253766,2.505862057209015,1.651194155216217,0.0,0.0,0.0
CDH12,-1.0345602631568909,-0.09167015552520752,-0.9903218895196915,-0.12710899114608765,-0.07042121887207031
ENSG00000290530,0.0,0.0,0.0,0.0,0.0
ENSG00000287471,0.0,0.0,0.0,0.0,0.0
ENSG00000286961,0.0,0.0,0.0,0.0,0.0
PRDM9,0.0,0.0,0.0,0.0,0.0
LINC02899,-0.12748032435774803,-0.17441339418292046,0.5585271157324314,0.1646317057311535,0.20447597280144691
ENSG00000286134,-0.718129139393568,0.7276545949280262,-2.0835196785628796,0.15590612962841988,0.21050644293427467
ENSG00000250694,0.0,0.0,0.0,0.0,0.0
ENSG00000287199,0.0,0.0,0.0,0.0,0.0
CDH10,0.8010685741901398,1.589517503976822,-1.1225183308124542,-1.1225183308124542,-1.1225183308124542
ENSG00000251294,0.0,0.0,0.0,0.0,0.0
ENSG00000286454,0.0,0.0,0.0,0.0,0.0
ENSG00000286238,0.0,0.0,0.0,0.0,0.0
LINC02239,0.0,0.0,0.0,0.0,0.0
ENSG00000250524,0.0,0.0,0.0,0.0,0.0
LINC02228,0.0,1.0142078399658203,0.0,3.2920225858688354,0.0
LINC02211,1.9507030248641968,1.1948654055595398,0.647300511598587,1.5278062224388123,0.7487255930900574
ENSG00000285042,0.0,0.0,0.0,0.0,0.0
ENSG00000251654,0.8422767147421837,-0.2539495751261711,-0.11471452564001083,0.9962145909667015,0.441925548017025
ENSG00000260761,0.0,0.0,0.0,0.0,0.0
ENSG00000248605,0.3793666958808899,0.005020856857299805,-0.26593589782714844,-0.09507274627685547,-0.011155486106872559
ENSG00000286625,0.0,0.0,0.0,0.0,0.0
ENSG00000249099,0.0,0.0,0.0,0.0,0.0
ENSG00000286204,0.0,0.0,0.0,0.0,0.0
ENSG00000251033,0.0,0.0,0.0,0.0,0.0
CDH9,-0.7419032454490662,-0.1637229025363922,-0.6978833079338074,0.5473480224609375,-0.5989411473274231
PURPL,-0.5286336094141006,-0.4597880393266678,-0.9403156191110611,-0.08225266635417938,0.1172112375497818
ENSG00000248490,0.0,0.0,0.0,0.0,0.0
LINC02103,0.0,0.0,0.0,0.0,0.0
ENSG00000250453,0.0,0.0,0.0,1.6824072003364563,0.0
ENSG00000286432,0.0,0.0,0.0,0.0,0.0
LINC02109,0.0,0.0,0.0,0.0,0.0
ENSG00000286182,0.0,0.0,0.0,0.0,0.0
LINC02064,0.0,0.0,0.0,0.0,4.984691798686981
ENSG00000287176,0.033102989196777344,-0.5597324371337891,-1.705073595046997,-1.705073595046997,-0.5452277064323425
ENSG00000287940,0.0,0.0,0.0,0.0,0.0
ENSG00000289601,0.0,0.0,0.0,0.0,0.0
ENSG00000254138,-1.712248682975769,0.22117125988006592,-1.712248682975769,0.6442198753356934,-1.712248682975769
CDH6,0.036505043506622314,-0.6609059572219849,1.3078998923301697,-0.353701651096344,1.0923506617546082
DROSHA,0.7053548395633698,0.03323554992675781,1.249723106622696,-0.9936718046665192,-0.14589223265647888
C5orf22,-0.3137752562761307,0.28448259830474854,0.06879797577857971,-0.7335950434207916,0.06193515658378601
PDZD2,-0.33837229013442993,0.21553929150104523,0.53587906062603,0.38341979682445526,-0.4172966480255127
ENSG00000248624,0.0,0.0,0.0,0.0,0.0
ENSG00000249114,0.0,0.0,0.0,0.0,0.0
ENSG00000248813,0.0,0.0,0.0,0.0,0.0
ENSG00000248378,0.0,0.0,0.0,0.0,0.0
ENSG00000250164,0.0,0.0,0.0,0.0,0.0
ENSG00000249688,0.0,0.0,0.0,0.0,0.0
ENSG00000250764,-2.507439434528351,-0.8803876042366028,-1.0061272084712982,0.5659694075584412,-1.8564587235450745
GOLPH3,-0.7453672736883163,-0.6986212730407715,0.5126563310623169,-0.8759526014328003,-0.2526783347129822
GOLPH3-DT,2.0163156390190125,0.8209088146686554,0.09990060329437256,0.1758866310119629,1.0913926996290684
MTMR12,-0.12248176336288452,-0.62197045981884,-0.5426266491413116,-0.19277912378311157,0.08337551355361938
ZFR,0.8504663109779358,0.20765548944473267,0.4796697497367859,-0.2080681398510933,-0.4890919178724289
SUB1,0.32410216331481934,0.10735344886779785,0.15985870361328125,0.2925589084625244,1.07041734457016
LINC02061,0.0,0.0,0.0,0.0,0.0
ENSG00000286741,0.0,0.0,0.0,0.0,0.0
NPR3,0.0,0.0,0.0,4.3126610815525055,0.0
ENSG00000250697,-1.4793725907802582,0.6468656957149506,0.07578375935554504,0.9941057860851288,-0.47305578272789717
LINC02120,0.0,0.0,0.0,0.0,0.0
ENSG00000249102,3.8923497200012207,0.0,0.0,0.0,0.0
ENSG00000251281,0.0,0.0,0.0,0.0,0.0
LINC02160,0.0,0.0,0.0,0.0,0.0
TARS1-DT,-2.0071617364883423,0.5984920263290405,-2.0071617364883423,-2.0071617364883423,-2.0071617364883423
TARS1,0.33511048555374146,-0.43446995317935944,-0.48011334240436554,-0.15011733770370483,-0.33077993988990784
ENSG00000250583,0.0,0.0,0.0,0.0,0.0
ADAMTS12,-0.7281108796596527,0.16770008206367493,-0.8353570699691772,-0.6314435005187988,0.14966130256652832
RXFP3,0.0,0.0,0.0,0.0,0.0
SLC45A2,0.0,0.0,3.6309834122657776,0.0,0.0
AMACR,-0.2215937376022339,-0.699032636359334,-0.8343556821346283,-0.048449933528900146,-1.143667995929718
C1QTNF3,0.3878802955150604,1.3533416092395782,-1.8567837178707123,0.010372884571552277,-0.8908382952213287
ENSG00000271771,0.0,0.0,4.267311483621597,3.323418527841568,0.0
ENSG00000290548,-0.37541335821151733,0.4552532434463501,-1.1181327402591705,0.06565839052200317,0.3081885576248169
ENSG00000286543,0.0,1.4917088150978088,0.0,0.0,0.0
RAI14-DT,0.0,2.186175763607025,0.0,0.0,2.2138617634773254
RAI14,0.2472701072692871,0.7437180876731873,0.1711522340774536,1.254725158214569,0.759495198726654
ENSG00000250234,0.0,0.0,0.0,0.0,0.0
TTC23L-AS1,-1.2721176147460938,-1.2721176147460938,0.9758568406105042,-1.2721176147460938,-1.2721176147460938
TTC23L,-0.2724496740847826,0.9185560923069715,-0.1941529382020235,0.01583201065659523,0.3057317715138197
RAD1,-0.34282317757606506,-0.11414217948913574,0.937974363565445,-0.8504751622676849,0.015086814761161804
BRIX1,0.18957426398992538,-0.29808159917593,-0.466914065182209,0.5776565298438072,-0.08704145718365908
DNAJC21,-0.6326986700296402,-0.7133876383304596,-0.747480109333992,-1.2864983081817627,-0.41437405347824097
AGXT2,-1.7932494580745697,-1.7932494580745697,-1.7932494580745697,-1.7932494580745697,-1.7932494580745697
PRLR,2.1611551642417908,1.080688714981079,0.4290066994726658,1.6882370114326477,0.5533615052700043
SPEF2,-0.8235004097223282,-1.3575215637683868,-0.7746390104293823,-2.3892351388931274,0.24139416217803955
ENSG00000248969,0.0,2.9980592131614685,0.0,0.0,0.0
IL7R,0.0,0.0,0.0,0.0,0.0
CAPSL,0.0,0.0,0.0,0.0,0.0
CAPSL-DT,0.0,0.0,0.0,0.0,0.0
UGT3A1,-0.26136142015457153,1.4238070845603943,0.3606439605355263,0.2686477452516556,0.5039919093251228
UGT3A2,0.07051217555999756,0.09154751896858215,0.3222026526927948,0.1263323426246643,-0.03127598762512207
LMBRD2,-2.2900564819574356,0.736560270190239,0.44662676751613617,0.33375829458236694,-0.09119381010532379
SKP2,0.755052775144577,0.23142826557159424,-0.05490541458129883,0.010013401508331299,0.04871135950088501
NADK2,-0.21444687247276306,1.0758808553218842,-0.7929207384586334,0.5794900357723236,0.8148653209209442
NADK2-AS1,0.0,0.0,0.0,0.0,0.0
RANBP3L,1.8545555770397186,-1.1190928518772125,-1.1190928518772125,-1.1190928518772125,-1.1190928518772125
ENSG00000287634,0.0,0.0,0.0,0.0,0.0
SLC1A3,-0.23652935028076172,-0.2785666882991791,-1.168435662984848,0.34541642665863037,-0.13596296310424805
ENSG00000274441,-0.5494526028633118,-0.037892937660217285,-0.9190691709518433,-1.3003871589899063,-0.8775889575481415
SLC1A3-AS1,-1.5544615685939789,-1.5544615685939789,-1.5544615685939789,-0.28181686252355576,-0.49706681072711945
ENSG00000272103,-1.5577594637870789,-1.5577594637870789,-1.5577594637870789,-1.5577594637870789,-1.5577594637870789
NIPBL-DT,0.18687105178833008,-1.37938591837883,0.26960721611976624,-0.6396443843841553,0.005370587110519409
NIPBL,-0.11545634269714355,-0.15563872456550598,0.2907698154449463,0.0978439450263977,-0.2431269884109497
CPLANE1,0.24495548009872437,-0.278906874358654,0.9530486166477203,-0.47982820868492126,-0.6024107933044434
CPLANE1-AS1,1.971615731716156,0.0,0.0,0.0,0.0
NUP155,-0.5051472634077072,-0.4540379047393799,-0.4848598539829254,0.2680467963218689,0.4280427098274231
WDR70,-0.33172178268432617,-0.09044212102890015,-0.43252065777778625,-0.35248613357543945,-1.4151936173439026
GDNF-AS1,0.036476314067840576,0.41638123989105225,-0.41918765753507614,0.7865891456604004,0.22675400972366333
GDNF,0.0,1.318615436553955,0.0,0.0,1.3353145122528076
LINC02117,0.0,0.0,0.0,0.0,0.0
ENSG00000250032,0.0,0.0,0.0,0.0,0.0
ENSG00000248533,0.0,0.0,0.0,0.0,0.0
LINC02119,0.0,0.0,0.0,0.0,0.0
EGFLAM,0.4508422613143921,-0.32501691579818726,-2.158182978630066,1.0622196197509766,-0.30508625507354736
EGFLAM-AS4,0.0,0.0,0.0,0.0,0.0
EGFLAM-AS3,0.0,0.0,0.0,0.0,0.0
EGFLAM-AS2,0.0,0.0,0.0,0.0,0.0
EGFLAM-AS1,0.0,0.0,0.0,0.0,0.0
ENSG00000251257,0.0,0.0,0.0,0.0,0.0
LIFR,0.35493867099285126,0.41029776632785797,0.9646010398864746,0.9565319418907166,1.5964965224266052
LIFR-AS1,0.3858882039785385,0.18320845067501068,0.4437638819217682,0.9091827571392059,1.1415453851222992
ENSG00000251189,0.0,0.0,0.0,0.0,0.0
OSMR-DT,0.6009198129177094,0.7300712019205093,1.4534380435943604,0.3168162703514099,0.12080955505371094
ENSG00000250629,0.0,0.0,0.0,0.0,0.0
OSMR,0.5084586143493652,-0.972744882106781,0.28397417068481445,0.2600206732749939,-1.3313531279563904
RICTOR,1.7822242230176926,0.403389573097229,0.45231129229068756,-0.09660567343235016,0.4271405339241028
ENSG00000289196,2.2695730328559875,0.0,0.0,0.0,0.0
ENSG00000286809,0.0,0.0,0.0,0.0,0.0
FYB1,0.0,0.0,0.0,0.0,0.0
C9,0.0,0.0,0.0,0.0,0.0
DAB2,-1.371079109609127,-0.9970940947532654,-1.9157949090003967,-0.6234740614891052,-0.8403536081314087
LINC02104,0.0,0.0,0.0,0.0,0.0
LINC00603,0.0,0.0,0.0,0.0,0.0
LINC00604,0.0,0.0,0.0,0.0,0.0
ENSG00000287597,0.0,0.0,0.0,0.0,0.0
ENSG00000283286,0.0,0.0,0.0,0.0,0.0
ENSG00000285552,0.0,0.0,0.0,0.0,0.0
ENSG00000285616,0.0,0.0,0.0,0.0,0.0
TTC33,-0.6245473623275757,1.7295982241630554,0.42899900674819946,0.8709105961024761,-0.7840220928192139
ENSG00000289540,0.0,2.401432752609253,0.0,0.0,0.0
PTGER4,-1.1074863970279694,-1.1074863970279694,-1.1074863970279694,0.4166828691959381,0.15889105200767517
PRKAA1,0.08015835285186768,0.01557701826095581,-0.2188875675201416,0.12358635663986206,-0.30623090267181396
